Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[0.45012, -1.10556, -2.23605, -1.55659, -2.43007, -0.69964, -1.3439, 0.08605, -0.72257, 0.62062, 0.80272, -0.58548, 1.28246, 1.7491, 1.30946, -1.69384]","[-1.0412, -1.0396, -1.04145, -1.04196, -1.0405, -1.04183, -1.04184, -1.0429]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1]","[-1.10337, 0.84824, 1.47225, 2.62801, 2.9098, 1.31209, 1.40461, -0.50763, 0.62899, 0.09812, -1.58316, -2.10764, -0.53151, -1.32812, -1.33362, -0.30362]","[-1.05886, -1.06324, -1.05446, -1.05288, -1.05728, -1.05503, -1.05558, 1.0444]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.52375, -0.5824, 0.43164, -0.98824, -0.31456, -1.12195, 0.86192, 0.54358, 1.81766, 0.12879, -0.01724, 0.49363, -0.5073, 1.61136, -2.09991, -1.40703]","[-1.04502, -1.0513, -1.04662, -1.04645, -1.03969, -1.04596, 1.04958, -1.0444]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[-1.30543, 1.78337, -0.32048, 0.61139, 2.43852, 1.51471, -0.88786, 0.1664, 1.23471, -1.50362, 0.77868, 0.07304, -0.48117, 0.17467, 1.09063, -1.45788]","[-1.04122, -1.05817, -1.05517, -1.04669, -1.05444, 1.04799, -1.04285, -1.04313]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[2.26094, -1.32104, 1.98499, 0.66638, -1.67452, -1.56565, 0.48297, -1.2648, -0.06077, 1.60971, -2.05153, -2.41981, 1.19868, 0.6612, -1.73989, 0.31859]","[-1.05467, -1.06345, -1.04545, -1.05084, -1.04919, 1.05306, -1.05178, 1.05275]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[0.94837, 1.9468, 0.68101, -2.03077, -1.15533, 0.13798, 0.00476, -0.13387, -0.88535, -1.53547, -1.33097, 0.85478, 1.81646, -2.01788, -1.25701, -1.38488]","[-1.05059, -1.05763, -1.05072, -1.05467, -1.05701, 1.0428, 1.04447, -1.04725]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[-1.05655, -2.18321, -0.51593, 2.61611, 1.13532, -2.26704, -1.69128, -0.73777, 0.95294, 0.97049, 0.6489, -0.99418, -2.46697, 1.14386, 0.97344, -0.10703]","[-1.05115, -1.04948, -1.0485, -1.04986, -1.04676, 1.05431, 1.05425, 1.05441]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.61802, -1.21464, -0.4567, -0.95445, -0.75705, -0.90676, 0.20326, 0.93308, 0.92912, 1.67901, 0.87768, 0.99482, -0.51526, 2.19174, 1.77626, -1.72782]","[-1.0418, -1.0415, -1.04269, -1.04179, 1.06351, -1.04175, -1.04284, -1.04504]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.51945, -1.11565, -0.17882, -1.82704, 0.20437, -1.05387, -0.3426, 1.6753, -2.2393, 0.15997, -0.48743, 1.56808, 0.69414, 0.99247, -2.04081, -1.37693]","[-1.04577, -1.05137, -1.04739, -1.04783, 1.05571, -1.04656, 1.04937, -1.04406]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.50883, 0.9112, -0.51893, 1.5508, 0.65631, 0.85001, -1.5633, -0.29886, 0.97303, -0.77966, 0.93075, -0.39628, -0.2356, -0.1597, 0.74795, 2.39456]","[-1.05926, -1.06319, -1.06694, -1.06573, 1.04374, -1.05693, 1.04827, 1.04995]"
