Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1.60108, -1.3227, -2.10834, -1.1265, -0.90987, -1.37711, -2.26183, 0.70638, -0.67351, -0.43242, 1.94471, 0.63872, 1.08959, 0.96238, 2.9805, -1.99267]","[-1.03097, -1.03757, -1.03725, -1.03483, -1.04456, -1.03197, -1.03195, -1.03916]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.80669, 1.58925, -0.10022, -0.60928, 0.70539, 0.52248, 1.82822, -0.54768, 0.94183, -0.9346, -1.70391, -1.53105, -0.38398, -1.81272, -1.26043, 1.33466]","[-1.04189, -1.048, -1.0437, -1.04308, -1.04147, -1.03797, -1.0411, 1.04289]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[-2.10506, -0.30179, 1.65892, 0.31437, 1.43896, -1.88349, 0.60164, 0.99525, 1.19778, 1.44108, -0.92005, -0.08084, 0.29848, 0.55355, -1.66008, -0.55565]","[-1.03319, -1.0449, -1.04643, -1.03889, -1.04325, -1.03428, 1.03811, -1.03836]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]","[-1.54599, 1.5481, -0.51157, 0.20944, 0.8011, 0.83783, -2.25892, 0.93799, -0.00832, -2.90004, 1.45009, -0.00195, -0.26792, 0.10219, 0.30766, -1.29175]","[-1.03064, -1.0446, -1.04097, -1.03786, -1.02764, 1.04225, -1.03203, -1.03774]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.37582, -1.16769, 2.49382, 1.50095, -0.79095, -0.89844, 0.36645, -1.96045, -0.94611, 0.34816, -2.18955, -0.78396, 1.29669, 1.90794, -1.20295, 2.21207]","[-1.04282, -1.05487, -1.0529, -1.04024, -1.05522, 1.0446, -1.04113, 1.04416]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.60377, 0.32974, 1.77953, 0.17415, -1.28633, 1.09543, 0.52043, 1.21668, -0.25513, -1.22204, -0.7159, 1.0996, 1.75454, -1.72592, -1.4485, -1.44991]","[-1.03708, -1.05077, -1.04494, -1.04299, -1.04606, 1.04117, 1.04014, -1.03772]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.21811, -1.32494, -0.95079, 1.14633, 0.91013, -1.24063, 0.17751, -0.95758, 0.87804, 2.74061, 0.97576, -0.61567, -0.91069, 1.6985, 1.24749, 1.11523]","[-1.04152, -1.04341, -1.04665, -1.04128, -1.04114, 1.0457, 1.04404, 1.04246]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[-1.27554, -1.77163, -2.08903, -2.0893, 1.41771, 0.40788, -0.92718, 0.05581, 0.78651, 1.54971, -0.34196, 1.56309, -0.92764, 1.49575, 1.33628, -0.09118]","[-1.03097, -1.03843, -1.0365, -1.0342, 1.05454, -1.03184, -1.032, -1.03831]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[0.06646, -2.02837, 1.00635, -1.63419, -0.50208, -1.1813, 0.93528, 0.70391, -1.25735, 0.45988, 0.38986, 1.09179, 1.11204, 1.79318, -1.96226, -1.57398]","[-1.03334, -1.04526, -1.04774, -1.04043, 1.04525, -1.03428, 1.03784, -1.03857]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[-0.99773, 0.39359, -2.24317, 0.77951, 1.73026, 0.12784, -0.16794, -0.03827, 0.58702, -0.69579, 1.09053, -0.95615, 0.09172, -0.49819, 0.85615, 0.33079]","[-1.03906, -1.0483, -1.05147, -1.0392, 1.05568, -1.03915, 1.04463, 1.04333]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1]","[0.09645, 0.30524, -0.78395, -1.57649, -0.96405, 0.90064, 0.08591, -0.83733, -1.12346, -0.84466, 1.42406, 1.12928, 0.51328, -0.81185, 1.23186, -0.90568]","[-1.03085, -1.04691, -1.0409, -1.03959, 1.04759, 1.04236, -1.03208, -1.03774]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-0.6424, -0.95354, 1.28811, 0.56446, 1.11411, -2.02784, 1.11088, -1.18484, 1.40675, 1.91744, -2.70906, -0.84142, -1.58927, 1.71623, -0.42664, 1.66955]","[-1.04281, -1.05425, -1.04919, -1.03983, 1.04922, 1.04404, -1.04044, 1.04372]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-2.18678, -0.29516, 0.75995, -1.60073, -0.31372, 1.17584, 0.81422, 2.59863, 0.8439, -1.21818, -2.22413, 1.4212, -0.44256, -0.60371, -0.96367, -2.29092]","[-1.03654, -1.05038, -1.04338, -1.04282, 1.04427, 1.04105, 1.04018, -1.03807]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]","[0.25394, -1.23364, -1.31685, 1.04546, -1.31331, -0.23658, -2.08376, -0.17478, -0.69183, 0.20133, 0.77439, -1.5097, 1.27315, -0.0768, 1.23248, 1.27513]","[-1.03938, -1.04358, -1.04569, -1.03766, 1.04306, 1.04477, 1.04366, 1.04233]"
