Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.71272, -1.67194, -0.75975, -2.72942, -0.52231, -0.7244, -0.50485, 0.8796, -1.8668, 0.47368, 1.42039, 1.06499, 1.17696, 1.68103, 1.03105, -0.65319]","[-1.03499, -1.0412, -1.03725, -1.03399, -1.04457, -1.03531, -1.03694, -1.03688]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[-1.55088, 0.58238, 0.84523, 0.14725, 0.22315, 0.08804, 1.32623, -1.65117, 0.82388, -1.81665, -1.49141, -0.4058, -0.51429, -1.58554, -1.68549, -0.84685]","[-1.0403, -1.05307, -1.05128, -1.04294, -1.04438, -1.03893, -1.04021, 1.03935]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-2.02073, -1.5916, 1.13045, -0.45587, 1.14705, -1.02217, 0.77085, 0.5975, 0.78463, 1.20629, -1.33316, 1.08635, -0.94935, 0.68929, -1.64774, -0.29164]","[-1.0361, -1.04591, -1.05058, -1.03638, -1.04511, -1.03639, 1.03997, -1.03778]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.37832, 1.54783, -2.10048, -0.938, 1.21131, 1.78553, -0.00509, 0.36412, 1.57657, -0.43261, 1.26827, 1.63125, -0.40201, -1.30521, 1.02039, -1.90082]","[-1.036, -1.05328, -1.0461, -1.03916, -1.03998, 1.0387, -1.03828, -1.03776]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]","[0.88181, -1.00355, 0.16155, 0.92933, -2.7869, -0.68343, 1.1645, 0.01561, -0.64463, -0.91066, -0.84774, -1.07898, 1.05239, 1.12796, -2.36518, 0.26411]","[-1.03835, -1.05228, -1.05013, -1.04023, -1.05312, 1.03893, -1.03704, 1.04068]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.72964, 0.81126, 1.44877, -0.92872, -0.9765, 0.37871, 1.51793, 0.56769, -1.342, -1.55502, -0.43547, 1.32199, 1.69263, -0.15598, -0.94577, -0.81616]","[-1.04548, -1.05497, -1.04987, -1.0467, -1.05321, 1.03844, 1.03948, -1.03996]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]","[-0.68173, 0.45633, -0.18749, -0.46662, 1.59293, -1.02451, -0.06572, 0.28254, 0.71511, -0.21382, 0.47187, -0.22854, -0.98554, 0.69053, -0.42138, 0.99052]","[-1.03944, -1.04612, -1.04611, -1.04154, -1.04097, 1.03969, 1.03862, 1.03911]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.75869, -1.34619, -1.00257, -1.28441, 0.97045, -0.09915, -0.91653, 1.35439, 0.93394, 1.87158, 1.09264, 0.36245, -0.9319, 0.25045, 0.69981, -0.85074]","[-1.03498, -1.03931, -1.03659, -1.03359, 1.04649, -1.03531, -1.03689, -1.03657]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[0.43615, 0.19647, 1.45059, -0.92835, -0.9915, -1.46783, 1.24426, -0.03256, -0.24508, 0.69403, -0.97951, 0.48961, 1.01554, 0.75777, -1.07858, -2.29286]","[-1.03669, -1.04596, -1.05116, -1.03816, 1.04411, -1.0369, 1.04025, -1.0384]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]","[-1.14613, 1.0996, 0.05697, 0.99019, 1.48359, 1.29142, -1.02185, 0.13557, 1.76443, -2.15089, 2.00836, -0.62038, -0.89331, 0.01678, 0.68034, 1.38422]","[-1.03795, -1.05541, -1.04983, -1.04472, 1.04661, -1.0389, 1.03729, 1.03995]"
