Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0]","[0.93854, -1.43662, -0.55907, -0.74566, -1.29375, -1.20333, -1.1401, 1.95879, -1.10847, -0.08934, 1.61905, 1.14658, 1.72087, 1.17931, -0.48091, 0.40627]","[-1.03274, -1.04225, -1.04002, -1.03742, -1.04736, -1.03342, -1.03387, -1.03596]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0.02568, 0.03057, 1.6267, 1.43101, 1.94162, 1.19487, 2.44268, -0.30942, 0.16346, -1.85739, -1.13139, -0.19116, -1.53855, -0.03761, -0.49728, 0.91563]","[-1.03327, -1.04095, -1.03833, -1.03351, -1.0446, -1.03244, -1.03445, 1.03385]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0.12655, -0.80693, 1.323, -1.40008, -0.29747, 0.33039, 1.89364, 1.2528, 2.05794, 1.02855, -0.25227, 1.28979, -0.86468, 1.46373, -2.35838, -1.06152]","[-1.03217, -1.03734, -1.05435, -1.03509, -1.04006, -1.03345, 1.03529, -1.03587]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[-0.68057, 1.12429, -1.3744, -0.40329, -0.74091, 1.32796, -0.83181, 0.65698, 0.29352, -1.15258, 1.67441, 0.98667, -0.78593, -0.08395, 1.4405, 0.13796]","[-1.03182, -1.05851, -1.04397, -1.04232, -1.04836, 1.03247, -1.03392, -1.03518]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.29517, -1.38146, 0.98527, 2.05321, -0.53235, -1.09784, 1.85229, -0.27077, -0.44939, 0.47564, -0.74651, -0.67472, 0.54006, 0.98252, -1.06104, 1.40198]","[-1.03701, -1.04654, -1.04467, -1.03754, -1.04968, 1.03486, -1.03727, 1.03416]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[1.18406, 1.01039, 1.06377, -0.99738, -0.27757, 1.3037, 0.96184, 0.84877, -0.01364, -0.89079, -0.94118, 1.21873, 0.04516, 0.21764, -1.46421, -1.03911]","[-1.03842, -1.05253, -1.0477, -1.03994, -1.05031, 1.03383, 1.03414, -1.03562]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.08542, -1.20817, -0.93619, 1.52435, 1.28017, -0.40607, -1.39043, -0.79294, 0.60769, 1.08087, 1.36411, -2.16124, -0.32563, 1.32862, 0.05133, 1.02222]","[-1.04116, -1.04783, -1.04723, -1.03961, -1.04656, 1.03157, 1.03237, 1.03064]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-0.76083, -1.45221, -1.76256, -0.32592, 1.15577, -0.49026, -1.62852, 1.83199, 0.37528, 1.15098, 1.42945, 0.82318, -1.37714, 2.33597, -0.17068, -0.9563]","[-1.03239, -1.04178, -1.03851, -1.0367, 1.04178, -1.03307, -1.03353, -1.03508]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[0.83939, -1.29398, 0.60605, -0.79434, -1.45458, -1.05501, 0.8089, 1.37892, -1.81428, 1.34508, -2.15621, 1.54739, -0.73534, 1.84745, -0.25327, -1.49572]","[-1.03302, -1.03873, -1.05449, -1.03635, 1.0458, -1.03455, 1.03611, -1.03686]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-0.59591, 1.04971, -0.77291, 2.55773, 1.6853, 0.86533, 0.04262, -1.84299, 1.35379, -1.17404, 1.23218, -1.0792, -1.28261, -0.59399, -0.00142, 1.50744]","[-1.03333, -1.04391, -1.05326, -1.03399, 1.04773, -1.03347, 1.03347, 1.03315]"
