Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[0.13798, -0.73617, -0.56751, -0.37462, -1.20585, -0.98523, -0.60225, 0.29205, -0.27377, 1.11007, 1.32638, 0.78224, 0.72969, 1.54442, -0.28208, -0.69536]","[-1.02842, -1.03928, -1.03847, -1.03317, -1.04377, -1.02738, -1.02929, -1.03121]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.60753, 0.51975, 0.84013, 1.33233, 1.44231, 0.44713, 1.76418, 0.40248, 0.6719, -0.59587, -1.59818, -1.46416, -0.59202, -0.88399, -1.1575, 1.07203]","[-1.04514, -1.05101, -1.04576, -1.03989, -1.04388, -1.0403, -1.04327, 1.03836]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[-0.91316, -1.32848, 0.23275, -1.45832, 2.54937, -1.08226, 1.63864, 0.14966, 0.45262, 0.45612, -0.66409, 1.01902, -1.48959, -0.06746, -0.40572, -0.48492]","[-1.02841, -1.03278, -1.03784, -1.03313, -1.03388, -1.02693, 1.04193, -1.03046]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.40636, 0.08984, -2.22555, -0.60646, 0.07771, 1.30017, -0.61639, 0.72617, 0.21404, -1.06719, 0.073, 0.21674, -0.83778, -1.6483, 0.69461, -0.82282]","[-1.02829, -1.05535, -1.04386, -1.03562, -1.04047, 1.04191, -1.02881, -1.03054]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]","[1.59464, -1.14291, 0.65433, 1.83919, -1.04726, -1.52069, 0.89482, -0.34616, -1.1811, -0.30635, -1.35505, -0.94509, 3.2224, 1.47466, -0.10286, -0.75612]","[-1.04273, -1.04422, -1.04307, -1.03976, -1.05024, 1.04024, -1.04135, 1.03978]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[2.24642, -0.62091, 1.09699, -0.8673, -0.82946, 1.21686, 1.02288, 0.44331, -1.20093, -0.96409, -0.99192, 1.79323, 0.76044, -2.28847, -1.37383, -1.12123]","[-1.0314, -1.04962, -1.04169, -1.03576, -1.04618, 1.04265, 1.04178, -1.02931]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-0.98045, -2.25538, -1.04873, 2.32821, 0.66736, -0.80795, -0.3415, -0.91645, 0.44435, -0.05498, 1.09602, -2.12206, -1.49897, -0.08518, -0.13594, 0.81796]","[-1.04254, -1.04564, -1.04844, -1.03797, -1.04162, 1.04215, 1.03974, 1.03939]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.64377, -0.97177, -0.47996, -1.16732, 1.68137, -0.25723, -1.57935, 0.7023, 1.22876, 0.25436, 1.81968, 0.58611, -1.82251, 1.08353, 1.29555, -1.01763]","[-1.02828, -1.04064, -1.03965, -1.03268, 1.05677, -1.02714, -1.02912, -1.03069]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[0.76651, -2.0479, 1.06992, -0.22212, 0.57182, 0.72342, 1.336, 0.66557, -1.31104, -0.29525, -0.14876, 1.7072, 1.03279, 0.10129, -1.45319, -0.9507]","[-1.02866, -1.03563, -1.03983, -1.03424, 1.05059, -1.02684, 1.04244, -1.03016]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[-2.09826, 0.37806, -2.17501, -0.16384, 0.99507, -0.01038, -1.39842, -2.04092, 1.01235, -1.72935, -0.06142, -1.34226, -0.4309, -1.8675, 2.09746, 0.94099]","[-1.0424, -1.05464, -1.04968, -1.03961, 1.05271, -1.03908, 1.03775, 1.03891]"
