Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[0.1964, -0.6229, -0.31119, -1.20087, -1.05549, -0.76847, 0.05469, 0.46487, -1.89567, 1.82589, 1.57864, 0.81477, 1.86563, -0.54311, 0.19255, -0.80242]","[-1.03875, -1.0419, -1.03169, -1.0332, -1.03548, -1.03861, -1.04059, -1.03839]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]","[-0.24243, -0.18248, 2.39703, 0.01408, 0.30283, 0.87723, 0.22555, 0.14084, 1.60065, -1.78026, -1.26176, -0.88251, -1.30712, -0.41964, -1.24685, -0.02318]","[-1.04428, -1.04789, -1.04067, -1.03927, -1.0417, -1.04076, -1.0389, 1.02792]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[-1.18588, -1.03517, 1.53804, -0.57497, 2.3069, -0.71115, 0.98589, 0.93214, 0.60121, 0.66379, -0.01296, 1.00044, 0.52146, 2.08312, -0.96978, -1.6405]","[-1.03883, -1.04687, -1.04952, -1.03512, -1.04689, -1.03899, 1.02899, -1.04021]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[-1.09348, 1.17829, -0.17214, -1.86032, 1.84417, 2.57407, 0.04947, 1.80761, 0.82049, -0.61607, -0.41998, -0.54159, -1.38168, -0.94748, 1.86858, -0.73886]","[-1.03882, -1.04614, -1.03969, -1.0346, -1.04884, 1.02692, -1.0407, -1.04044]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.55077, -2.70685, -0.26396, 1.97879, -1.74257, -1.64881, 0.54352, -0.1785, -0.15451, 0.68616, -1.90713, -1.05933, 1.7733, 1.96549, -1.25111, 2.08026]","[-1.04649, -1.05036, -1.05037, -1.03887, -1.04468, 1.02796, -1.03957, 1.02812]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.67157, 0.26971, 1.36277, -1.55401, -1.60031, 0.76097, 2.03491, 1.25931, -1.14975, -1.17285, -0.3149, 0.95496, 0.81169, -1.13271, -1.10294, -1.13497]","[-1.04053, -1.04654, -1.0461, -1.03952, -1.03827, 1.02909, 1.02994, -1.04121]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.546, 0.08255, -0.33894, -0.05768, 0.60626, -0.64495, -0.63446, -0.82201, 0.9108, 1.11397, 0.90187, -0.41516, -1.35178, 1.40031, 0.8357, 0.59052]","[-1.04577, -1.04219, -1.04077, -1.03803, -1.03799, 1.02784, 1.02851, 1.02885]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.34701, -0.59889, -0.79692, -0.53318, 0.90878, -1.02512, -1.58957, 0.08856, 1.02571, 1.8526, 1.78833, 1.89379, -1.10032, 0.76588, 1.13364, -1.20658]","[-1.039, -1.04412, -1.03087, -1.03337, 1.04301, -1.03894, -1.04096, -1.03904]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[2.29076, -1.96964, 0.60353, -0.78355, -2.04134, -1.31508, 1.10485, 0.26354, -0.42144, 1.13935, -0.05395, 1.3743, 0.81553, 1.1597, -0.27626, 0.61337]","[-1.03861, -1.04648, -1.04987, -1.03583, 1.04298, -1.03919, 1.02917, -1.04043]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[0.29184, 0.27568, -0.81131, 1.43831, 0.83378, 2.65692, 0.3813, -0.67792, 1.22325, -0.92442, 1.12594, -0.67134, -1.38224, -1.99246, 1.6507, 0.50883]","[-1.04489, -1.04633, -1.04735, -1.04106, 1.04077, -1.04061, 1.02806, 1.03007]"
