Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.70801, -1.85168, 0.21477, -0.90356, -0.48271, -0.65082, -1.35898, 1.5265, -1.20444, 1.04033, 1.74279, 0.15847, 0.64396, 0.4916, 0.3915, -1.75983]","[-1.12792, -1.10133, -1.11151, -1.11208, -1.0967, -1.09866, -1.11306, -1.10684]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0]","[-0.61022, 0.78939, 1.34369, 2.1511, -0.43234, 0.8489, 2.72481, 0.22753, 1.6979, -1.88007, -0.54616, -0.30869, -0.94417, 0.05419, -0.3823, 0.04397]","[-1.12012, -1.09574, -1.09317, -1.10641, -1.13037, -1.09557, -1.09581, 1.09846]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-2.00198, -1.34965, 0.66193, -1.79565, 0.64783, -1.75088, -0.16256, 1.45601, 1.14947, 0.20781, -0.90578, 0.4062, -1.85563, 0.47788, -0.89278, -1.24648]","[-1.08495, -1.09325, -1.09405, -1.0692, -1.10616, -1.07779, 1.03801, -1.08077]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.51457, 0.00611, -0.31662, -1.33747, 1.55733, 0.86362, -1.72727, 1.92827, 0.13774, -0.59282, 0.53337, 0.26838, -0.30427, -0.62579, 0.41072, -0.67858]","[-1.10857, -1.08869, -1.08102, -1.06563, -1.1115, 1.05687, -1.09642, -1.07707]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.08457, -1.93316, 1.54591, 0.82342, -0.77481, -0.95589, 1.29614, -0.5432, -0.38594, 2.07999, -1.84856, -0.55165, 1.16077, 1.53078, -2.11018, 0.59304]","[-1.09202, -1.07274, -1.09621, -1.06727, -1.08689, 1.06646, -1.0872, 1.06812]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1]","[1.23381, 0.54978, 1.51417, -2.55642, -1.15668, 0.30837, 0.21976, 1.30176, 0.63663, -0.92398, -0.01197, -0.21713, 0.9, -1.84625, -1.44086, -0.79785]","[-1.11382, -1.09625, -1.11045, -1.10012, -1.07582, 1.08554, 1.09893, -1.08242]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-2.29398, -1.21947, -0.24459, 0.62486, 0.17269, -0.56107, -0.72822, -0.17686, 2.26604, 1.49027, 2.01183, -1.18612, -1.41142, 1.36821, 1.36514, 0.51879]","[-1.09468, -1.09459, -1.09582, -1.10324, -1.10351, 1.09291, 1.10515, 1.09432]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.9557, 0.30038, -0.95119, -0.12422, 1.33657, -2.14557, -1.69231, 0.63065, 1.36801, 1.39698, 1.37113, 2.0828, -1.08153, 1.93785, 1.79128, -0.62301]","[-1.10767, -1.09605, -1.10292, -1.11427, 1.13132, -1.06946, -1.11144, -1.097]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.38399, 0.2086, 2.04931, -1.21493, -0.67506, 0.21516, 1.11207, 0.15597, -0.67941, 1.6582, -1.65761, 0.46643, 1.58104, 0.98151, -0.27002, -1.3909]","[-1.10317, -1.09699, -1.11885, -1.09314, 1.08242, -1.06598, 1.09306, -1.0932]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[-1.59153, 1.20793, -0.85796, 1.39568, 1.02115, 1.16719, -0.9746, -1.13945, 0.03807, -0.26168, -0.2277, -0.552, -1.79421, -0.786, 0.33258, 0.96005]","[-1.08615, -1.09607, -1.08524, -1.08516, 1.08943, -1.06738, 1.09897, 1.09186]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0]","[0.69915, 1.43695, -1.59571, -1.47746, -0.8482, 0.66058, -1.79692, -0.46204, -1.63787, -0.08804, 1.54826, 1.12425, 1.79772, -2.14456, 0.87539, 0.19035]","[-1.10169, -1.12201, -1.09843, -1.09105, 1.09699, 1.08214, -1.10611, -1.09276]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.51253, -0.89301, 1.30634, 1.56748, 1.09197, -0.04636, 0.22269, -0.56371, 1.0253, 0.90541, -1.19475, -0.538, -1.45911, 1.79864, -2.0785, 2.60142]","[-1.077, -1.09847, -1.10904, -1.07329, 1.08567, 1.10075, -1.09166, 1.10056]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0]","[-1.18165, 1.01307, 2.47896, -0.28179, 0.35289, -0.05083, 0.58703, 0.91079, 0.76496, -0.33389, -0.39679, 0.42177, -0.9193, -1.98352, -0.8993, 0.48706]","[-1.10555, -1.10842, -1.10971, -1.09928, 1.09332, 1.07378, 1.07318, -1.06514]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[2.35766, -1.82751, -0.39676, 0.23372, -0.6174, -1.71305, 0.71739, -0.00092, -0.48439, 1.45852, 0.25697, -0.71077, 0.47676, 1.82108, 0.34571, 1.46006]","[-1.08472, -1.10399, -1.09667, -1.08738, 1.10924, 1.0615, 1.05904, 1.08298]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0]","[2.34651, -0.25212, -1.18442, -1.26552, 1.83398, 0.81858, -0.21691, -1.32763, -0.74264, 1.50272, 0.48018, 1.39003, -0.93929, 0.11484, -1.82286, 0.16363]","[-1.09854, -1.08246, -1.08595, 1.07341, -1.12087, -1.06469, -1.05132, 1.11185]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0.82482, 1.53966, -1.28326, 0.35775, 0.91513, -1.02546, 1.21052, 0.86052, -0.96028, -0.91796, 1.1473, -1.01028, -0.5974, 1.08368, -0.44134, -1.81394]","[-1.11941, -1.08782, -1.07319, 1.099, -1.09666, -1.09263, 1.08415, -1.08121]"
