Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[-0.0483, -1.19493, -0.82292, 0.0629, -0.32832, -0.95231, -0.5567, 1.92033, -0.68379, 0.49924, 1.5706, 0.63894, 0.86246, 1.06972, 0.62684, -1.21592]","[-1.12226, -1.09101, -1.09399, -1.10646, -1.08059, -1.07574, -1.09958, -1.0877]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.16874, 1.38367, 1.02067, 1.31292, 1.27646, 0.17051, 1.70816, -1.45187, 1.27744, -1.2747, -0.64682, -0.73331, -1.30296, -0.74345, -0.28835, 0.16759]","[-1.12245, -1.09141, -1.08629, -1.09033, -1.13406, -1.08898, -1.08759, 1.12087]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]","[-0.45464, -0.74647, 0.98676, -1.6846, 0.57712, -0.46409, 1.33948, 0.4892, 0.19642, 3.08125, -0.90417, 1.05229, 0.12776, -0.07353, -1.8636, -0.13355]","[-1.09096, -1.08333, -1.11624, -1.0679, -1.10587, -1.05904, 1.04573, -1.09558]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.65397, 1.62946, -1.14256, -1.64746, 0.95068, 1.2445, -0.72979, 0.28831, 1.0576, -1.43235, 0.53334, 0.733, -0.8631, -1.54968, 1.85676, -1.07738]","[-1.10557, -1.11317, -1.0716, -1.07422, -1.11344, 1.05504, -1.07241, -1.06593]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.78563, -1.42762, 1.34121, 1.04575, -1.58903, -0.5454, 2.26959, -0.67637, -0.04157, 0.52107, -1.41118, -0.51966, 1.53054, 0.33894, -0.04146, 1.67562]","[-1.10825, -1.0556, -1.09692, -1.08197, -1.07677, 1.0746, -1.09903, 1.08378]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.17026, 1.47377, 0.54191, -1.00829, -0.94878, -0.32199, 1.03893, 0.84655, -0.75803, -0.92578, -0.83907, 1.78316, 1.40186, -1.06515, -1.45462, -0.2987]","[-1.10864, -1.11171, -1.11637, -1.10156, -1.09123, 1.08267, 1.10023, -1.07444]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-2.08344, -1.44547, -0.95852, 0.17136, 1.51833, -1.65244, -0.74316, -1.33914, 0.83967, 0.2032, 0.78062, -1.13024, -1.28884, 1.40794, 2.07969, 0.96128]","[-1.09152, -1.07977, -1.08699, -1.11379, -1.11106, 1.10896, 1.11831, 1.09911]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[-1.815, -0.98267, -2.18325, -1.44994, 0.52004, -1.24624, -0.71184, 0.49572, 2.36652, -0.17116, 1.03247, 1.30389, -1.84994, 1.2369, 1.20516, -0.91645]","[-1.10854, -1.0893, -1.09496, -1.11631, 1.1296, -1.04485, -1.09208, -1.07473]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.88471, -0.70594, 2.67886, -0.90699, -1.56807, -1.18221, 0.68866, 1.50975, -1.27784, 0.53209, -0.85615, 0.80499, 1.84421, 1.40431, -0.90101, -0.5969]","[-1.11046, -1.09451, -1.13402, -1.09033, 1.09553, -1.05017, 1.08802, -1.08805]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.66794, 3.00744, -1.19418, 1.16139, 0.46718, 1.19598, -0.79117, -0.70549, 1.0713, -1.4757, 0.60044, -0.91559, -1.55801, -0.52445, 1.04237, 1.65916]","[-1.07879, -1.10468, -1.06851, -1.07731, 1.08276, -1.05941, 1.10547, 1.09494]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1]","[1.48784, 0.38863, -1.06652, -1.36928, -1.47616, 1.2557, -0.14962, -0.02187, -0.47347, -0.44267, 1.0602, 0.90218, 0.34712, -0.75456, 0.82242, -0.74888]","[-1.09665, -1.13459, -1.09011, -1.08774, 1.11356, 1.07846, -1.07513, -1.08142]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-2.92551, -1.40626, 0.07485, 0.45429, 0.89262, -0.94868, 0.90973, -1.87768, 0.89294, 0.40672, -1.53142, -1.40864, -0.29071, 1.44157, -1.68047, 0.29131]","[-1.08983, -1.07545, -1.12169, -1.06962, 1.08322, 1.10438, -1.08821, 1.10036]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-1.18134, 0.29934, 0.23892, -2.70477, 0.83694, 1.34057, 1.0143, 1.02947, 0.1713, -0.7096, -0.96912, 0.57582, -0.50822, 0.05596, -0.88554, -1.37288]","[-1.10747, -1.12237, -1.12442, -1.09457, 1.09249, 1.08469, 1.09399, -1.07481]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]","[2.52036, -0.9593, -1.86518, 0.35472, -0.87366, -1.65963, -1.27814, -1.69425, -1.22118, 1.61094, 0.16738, -1.25595, 1.17162, 0.52009, 0.36105, -0.0029]","[-1.08682, -1.09674, -1.08993, -1.11452, 1.11639, 1.08393, 1.08885, 1.09482]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]","[0.94579, -1.89719, -1.82551, -1.60607, 1.23472, 0.85537, 2.72535, -0.61119, -0.77037, 0.43342, 0.78594, 1.8688, -0.73839, -0.47101, -0.97058, -0.07213]","[-1.10212, -1.08898, -1.09534, 1.08017, -1.13309, -1.0719, -1.06426, 1.12707]"
