Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]","[1.48468, -0.91839, -0.43789, -0.90306, -0.98447, -1.50753, -0.49159, -0.42559, -2.34558, 0.72035, 1.42182, 2.72692, 1.54197, 1.84076, -0.33691, -2.37354]","[-1.10797, -1.08038, -1.0923, -1.11781, -1.07529, -1.08107, -1.09205, -1.08339]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[-1.18837, 1.26373, 0.98899, 0.69057, 0.69136, 1.33375, 0.58019, -0.89122, -0.73156, -0.55191, -1.28494, -2.06781, -1.13216, -1.48168, -1.40784, 1.79269]","[-1.12094, -1.09789, -1.09326, -1.11724, -1.11545, -1.09292, -1.08588, 1.10178]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.38312, -1.54112, 0.53383, -1.13501, 1.14446, -0.75336, 1.00523, 0.83831, 0.84133, 1.95728, -2.13745, 0.26033, -1.65799, 0.9574, -0.03434, -1.77682]","[-1.06979, -1.10352, -1.08911, -1.05436, -1.07076, -1.05788, 1.07444, -1.08785]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.27044, 1.47684, 0.41669, -0.06546, 1.35167, 0.98799, -1.03327, 1.55001, 0.56647, -1.37353, 0.04935, 0.55357, -0.71109, -1.64263, 1.77331, -0.65229]","[-1.09971, -1.0906, -1.09066, -1.06298, -1.08484, 1.06044, -1.06019, -1.07106]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[0.4736, 0.03661, 0.23244, 1.84143, -1.84931, -0.82001, 1.09085, -1.58657, -1.56534, 1.11873, 0.1922, -0.87699, 0.60818, 0.95027, -0.83763, 1.81459]","[-1.09775, -1.07827, -1.0904, -1.06904, -1.08707, 1.05095, -1.06819, 1.04874]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[-0.06559, 0.1391, 1.63189, -0.20017, -1.22839, -0.04116, 0.70012, 0.9256, -0.74204, -1.1483, -1.36483, 0.23451, 1.24348, 0.18391, -2.04149, -1.49973]","[-1.10363, -1.09181, -1.09813, -1.09398, -1.07796, 1.10463, 1.11022, -1.08147]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1]","[1.1145, -1.497, -1.1766, 1.54043, 1.19782, -1.71177, -0.82071, -1.80941, 1.07736, 0.31362, 1.58199, 0.34939, -1.43797, 0.96356, -0.18322, -0.69411]","[-1.0947, -1.08722, -1.08994, -1.10277, -1.10391, 1.07495, 1.08773, 1.07961]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.31534, -1.41389, -1.56496, -0.95318, 0.71482, -0.89635, -1.99407, 0.61716, 1.92271, 1.10316, 0.9321, 1.78139, -1.6402, 1.36668, 0.7667, -1.30792]","[-1.09582, -1.07872, -1.08444, -1.11781, 1.16846, -1.01461, -1.05378, -1.09524]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0.91619, -0.99034, 0.69874, -1.8879, -0.65185, -1.093, 0.79944, 0.73292, -0.2169, 0.59426, -2.08063, 2.10383, 1.18621, 1.09092, 0.21924, -2.42442]","[-1.0969, -1.10926, -1.11522, -1.08524, 1.07243, -1.05537, 1.10414, -1.0963]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]","[-1.4306, 1.11775, -1.59116, 0.298, 1.30929, 0.15319, -2.02111, -2.04902, 0.9753, -3.11222, 0.77598, -1.27709, 0.44345, -1.04653, -0.63186, 0.95019]","[-1.10353, -1.10803, -1.0768, -1.07094, 1.09159, -1.02728, 1.08404, 1.08746]"
