Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[0.91013, -0.7265, -1.869, -0.33787, -0.92269, -1.04703, -0.3753, 1.26117, -0.38004, 0.08205, 1.73158, -0.08512, 0.56785, 2.18401, 1.368, -1.06659]","[-1.12473, -1.05305, -1.06498, -1.05947, -1.19553, -0.99189, -1.05986, -1.1072]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-2.13574, 1.74765, 2.2392, 1.20611, 3.45315, 1.82697, 2.07796, -0.82937, 1.67007, -1.26841, -1.18926, -2.1161, -1.4209, -1.17782, -2.69177, 1.22057]","[-1.11503, -1.09973, -1.12448, -1.05262, -1.24138, -1.07288, -1.06213, 1.08431]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.9773, -1.93626, 0.72838, -2.19098, 0.64594, -1.22577, 1.63086, 1.76865, 1.0215, 1.27885, -1.67586, 1.32052, -2.40255, 1.21528, -0.41243, -0.30218]","[-1.10552, -1.02409, -1.14593, -1.07227, -1.25358, -1.03873, 1.01869, -1.0852]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.81885, 1.51669, -0.98626, -0.88723, 1.74702, 1.70241, -1.46251, 0.60708, 1.77215, -1.83253, 0.64382, 1.61277, -1.09927, -1.87314, 1.57683, -0.39897]","[-1.07483, -1.13923, -1.05558, -1.05327, -1.21737, 1.03973, -1.03345, -1.04202]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.78945, -0.28924, 1.2624, 1.19601, -0.74278, -0.27734, 0.3398, -0.86847, -0.41537, 0.57412, -1.65057, -1.76645, 2.07719, 0.40968, -0.06149, 0.57517]","[-1.05342, -1.02265, -1.08485, -1.03069, -1.17323, 1.09118, -1.0104, 1.05373]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.2904, 1.58582, 1.11758, -1.4221, -1.37804, 0.40987, 0.28067, 0.00804, -0.93912, -1.8729, -0.49537, 0.90553, 0.74417, -1.34566, -1.46281, -1.6033]","[-1.11306, -1.09849, -1.12331, -1.11909, -1.18425, 1.04014, 1.04709, -1.12496]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[-2.00936, -0.29806, -0.63534, 1.52861, 1.05381, -2.31124, -1.13788, -0.37472, -0.14896, 1.16928, 0.5017, -1.15022, -1.55066, 1.00668, -0.05576, 1.81537]","[-1.06821, -0.99446, -1.03397, -1.07918, -1.11176, 1.0648, 1.08871, 1.10691]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-3.00108, -0.50268, -0.50981, -0.85069, 1.04693, -2.85441, -1.16682, 0.58182, 2.03455, 1.30651, 0.87034, 0.48984, -0.6545, 0.92985, 0.31223, -0.16633]","[-1.09441, -1.04083, -1.03467, -1.03045, 1.00539, -0.99169, -1.03562, -1.01923]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[1.40046, -0.70773, 0.27238, -1.39902, -0.62306, -1.62758, 1.46173, 1.60517, -1.66206, -0.39292, -0.67188, 0.45739, 0.22393, 1.64835, -0.54303, -1.16099]","[-1.11453, -1.06358, -1.10967, -1.06948, 1.16476, -1.04743, 1.01821, -1.10878]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[-0.76583, 0.62994, -0.21374, 2.04452, 0.79306, 0.88443, -0.89129, -1.71426, -0.11988, -1.3951, 0.45862, -1.38574, -0.59034, -1.02391, 1.23042, 2.2654]","[-1.08038, -1.03542, -1.01683, -1.02267, 1.15635, -1.0668, 1.09584, 1.08656]"
