Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0.83825, -0.22226, -1.48058, -1.51697, -1.90794, -1.9585, -1.62677, 1.57115, -1.86654, 0.45849, 0.69306, 0.57455, 0.96726, 1.37964, 0.64369, 0.279]","[-1.03979, -0.83289, -0.72021, -1.02387, -0.3458, -0.85361, -0.84664, -0.94944]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.18005, 1.80793, 0.61142, 0.49707, 1.51305, 0.20694, 0.80284, -1.74517, 0.1492, -0.56462, -1.70745, -0.30088, -1.22862, -2.52911, -1.7683, 2.07061]","[-1.01209, -0.69938, -0.74984, -0.91189, -0.43436, -0.81671, -0.92556, 0.96175]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.37744, -0.86783, 2.45231, -1.13498, 0.73501, -1.01262, 0.57313, 0.73902, 0.76104, 1.90098, -2.60232, 1.59349, -2.35663, 1.88044, -0.79347, -0.34093]","[-0.95802, -0.46046, -0.68903, -0.98448, -0.55364, -0.99669, 1.08642, -0.96204]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0.22049, 0.89857, 1.04199, -0.32183, 0.46048, 0.5304, -0.66155, 1.50894, 0.21889, -0.89253, 0.88618, 0.42183, -2.42008, -2.32845, 1.01952, -1.54952]","[-1.07566, -0.57849, -0.40054, -1.02015, -0.60487, 0.9717, -0.93272, -0.9915]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[0.79669, -2.34952, 1.44371, 1.12728, -1.08611, -2.23207, -0.0032, -1.17504, -1.16297, 1.16777, -1.78505, -0.09795, 0.48657, -0.19711, -1.94819, 1.51182]","[-1.06453, -0.44709, -0.45992, -0.9904, -0.66668, 1.01713, -1.0117, 0.90591]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1.0996, 1.53556, 1.76176, -0.77707, -0.20837, 0.49341, -0.13917, 1.43435, 0.13039, -0.63281, -1.37195, 0.63232, -0.25417, -0.59261, -1.3576, -0.82223]","[-1.12478, -0.73812, -0.80279, -0.87511, -0.48904, 1.04849, 1.12204, -0.93105]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0.39307, -1.13167, -2.22132, 0.75577, 0.75012, -0.87911, -0.09669, -1.5373, 1.34933, 0.91379, 0.96685, -0.90447, -0.23918, 1.66035, 0.67749, 1.64507]","[-1.11362, -0.84177, -0.85259, -0.99794, -0.65266, 1.19203, 1.1075, 1.06068]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.58788, -1.90594, -1.22206, -1.25242, 1.0802, -0.93601, -1.66416, 0.90589, 0.09981, 1.93018, 0.5109, 2.18117, -1.45741, 1.10581, 0.10097, -2.0652]","[-1.10086, -0.56806, -0.71941, -1.08963, 0.70547, -0.94535, -0.88739, -0.99755]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[0.83974, -0.39371, 1.34748, -0.68038, -0.48254, -0.65628, 0.17899, 0.64632, 0.50477, 0.38522, -2.17653, 1.58069, 0.32285, 2.18373, -0.65993, 0.233]","[-0.99924, -0.54321, -0.69846, -0.911, 0.68994, -0.90414, 1.09105, -0.92309]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.32643, 0.3412, -0.23946, 0.49504, 0.57004, 1.30537, -1.16709, -1.06343, 0.49258, -2.14445, 0.88544, -0.92548, -1.25649, -0.71044, 0.23408, 2.58628]","[-0.98785, -0.42692, -0.75, -0.95463, 0.72749, -0.81695, 1.09734, 1.05737]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[0.76492, 0.67642, -0.79047, -1.90079, -1.19906, 0.67945, -2.02181, 0.87871, -0.06267, -0.59866, 1.39501, 1.23059, -0.08319, -0.46582, 1.52144, -1.38941]","[-1.0621, -0.56258, -0.41252, -0.9555, 0.651, 0.97793, -0.89215, -0.93521]"
