Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
Code : polar 
embed dim : 64 
Rate Profile : polar
Batch size : 8192
Validation SNR : -3.0
Number of heads : 2
Number of layers: 2
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 100000
64
Training Model for 8,16 anew
Number of parameters : 100741
Did not find standard validation data
Need to save for: 1000
[0/100000] At -3 dB, Loss: 1.3238628, Train BER (-3 dB) : 0.4713287, Valid BER: 0.4639282, Tgt BER: 0.4639282, Noiseless BER 0.4361420, Valid BLER : 0.9932861
Time for one step is 0.0008 minutes
[100/100000] At -3 dB, Loss: 0.9382386, Train BER (-3 dB) : 0.3972473, Valid BER: 0.4003906, Tgt BER: 0.4003906, Noiseless BER 0.1832886, Valid BLER : 0.9647217
[200/100000] At -3 dB, Loss: 0.9370337, Train BER (-3 dB) : 0.4008789, Valid BER: 0.3959503, Tgt BER: 0.3959503, Noiseless BER 0.1785583, Valid BLER : 0.9666748
[300/100000] At -3 dB, Loss: 0.9298308, Train BER (-3 dB) : 0.3984528, Valid BER: 0.3931732, Tgt BER: 0.3931732, Noiseless BER 0.1801147, Valid BLER : 0.9647217
[400/100000] At -3 dB, Loss: 0.9237057, Train BER (-3 dB) : 0.3926086, Valid BER: 0.3890839, Tgt BER: 0.3890839, Noiseless BER 0.1788177, Valid BLER : 0.9611816
[500/100000] At -3 dB, Loss: 0.9212838, Train BER (-3 dB) : 0.3942108, Valid BER: 0.3889008, Tgt BER: 0.3889008, Noiseless BER 0.1613922, Valid BLER : 0.9608154
[600/100000] At -3 dB, Loss: 0.9147161, Train BER (-3 dB) : 0.3911896, Valid BER: 0.3830261, Tgt BER: 0.3830261, Noiseless BER 0.1572113, Valid BLER : 0.9625244
[700/100000] At -3 dB, Loss: 0.9052773, Train BER (-3 dB) : 0.3852692, Valid BER: 0.3793793, Tgt BER: 0.3793793, Noiseless BER 0.1669769, Valid BLER : 0.9572754
[800/100000] At -3 dB, Loss: 0.9004259, Train BER (-3 dB) : 0.3874054, Valid BER: 0.3800964, Tgt BER: 0.3800964, Noiseless BER 0.1666107, Valid BLER : 0.9633789
[900/100000] At -3 dB, Loss: 0.8982525, Train BER (-3 dB) : 0.3813934, Valid BER: 0.3705292, Tgt BER: 0.3705292, Noiseless BER 0.1574860, Valid BLER : 0.9558105
[1000/100000] At -3 dB, Loss: 0.8967075, Train BER (-3 dB) : 0.3861694, Valid BER: 0.3733063, Tgt BER: 0.3733063, Noiseless BER 0.1578369, Valid BLER : 0.9578857
[1100/100000] At -3 dB, Loss: 0.8966072, Train BER (-3 dB) : 0.3830109, Valid BER: 0.3724976, Tgt BER: 0.3724976, Noiseless BER 0.1491394, Valid BLER : 0.9530029
[1200/100000] At -3 dB, Loss: 0.8941429, Train BER (-3 dB) : 0.3832703, Valid BER: 0.3730927, Tgt BER: 0.3730927, Noiseless BER 0.1357727, Valid BLER : 0.9532471
[1300/100000] At -3 dB, Loss: 0.8900475, Train BER (-3 dB) : 0.3817139, Valid BER: 0.3710327, Tgt BER: 0.3710327, Noiseless BER 0.1434021, Valid BLER : 0.9543457
[1400/100000] At -3 dB, Loss: 0.8895158, Train BER (-3 dB) : 0.3818970, Valid BER: 0.3732147, Tgt BER: 0.3732147, Noiseless BER 0.1334839, Valid BLER : 0.9544678
[1500/100000] At -3 dB, Loss: 0.8904502, Train BER (-3 dB) : 0.3830719, Valid BER: 0.3692017, Tgt BER: 0.3692017, Noiseless BER 0.1316376, Valid BLER : 0.9558105
[1600/100000] At -3 dB, Loss: 0.8919306, Train BER (-3 dB) : 0.3833313, Valid BER: 0.3655396, Tgt BER: 0.3655396, Noiseless BER 0.1405640, Valid BLER : 0.9552002
[1700/100000] At -3 dB, Loss: 0.8831414, Train BER (-3 dB) : 0.3782043, Valid BER: 0.3677521, Tgt BER: 0.3677521, Noiseless BER 0.1259766, Valid BLER : 0.9541016
[1800/100000] At -3 dB, Loss: 0.8790052, Train BER (-3 dB) : 0.3754120, Valid BER: 0.3735657, Tgt BER: 0.3735657, Noiseless BER 0.1336060, Valid BLER : 0.9558105
