Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.43772, -1.39347, -0.0571, -0.13045, -0.79279, -0.00467, -1.96279, 0.85234, -0.45965, 1.62738, 1.71606, 0.1819, 0.31755, 1.48986, 1.34471, -1.66468]","[-1.04757, -1.04604, -1.04506, -1.04735, -1.0455, -1.04623, -1.04685, -1.04764]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]",,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[-2.26783, 0.49414, 1.17938, 0.84761, -1.01526, 0.11477, 1.71163, -0.83569, 0.89167, -0.89536, -1.06047, -1.1866, -0.68409, 0.17997, -1.00553, 0.65422]","[-1.05105, 0.15907, -1.02806, -1.04905, 0.02364, 0.10848, -1.05027, 1.1169]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0]","[-1.70082, -0.86644, -0.13309, -1.80048, 1.35852, -0.56628, 0.41762, 0.14351, -0.06386, 1.072, -2.41001, 1.67601, -0.34029, 0.27724, -0.63244, 0.30038]","[-1.07028, -0.25195, -0.08451, -0.0791, 0.0338, -0.10504, 0.00061, -0.16664]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.51554, 1.05867, -0.96009, -1.31051, 2.74234, -0.48714, -0.04428, 1.0059, 0.71229, -1.32493, 1.68806, 1.41518, -0.34691, -0.23782, 1.61643, -2.49736]","[-1.0491, -0.38651, -1.04683, -1.04812, -0.13973, 0.09436, -1.04829, -1.04718]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.22527, 0.5149, 1.16764, 1.72429, -0.45707, -0.89175, 0.21182, -1.42429, -0.33953, 1.3997, -1.4313, -0.64143, 0.75145, 1.1268, -0.43295, 1.39255]","[-1.04867, -1.04174, -1.04376, -1.04832, -1.04684, 1.05029, -1.04696, 1.04958]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.55113, 1.20323, 0.21052, -0.23662, -0.62723, 0.75909, 1.86574, 0.5562, -2.58897, -0.74497, -2.0976, 0.76138, 2.19149, -3.20942, -0.14652, -0.76902]","[-1.04697, -1.04302, -1.04539, -1.04773, -1.04554, 1.0488, 1.05078, -1.04786]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[-1.41462, -0.16708, -1.84109, 1.85795, 1.83884, 0.20383, -1.44575, -0.9343, -0.73683, -0.07117, 1.68228, -0.16063, -0.52858, -0.26178, 0.95976, 0.21125]","[-1.04777, -1.04978, -1.04597, -1.04773, 1.04699, -1.04916, 1.04865, 1.04951]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.93149, -0.73157, 0.08742, -0.89779, 1.82611, -1.07166, -1.52625, 0.89378, 0.7827, 1.66825, 0.87316, 1.67529, -0.27548, 0.68682, 0.40474, -2.58787]","[-1.04786, -1.04534, -1.04494, -1.04757, 1.05375, -1.0466, -1.04715, -1.04786]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]","[0.92526, -0.42196, 1.17766, -0.10681, -1.02093, -1.00156, 0.65042, 1.73805, -0.61661, -0.27818, -0.18572, 0.10944, 0.46395, 0.72617, -1.45509, 0.08009]","[-1.06897, -0.05634, -0.07072, -0.14894, 0.02717, -0.1183, 0.01768, -0.18305]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.47194, 1.17318, -1.55897, 2.13764, 1.00632, 1.34113, -1.15237, -1.11705, 0.95258, -2.31947, 0.88767, -1.29188, -2.20524, -0.50061, 0.57511, 2.27878]","[-1.04804, -1.05068, -1.04653, -1.04777, 1.04654, -1.04977, 1.04837, 1.04927]"
