Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1]",,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1.18195, -1.66619, 0.23037, -1.14208, -2.15935, -1.68825, -0.788, 0.86843, -1.09378, -0.22211, 0.09966, 1.0303, 0.2907, 1.72148, 0.98734, -0.27878]","[-1.05244, 1.04246, -1.04967, -1.05339, -1.04709, -1.05324, -1.05129, -1.05499]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[-0.73273, 1.39483, 1.671, 1.02082, 1.33911, 2.01859, 1.88997, -0.24431, 0.43859, -1.56758, -2.11604, -0.67837, -1.212, 0.58469, -1.51336, 2.34867]","[-1.05382, 1.0448, -1.05121, -1.05006, 1.05126, 1.04875, -1.05076, 1.05122]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.75334, -0.86283, 1.27521, -1.02746, 0.9432, -0.84309, 1.32243, 0.6736, 1.43476, 0.94005, -1.45074, 0.93564, -0.78606, 0.75917, -1.42493, -1.80322]","[-1.05411, -1.05319, -1.04931, -1.05241, -1.04989, -1.05449, 1.04919, -1.05339]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]","[-0.66634, 0.18862, -1.20171, -1.18669, 1.3424, 1.02908, -0.08477, -0.43155, -0.12436, -1.11805, 0.90453, -0.03707, -1.40537, -2.22461, 1.03518, -0.04319]","[-1.04688, 1.05539, -0.10483, 0.0138, -0.11632, -0.11274, -0.11888, -0.09817]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[0.31379, -0.79967, 0.78568, 0.4261, -0.45141, -1.78641, 1.43826, -2.04727, -1.81461, 0.03908, -1.05756, -0.21686, 0.32489, -0.12717, -0.35314, 0.43616]","[-1.0536, 1.04378, -1.04999, -1.05041, 1.04944, -1.05105, -1.05167, 1.05091]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 1, 1]",,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]","[-0.25978, 0.87745, 0.5378, -2.20888, -1.36962, 1.16448, 0.62149, 2.32271, -0.43961, 1.06438, -0.17924, 0.83628, 0.41511, -0.82595, 0.53139, -0.45598]","[-1.05512, 1.04801, 1.04628, -1.05485, 1.04865, 1.0506, -1.05395, -1.05407]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.90657, -1.56683, -0.82689, 1.68994, 0.95429, -1.16352, -2.70165, -2.6273, 1.81416, 1.07426, 1.36226, -0.89598, -0.74647, 1.07076, 0.74173, 0.13084]","[-1.04989, -1.04898, -1.04645, -1.05022, -1.04767, 1.04664, 1.0474, 1.04897]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[-1.33485, -0.76997, -0.73621, -0.8962, 1.35514, -0.14726, -1.71761, 0.47735, 1.27825, 2.16081, 2.09312, -0.12785, -2.4435, 1.22149, 1.73175, -0.3536]","[-1.05356, -1.03671, -1.00018, 1.04953, 1.04881, -1.05394, -1.05355, -1.0553]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.42814, -1.66771, 0.94246, -1.54571, 0.56308, -0.02686, 1.88817, 1.01152, -1.69033, 0.65508, -1.86719, 0.95429, 0.28828, 1.43417, -0.44918, -1.28371]","[-1.05414, -1.05282, -1.04978, -1.05281, 1.05047, -1.05449, 1.04938, -1.05368]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[-1.8323, 1.16835, -3.33249, 0.48761, 1.34552, 2.43005, 0.17135, -1.3359, -0.06306, -0.08318, 0.86996, -2.50272, -2.26655, -0.8471, 1.37418, 0.85455]","[-1.04866, -1.04508, -1.0467, -1.04852, 1.04225, -1.04761, 1.04585, 1.04935]"
