Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.87235, -2.34314, -1.26118, -0.72232, -1.86125, -1.00446, -1.30805, 0.22513, -1.55536, 1.07914, 0.0221, 0.23171, 0.89006, 0.03315, 1.9227, -0.86379]","[-1.04649, -1.05619, -1.04925, -1.04722, -1.04937, -1.04961, -1.04757, -1.04779]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-2.24305, 0.31679, 0.78238, 1.95076, 0.47255, 1.3446, 1.85305, -0.65045, 1.59271, -0.15045, -0.84028, -1.01205, -2.39047, -1.82501, -0.26323, 0.29027]","[-1.04708, -1.04758, -1.04612, -1.04094, -1.04301, -1.04352, -1.04366, 1.04721]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[-0.89294, -1.48835, -0.29145, -0.99508, 0.53285, -1.26025, 0.54481, 1.81439, 0.31365, 0.39309, -0.31614, 2.44785, -1.49618, 0.83624, 0.49799, -0.92346]","[-1.05423, -0.98434, -0.06308, -1.04314, 0.12583, -1.0526, 0.12582, -1.0547]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.79994, 1.03094, -1.8664, -1.60606, 1.87, 0.19628, -0.82719, 0.76924, 2.01995, -0.47041, 1.96723, 0.71937, -0.79176, -1.79838, 1.21944, -1.44375]","[-1.0502, -1.0531, -1.04947, -1.04732, -1.0475, 1.04643, -1.04641, -1.04749]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.5773, -0.7023, 2.32328, -0.02499, -1.55819, -1.63018, 1.84214, -2.09013, -0.59259, 0.97777, -0.00124, -0.51605, 0.19777, 1.88048, -1.21482, 0.52801]","[-1.04552, -1.04216, -1.04687, -1.04381, -1.0441, 1.04603, -1.04556, 1.04543]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.71902, -0.04695, 2.19299, -0.85488, -0.94451, 0.376, 0.82792, 0.60283, -0.95735, -0.85872, -0.97088, 1.15423, 1.47383, -1.57009, -1.10185, -0.37718]","[-1.05046, -1.04792, -1.04927, -1.04748, -1.04688, 1.04581, 1.04814, -1.04818]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0.24717, -1.9587, -1.16908, 1.11454, 2.18501, -0.38089, -0.2757, -0.15578, 0.72549, 1.46264, 1.91802, -0.94232, -1.19731, 1.01345, 1.32398, 0.8035]","[-1.04349, -1.04611, -1.04345, -1.04553, -1.04945, 1.04539, 1.04614, 1.04584]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]","[-0.4942, -0.14203, -0.26589, -0.59191, 0.52149, -0.97389, -0.30432, 0.39715, 0.10045, 0.6893, 0.91123, -0.04585, 0.42461, 1.3853, -0.22771, -0.95852]","[-1.0466, 1.02693, -0.1222, 1.03521, 0.71504, -1.04665, 0.22614, -1.04649]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.31547, -1.84143, 0.26532, -0.63453, -0.95848, -0.69699, 1.9953, 0.92581, -0.71898, 2.37717, -1.92716, 1.46557, 0.13929, 0.7528, -1.33553, -0.21479]","[-1.05198, -1.05555, -1.05325, -1.04748, 1.04741, -1.04917, 1.05332, -1.04988]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.68923, -0.24664, -0.81941, 1.02213, 2.34179, 0.92432, -1.04366, -1.38366, 0.78021, -0.97097, 0.14263, -0.72254, -1.33093, -1.1607, 0.80244, 0.14436]","[-1.05226, -1.05027, -1.04616, -1.04528, 1.04374, -1.04854, 1.04727, 1.04578]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.34597, 0.78489, -1.62731, -1.33262, -1.89796, 0.04917, -0.67572, 2.80487, -1.83181, -2.27218, 1.48473, 1.45788, 0.38273, -1.26423, 0.95909, -0.1341]","[-1.05032, -1.05404, -1.04951, -1.04735, 1.04987, 1.04714, -1.04659, -1.04748]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.29823, -1.59303, 0.64614, 1.03086, 1.11574, -1.15648, 0.78827, -1.87453, 1.28745, 0.74704, -0.54487, -0.56528, -1.17015, 1.00938, -1.81825, 1.15463]","[-1.04529, -1.04325, -1.04443, -1.04332, 1.04652, 1.04608, -1.04523, 1.04552]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 0, 0, 1, 1, 1, 0]",,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[0.44784, 1.72039, 1.12471, -1.71665, 0.83609, 1.59088, 1.20431, -0.34464, 1.87886, -0.78538, -0.86854, 0.30065, 0.0077, -2.19564, -0.89496, -1.82142]","[-1.05344, -0.24316, 0.06751, 0.00793, -0.01947, -0.09623, -0.07394, 0.00521]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]",,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[1.12384, -1.0508, -1.53238, 1.15137, -1.60531, -1.15799, -0.29934, -0.6011, -1.77268, 2.90153, 0.6424, -1.10553, 0.62264, 1.0754, 0.87211, 1.6787]","[-1.04335, -1.04688, -1.04444, -1.04539, 1.04747, 1.04588, 1.04633, 1.04611]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0.22063, -0.74466, -0.80954, -0.95451, 1.57459, 0.19851, 0.86199, -2.07622, -0.96487, 0.57863, 0.65046, 1.4684, -1.21235, -1.38545, -0.28469, 0.24341]","[-1.04729, -1.05342, -1.04364, 1.04525, -1.04155, -1.04313, -1.04452, 1.04573]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0.83049, -0.39717, -0.86847, 1.34819, 0.07029, -0.38561, 0.53402, 1.06546, -0.69799, -0.63696, 1.28148, -0.51797, -1.71895, 0.51362, -0.34321, -0.31976]","[-1.04971, -1.04259, -1.0471, 1.04726, -1.04916, -1.04733, 1.05375, -1.04881]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]",,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[-0.72903, -1.33792, 0.77174, -1.05855, -0.06379, 0.50215, -0.53113, -1.05905, 1.14131, 1.49773, -1.12705, -0.15828, 1.46572, -1.76096, 2.08664, 0.60968]","[-1.05212, 1.0497, 1.04672, -1.04516, -1.05079, -1.04922, 1.04713, 1.04564]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]",,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]","[1.1172, -0.87671, 1.21972, 1.45211, 1.41772, 1.9136, -1.54064, 1.42012, -1.85431, -0.07353, -0.87911, -2.49017, -0.9314, -0.59656, 0.10243, -0.70174]","[-1.05021, 1.05268, -1.04473, 1.04574, -1.0453, 1.05077, -1.04581, -1.04629]"
