Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1.67724, -0.93369, -1.70606, -0.60135, -1.92258, -1.21094, -1.1258, 0.21935, -0.21414, -1.06771, 2.21921, 1.32893, 0.18927, 1.4612, 1.3685, -0.30714]","[-1.0529, -0.97222, -1.01633, -1.05129, -1.02209, -1.05285, -1.04821, -1.05255]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.6969, 1.83611, 0.84466, 1.1557, 1.32475, 0.45349, 1.07986, -0.48105, 0.06158, -0.76114, -1.6586, -0.73918, -0.46855, -0.93533, -0.70116, 0.07983]","[-1.05388, -1.05521, -1.05165, -1.05371, -1.05135, -1.05324, -1.0533, 1.05334]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0.02937, -1.60842, 0.90669, -1.33475, 0.50902, -1.5997, 1.32625, 0.7438, 1.40786, 2.29258, -1.7236, 1.19761, -1.5582, 1.91832, -0.91412, -2.44075]","[-1.05379, -1.05436, -1.05611, -1.05277, -1.05387, -1.05445, 1.0501, -1.05441]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.14045, 1.53243, -2.05336, -0.68537, 1.36342, 1.21232, -0.68057, 1.03998, 0.93055, -1.27389, 0.19209, 1.6159, -1.20017, -0.59029, 0.40849, -0.40988]","[-1.05689, -1.05232, -1.05952, -1.05639, -1.06159, 1.04722, -1.05818, -1.05671]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.68926, -1.60224, 1.46889, 0.93901, -0.63231, -1.23828, 1.14232, -0.95443, -0.62955, 1.5624, -1.27547, -1.09845, 1.43022, 0.617, -1.31325, 1.59168]","[-1.05345, -1.05553, -1.05388, -1.04855, -1.04933, 1.04804, -1.05289, 1.04658]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.64575, 0.49114, 0.41023, -1.3315, -0.96737, 1.18821, 0.86105, 0.75032, -1.56549, -1.59298, -0.45922, 1.02675, 0.55679, -1.61912, -1.4184, -0.59909]","[-1.05684, -1.05428, -1.05672, -1.05397, -1.05297, 1.04952, 1.0504, -1.0554]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.89285, -0.74379, -1.51839, 0.82948, -0.25374, -0.19453, -0.64685, -1.38463, 1.44513, 1.78429, 1.63447, -1.62565, -1.09031, 0.98379, 1.42851, 1.2048]","[-1.05011, -1.03051, -1.03289, -1.04296, -1.03783, 1.04383, 1.04407, 1.0434]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-2.05568, -0.99127, -0.70047, -0.68045, 0.96949, 0.21071, -1.15046, 2.45848, 0.79762, 1.4509, 1.05315, 2.09846, -0.99091, 1.22169, 1.85675, -0.47662]","[-1.05894, -1.02556, -1.0544, -1.05406, 1.05804, -0.89805, -1.05329, -1.05238]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.56901, -0.90356, 1.22077, -1.04121, -1.58916, 1.0623, 0.11412, 0.31258, -1.11468, 1.04683, 0.33351, 0.67248, 1.62997, 1.44074, 0.35, -0.40632]","[1.01177, -0.9926, -0.8349, -1.11111, -1.04726, -1.02776, -1.05689, -1.12718]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.35904, 1.78859, -1.12473, 1.48136, 0.2814, 1.56883, -2.40899, 0.15617, 2.38803, -1.46242, 1.41603, -1.75758, -1.40145, -1.34377, 2.47702, 0.19318]","[-1.05085, -1.01395, -1.04496, -1.05345, 1.03049, -1.05185, 1.01345, 1.0135]"
