Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 1, 0, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]","[0.75504, -2.16105, -0.40117, -1.45512, -0.8523, -0.88742, -0.92109, 1.74284, -1.6377, -0.0687, 1.38269, 0.83893, 1.12836, 0.77053, -0.17777, -1.71755]","[-1.05419, 1.02077, 1.03432, -1.04831, 0.91176, -1.05595, 1.05684, -1.05282]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.87419, 1.09029, 0.67807, 1.44852, 2.93747, 0.90853, 0.548, -0.85627, 0.35142, -1.42318, -0.88058, -0.90027, -1.61894, -1.60836, -0.44549, 1.14082]","[-1.05523, -1.05279, -1.05583, -1.05619, -1.05147, -1.05383, -1.05336, 1.0517]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.86901, 0.80122, 1.17778, -1.33599, 1.04775, -1.07358, 0.82208, 1.19147, 1.09357, 1.71279, -0.31159, 1.10439, -0.14287, 1.97778, -1.73259, -1.06108]","[-1.05379, -1.04972, -1.05155, -1.04932, -1.03796, -1.05186, 1.05143, -1.05073]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-3.08037, 1.1343, -0.63327, -0.45287, 1.91448, 0.65447, -1.22835, 1.05485, 0.40261, -1.85407, 2.00263, 0.117, -0.47763, -1.11505, 0.59631, -0.62137]","[-1.05445, -1.04943, -1.04523, -1.0537, -1.0461, 1.05198, -1.0502, -1.05217]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1]",,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]","[1.29961, -0.21085, 1.43202, 1.28548, -0.81741, -0.60412, 0.40456, 0.33636, 0.34152, 1.62038, -0.6923, -1.67705, 1.68587, 0.77668, -0.2507, 0.17319]","[-1.04702, 1.05161, 1.04622, 1.03626, 0.89294, -1.06123, 1.04503, -1.0393]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 1]",,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[0.87292, -0.35372, 1.28638, -1.62732, 0.98518, 1.47248, 2.10235, 1.96549, -2.47745, -0.41906, -2.56743, -1.15642, 0.16921, -2.135, -1.30673, -0.87273]","[-1.04884, 1.04299, -0.99588, -1.03266, -0.77676, 1.04804, 1.04881, -1.0502]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 1, 1, 1]",,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1]","[-2.04168, -1.29724, -0.90416, 1.28047, 0.79816, -0.67237, -1.02341, -1.05029, -0.09148, 0.14108, 0.54905, -0.69892, -1.50201, 0.82061, 1.86792, -0.17524]","[-1.04154, 0.721, 0.9296, 1.0317, 0.76304, -1.05024, -1.05477, -1.06084]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.98829, -0.4028, 0.07583, 0.14471, 1.66206, -1.24062, -0.53496, 0.77412, 1.1368, 1.73309, 0.58877, 1.92565, -0.38071, 1.60502, 2.17145, -1.27455]","[-1.05118, -1.0299, -1.04564, -0.98069, 1.05289, -1.04949, -1.04828, -1.04833]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[2.26298, -1.08245, 0.21959, -1.40448, -0.98386, -1.93105, 1.0996, 0.86915, -1.15853, 0.56512, -1.18506, 1.2677, 1.36894, 1.33251, -0.73211, -0.62381]","[-1.05325, -1.04542, -1.05158, -1.04949, 1.05252, -1.05099, 1.05114, -1.04978]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[-1.43906, 1.10959, -2.46867, 0.191, 2.45209, 0.26201, -1.69117, -0.63686, 1.46399, -1.22741, 0.97811, -0.93033, 0.26681, -0.59968, 1.40885, 1.55451]","[-1.05462, -1.03543, -1.04505, -1.04224, 1.0344, -1.05455, 1.05117, 1.04856]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.06788, -0.17747, -0.18158, -2.3325, -1.38685, -0.00996, -0.01704, 2.13234, -0.09363, -1.42421, 2.68268, 0.47404, 1.38893, -0.64011, 2.64889, -0.74646]","[-1.0541, -1.02018, -1.04264, -1.05423, -0.84518, 1.04149, -1.05434, -1.05428]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 0, 0, 0, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","[-0.17268, -1.62961, 2.18316, 1.17207, 1.45889, -1.14184, 0.84637, -0.68531, -0.23977, 0.02498, -0.6153, 0.10463, -0.7718, 1.69557, -2.46138, 0.43877]","[-1.05626, 1.04949, 1.04551, 1.04965, 1.04742, 1.04792, -1.05253, 1.04745]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-1.92792, 0.99556, 1.15035, -0.76008, -0.11269, 1.78191, 0.21267, 0.43103, 1.45439, -0.26622, -0.36834, 1.36606, -1.17607, -0.85527, -1.02455, -2.07995]","[-1.05194, -1.04656, -1.0464, -1.04884, 1.04704, 1.04835, 1.05103, -1.04829]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0]",,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]","[0.4716, -1.07142, -0.45872, 1.71456, -1.63369, -2.89874, -0.44784, -0.96035, -1.48251, 1.33944, 1.36983, 1.08583, -0.47144, 1.83504, 2.11019, -0.31353]","[-1.04864, 0.98982, 1.06154, 1.05282, -0.98869, 1.05609, 1.06581, 1.05179]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 0]",,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]","[-0.32756, -2.33754, 0.4602, -0.844, 1.50824, -0.14515, 1.51406, -1.20127, 0.70746, 0.53336, 1.29708, 1.50401, -0.62219, -1.92949, 0.31976, 0.21345]","[0.96779, -1.03981, 1.03731, 1.05879, 1.05079, -1.04893, 1.05175, 1.03815]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[2.54793, 0.75577, -1.82744, 1.31151, 3.034, -0.78683, 1.62697, 1.20527, -0.45056, 0.27484, 1.78548, 0.45224, -0.11499, 0.43554, -1.52404, -1.79615]","[-1.05338, -1.04211, 1.05063, -1.0409, -1.04889, -1.05083, 1.05096, -1.05009]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]","[-1.27951, -1.35494, 1.77924, -1.20494, -0.74568, 0.7805, -1.97482, -1.07737, 1.64913, 1.11688, -0.9091, 1.18396, -0.37687, -1.7233, 1.15293, 0.76858]","[-1.05363, -1.04718, -1.04526, 1.0464, -1.0512, -1.0539, 1.04988, 1.04682]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]",,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[2.4178, -1.56154, 0.85599, 0.92489, 1.1, 0.96991, -0.60756, 1.02592, -0.10147, 0.70032, -1.99154, -2.42671, -0.57262, -0.6153, 0.81788, -1.36385]","[-1.05323, -1.05138, -1.05196, 1.05452, -1.04735, 1.05018, -1.05009, -1.05131]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 1, 0, 1]",,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]","[-1.31252, 0.70096, -0.26423, -1.51225, -1.23477, -1.94035, 0.86132, 0.02071, 0.41181, -0.84885, -0.33228, 0.00861, 0.51506, 2.11258, -0.93099, 1.16637]","[-1.04668, 1.03747, -1.03743, -1.03555, 0.91693, -1.05731, 1.05851, -1.04834]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]",,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]","[1.16077, 0.1365, -0.19435, -0.65536, 0.16925, -0.68485, -1.56328, -0.72099, -0.98514, 0.11004, -0.64885, 1.73445, -1.69101, 1.44083, 1.09436, 1.98547]","[-1.04941, -0.95961, 1.04224, 1.045, -0.77567, 1.04665, 1.04609, 1.04549]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 1, 0]",,"[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]","[0.77149, -0.54589, 0.72877, 1.07624, 1.88479, -0.81385, -2.03541, 1.48467, -0.76696, -0.23157, -1.09759, -1.11121, -0.58926, 1.25913, -0.11237, 0.59565]","[1.04262, 1.03961, -1.05282, -1.05145, 1.04617, 1.05634, -1.05629, 1.04715]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[-0.79669, -0.90237, -1.97252, -0.67716, -1.78368, -0.38127, 0.07739, -1.2423, 1.14467, 2.03078, 1.85088, 0.28387, 1.21546, -0.02002, -1.50057, 0.85879]","[-1.05802, -1.0355, -1.05508, 1.04414, 1.01691, -1.04149, -1.05569, 1.04196]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 0, 1]",,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[-0.22037, 1.15106, -0.7152, 0.88377, -3.0702, -1.46569, 0.6697, 1.11674, 0.33094, -2.99755, 1.12466, 0.0019, 1.7181, 1.53489, -1.18026, -0.49809]","[-1.04973, -1.01845, -0.98389, 1.02451, 1.05817, -1.04726, 1.05193, -1.04635]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[2.13573, 0.01269, 1.31892, -0.42167, 1.14665, 1.68149, -2.81276, -0.97213, -0.24994, -0.83716, -1.15054, 0.73298, -0.42237, -1.05684, 1.24068, 0.48129]","[-1.05153, 1.02793, -1.00525, 1.04135, 1.05441, -1.05203, 1.05134, 1.04784]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]",,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1]","[-0.67849, -0.70878, 1.5625, 1.57305, -1.20219, 2.23945, -0.75096, 0.49598, -0.10776, 0.51319, -2.23148, -0.91077, 1.38181, -0.29125, 1.88435, -2.72785]","[-1.05213, -1.04245, -1.01756, 1.02113, 1.04529, 1.04204, -1.04527, -1.04547]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]",,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]","[1.5114, 1.86218, 0.30211, -1.03873, 0.50511, -0.91383, 0.50515, -1.13146, -0.07815, -1.15854, 1.21499, 0.21658, -0.13438, 2.90994, -1.10154, 2.24759]","[-1.05715, -1.05376, -1.04622, 1.04725, 1.04799, 1.04859, -1.05305, 1.04744]"
26,"[1, 1, 1, 0, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 1]",,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1]","[1.55352, -1.0047, -0.43778, 0.762, -0.96911, 1.12544, 0.75568, 0.81882, 1.16197, 2.03314, -0.32065, 0.49552, 0.69277, -2.08726, -1.41024, -0.97653]","[-1.05159, 1.05158, -1.03736, -1.03728, -1.03801, 1.04901, 1.05189, -1.0478]"
27,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]",,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[-1.13075, 1.95708, 0.24365, -2.32194, -1.35503, 0.36317, -1.98531, -0.5943, 1.06285, -1.40403, -2.1173, 0.25101, 1.02103, 0.2156, 1.13057, 1.28697]","[-1.04953, -1.0286, -1.04107, 1.02791, 1.04199, 1.05061, 1.03522, 1.01584]"
28,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1, 1, 1]",,"[1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]","[-0.1534, -1.10687, 1.63409, 0.01128, -0.5686, -0.94021, -0.55567, 0.42938, 0.49033, -1.40713, -1.76968, 0.61161, 1.04331, 1.58846, 1.08159, -1.60529]","[-1.05162, 0.76636, -1.00846, 1.00821, -0.93556, -1.04832, -1.05106, -1.05025]"
29,"[1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",,"[0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]","[1.66735, 1.06855, -1.5385, 1.25628, 0.0044, 0.94874, -0.35143, -1.02434, -1.41189, -0.81969, -0.53811, -1.41302, -1.13389, -1.05602, 0.18441, -0.21356]","[-1.03848, -1.03048, 1.04868, -0.99491, 1.06449, -1.03415, 1.05965, 1.01253]"
30,"[1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[0.54955, -0.30522, -1.14161, -1.13753, 1.22323, -1.3611, 0.75138, 0.97889, -1.26978, 1.25127, 0.46793, 1.37553, -1.0109, 2.15386, -0.47412, -0.26006]","[-1.05344, -1.04762, 1.05106, -1.05162, -1.05073, -1.05204, 1.05098, -1.05083]"
31,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]",,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0]","[0.20536, 0.84678, 1.63723, 0.50287, -0.29509, 0.83234, -0.58749, -1.68695, 0.56886, -1.48519, -1.3236, -1.05923, 0.35564, -0.58014, 1.05949, 0.11514]","[-1.05354, -1.05047, 1.05416, -1.05266, -1.07198, -1.05415, 1.05091, 1.04696]"
