Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[0.17807, -0.66815, -2.76391, -1.13226, -0.84899, -1.3411, -1.44459, 1.73696, -1.441, 1.48886, 0.64372, 1.8278, 1.75716, 0.13622, -0.80431, -1.32654]","[-1.05092, -1.03536, -0.30873, -1.04539, -0.11514, -1.04847, -0.04192, -1.04615]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.11546, 1.10451, 1.88165, -0.53455, 1.47035, 0.13006, 0.652, -1.73372, 0.87571, -0.42874, -2.40107, -2.88057, -0.7119, -1.78917, -0.0561, 1.07098]","[-1.04886, -1.05618, -1.04636, -1.04767, -1.04753, -1.04813, -1.04868, 1.0486]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[0.1036, -0.84665, -0.59377, -1.1231, 0.48628, -0.77691, 0.65137, 1.96418, 0.55145, 2.20789, -1.5487, 0.70076, -2.39296, 0.12729, 0.06428, -1.44159]","[-1.05387, -1.04355, -0.01869, -1.02102, 0.04066, -1.05603, 0.16789, -1.04755]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.38632, 1.668, -1.79204, -0.77282, 1.53978, -0.40783, -1.3105, 1.03572, 0.49625, -0.5387, 1.15469, 1.57022, -1.01578, -0.29921, 1.71791, -0.93477]","[-1.0528, -0.67535, -1.04288, -1.04778, -0.66298, 0.09373, -1.04943, -1.04923]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[1.3147, -1.16606, 1.60118, 1.95158, -2.27855, -0.35369, 0.5346, -2.26716, 0.05098, 2.47583, -0.65385, -1.6278, 0.01474, 1.33094, -1.6949, 1.08977]","[-1.04926, -1.05188, -1.04856, -1.04767, -1.04716, 1.04693, -1.04882, 1.0475]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[1.6771, 0.91953, 1.44815, -1.21723, -1.02443, 0.03094, 0.32318, -0.23909, -1.13676, -0.88717, -1.77996, 2.54848, 1.27102, -1.49266, -1.91879, -1.72948]","[-1.05197, -0.32209, 0.00192, 0.00782, -0.02968, 0.17052, 0.1383, -0.04404]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.86384, -0.51796, -1.76209, 0.74282, 0.0579, -1.0537, -1.62646, -1.26085, 0.69793, 0.61252, 0.06777, -1.65295, -0.94357, 1.33036, 0.9623, 0.94843]","[-1.04941, -1.0495, -1.05055, -1.0498, -1.05223, 1.04644, 1.04793, 1.04755]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[-1.11555, -0.15228, -1.0201, -2.08028, -0.99137, -0.23404, -1.03769, 2.22729, 1.35045, 1.87148, 1.03119, 0.11334, -1.41388, -0.94765, 1.95644, -0.41746]","[-1.0531, -0.50576, -1.04298, -1.04982, -0.57266, 0.07174, -1.05007, -1.04955]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.17666, -0.9578, 1.03638, -1.49185, -0.84423, -0.80768, 1.37376, 0.92217, -0.83342, 2.21663, -1.18682, 0.66501, 2.1229, 0.84656, -0.9225, -0.16818]","[-1.04892, -1.04387, -1.04505, -1.04608, 1.0501, -1.05041, 1.05062, -1.04828]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[0.3255, 0.78481, -0.97936, 1.60619, 0.94476, 0.65362, -0.12322, -1.33943, 0.47092, -1.18567, 0.96792, -1.47775, -1.21682, -0.9343, 0.22857, 2.70326]","[-1.0506, -1.05483, -1.05198, -1.04804, 1.04562, -1.0497, 1.04676, 1.04611]"
