Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[1.3762, -1.32079, -1.11557, -0.65255, -1.21283, -0.69825, -1.6822, 0.92893, -1.93908, 1.63359, 1.06118, -0.11692, 0.67748, 1.44659, 2.49187, -1.01282]","[-1.0452, 0.77112, 0.88608, 1.03969, -1.04393, -1.04587, -1.04595, -1.0473]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.62341, 1.06047, 0.87053, 2.02366, -0.62138, 0.42557, 1.46995, -0.61074, 1.09435, -0.8375, -1.05489, -1.10319, -0.42131, -0.96243, -0.86264, 0.72633]","[-1.04639, -1.05276, -1.04564, -1.04392, -1.0412, -1.04331, -1.04258, 1.04562]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-2.09606, -1.9626, 2.02996, -0.84679, 1.64339, -0.90789, 0.44209, 1.13658, 2.34995, 1.34099, -1.97449, 0.70899, -1.95339, 0.99109, -1.78661, -1.97486]","[-1.0421, -1.03716, -1.03656, -1.04305, -1.03883, -1.04274, 1.04021, -1.04445]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[-0.98646, 2.52952, -1.0301, -0.67719, 0.95817, -0.14251, -0.27711, 0.85068, 1.06057, -0.55113, -0.00637, 0.01841, -1.86395, -1.25926, 0.31526, -0.24933]","[-1.04156, -1.02911, 1.036, -1.03641, -1.03654, 1.03845, -1.04095, -1.0444]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]","[0.14706, -0.88079, 1.36498, 1.75981, -1.06994, -0.58409, 2.42561, -1.45541, -1.20845, 1.80648, -0.0334, 0.32975, 1.60047, 1.2046, -0.73222, -0.38766]","[1.03996, -1.03813, -1.03655, -1.04356, 1.04571, -1.04316, 1.03969, -1.0447]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[0.56807, 0.36454, 1.35858, -0.0536, -1.20202, 1.14311, 2.13172, 0.97431, -0.26784, -0.65585, -0.24397, 0.84569, -0.14664, -1.59434, -1.51036, -0.46867]","[-1.04171, -1.03638, -1.03894, -1.04197, 1.03336, 1.04267, 1.04215, -1.04358]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 1, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[-0.33166, -2.3565, -1.69086, 0.70979, 0.05747, -0.92296, -1.45854, -0.33182, 0.81884, 1.73939, 1.59709, -1.55283, -2.0558, 1.83498, -0.60504, 1.23207]","[-1.04336, -1.05216, 0.62767, -1.04335, 1.04575, 0.87371, -0.14074, 0.94906]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.97681, -0.68378, -0.1674, -1.29112, 1.5586, -1.42622, -2.66551, 0.46987, 0.53667, 2.06608, 3.14206, 0.63048, -0.49466, 0.69179, 2.04384, -1.21148]","[-1.04482, -1.04429, -1.04135, -1.0458, 1.03717, -1.04559, -1.04556, -1.04691]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[-0.46308, -0.83272, 1.58109, -2.04017, -0.83041, -1.17192, 1.12498, 1.62552, -1.52414, 2.00352, -1.68202, 1.08152, 1.49726, 1.69834, -0.55779, -0.93434]","[-1.0427, -1.03757, -1.03565, -1.04368, 1.04552, -1.04337, 1.03967, -1.04485]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.16852, 1.43954, -1.52269, 2.1383, 1.76202, 0.78297, -1.05116, -0.5069, 1.01017, -1.15955, 0.18732, -1.00609, -1.38203, -1.40747, 1.68176, 1.4747]","[-1.04322, -1.04995, -1.048, -1.0468, 1.03836, -1.04369, 1.04081, 1.04211]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0.09385, 0.32361, -1.42373, -1.6973, -2.58479, 1.84304, -1.04727, 2.24408, -2.2867, -0.43616, 0.07478, 2.03605, 0.88674, -1.48622, 1.7357, -1.0654]","[-1.04097, -1.02969, -1.03653, -1.03684, 1.04348, 1.03858, -1.04036, -1.0443]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.51738, -1.62237, 0.11516, 1.53143, 0.76935, -0.75176, 1.10883, 0.56248, 0.46319, 0.73634, -1.36546, -0.77476, -0.79094, 1.38934, -1.11668, 0.65299]","[1.04439, -1.05078, -1.04537, -1.04438, 1.04556, 1.04382, -1.04371, 1.04517]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1]","[-0.40822, -0.49891, 1.66606, -1.30805, 1.606, 0.83986, 0.00653, 0.8287, 1.01724, -0.95624, -2.23918, 0.31891, -1.65243, -0.4221, 0.07088, -1.73352]","[-1.04066, -1.02851, 1.03594, -1.03686, -1.03528, 1.03917, -1.03961, -1.04413]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 0, 0, 0, 0]",,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[-0.05897, -1.08439, -1.58613, 0.20862, -0.62051, -1.54232, -0.6602, -0.47061, -0.98681, 1.55639, 0.43409, -1.55138, 0.85586, 1.12028, -0.22621, 0.58931]","[-1.04161, -1.05212, 0.62118, -1.03764, 0.02716, 0.87811, 0.02664, 0.93357]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 0, 0, 1, 1, 1, 1, 0]",,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[1.21305, -1.34548, -1.61688, -0.25889, 0.47431, 0.68523, 0.98338, -1.62771, -0.86725, 0.49141, 0.52583, -0.03577, -1.19599, -0.95549, -0.47471, 1.73295]","[-1.04654, 1.03848, 1.03614, -1.04409, -1.04129, -1.04333, -1.04298, 1.04575]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0.83592, -0.39701, -1.28939, 0.23924, 0.99899, -1.33334, 1.12957, 0.25662, -0.31766, -1.20721, 1.18096, -0.81903, -0.81281, 0.82268, -0.50138, -1.26002]","[-1.04236, -1.04286, -1.04259, 1.04187, -1.03884, -1.04302, 1.03956, -1.04415]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 0, 1, 1, 1, 0, 0]",,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0]","[-2.96103, -1.36351, 0.87818, -0.99104, -1.3931, 1.32129, -0.88688, -3.17273, 1.22098, 1.35241, -1.0913, -0.17115, 0.28021, -0.52422, 1.32081, 1.85741]","[-1.04362, 1.03965, 1.03785, -1.04641, -1.04675, -1.04431, 1.04087, 1.04215]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[0, 1, 1, 0, 1, 0, 1, 1]",,"[0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[1.8063, -0.7395, 1.03968, 1.67237, 0.61272, 1.92412, -1.19604, -0.15478, -0.58106, 0.59945, -1.197, -1.49592, -0.92888, -0.08228, 0.93473, -0.81326]","[1.03923, -1.04272, -1.04195, 1.04175, -1.03571, 1.03855, -1.04062, -1.04382]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]",,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[-2.13496, 1.71289, -0.63107, -2.65672, -0.66594, -1.45946, 0.56518, -1.18827, 0.93896, -1.57601, 1.82064, 1.06306, 0.94456, 0.44807, -1.33593, 1.27526]","[-1.04518, -1.04142, -1.04167, 1.04618, -1.04344, 1.04555, -1.04346, 1.0465]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]",,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[0.34779, 1.85924, 0.91992, -0.7875, 0.47997, -2.60274, -0.77137, -0.59472, -0.54613, -1.52807, -1.31757, 1.35919, 0.20568, 0.01342, 1.09103, 0.50449]","[-1.04364, -1.04241, -1.04347, 1.04183, 1.03867, 1.03957, 1.0402, 1.04179]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[1.38018, 1.0579, 0.99267, 2.09256, 0.66456, -0.91944, -0.7102, 0.53688, -1.97598, -1.18151, 0.27518, -0.27292, -1.51188, 0.36218, -0.25516, -0.21313]","[-1.04207, -1.04275, -1.04248, 1.04175, -1.03873, -1.04293, 1.03983, -1.044]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 0, 0, 1, 1, 0, 0, 1]",,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[-1.03161, -1.03672, -1.09046, -1.45941, -1.34634, 1.30842, -0.14497, -0.12412, 1.09655, 0.57459, 1.21041, 1.18222, 1.27247, -1.86677, -1.39883, -0.1641]","[-0.94129, 1.03454, 1.0345, -1.04324, -1.03268, 1.03957, 1.04013, -1.04448]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 0, 1]",,"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[-0.42536, 0.93152, -0.76412, 0.94028, -1.92122, 0.02277, 1.45118, 0.53412, 1.72874, -1.15739, 1.32357, -2.10876, 1.10692, 1.61034, -0.33859, -0.75763]","[-1.04234, -1.04209, -1.04229, 1.04176, 1.04582, -1.04302, 1.03946, -1.04421]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]",,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]","[1.16696, -0.87045, 1.61679, -2.7403, 1.10509, 0.66615, -0.5991, -0.66905, -0.33761, 1.52498, -1.68397, 1.50943, -2.17212, -0.80868, 0.50957, 1.30362]","[-1.04363, -1.04056, -1.04292, 1.04071, 1.03889, -1.04405, 1.04129, 1.04244]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]",,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[-0.2712, -0.9461, 1.90342, 0.16273, -0.49402, 1.89841, -1.33769, 0.75542, 0.54349, 0.77624, -0.68199, -1.32623, 0.47712, -1.32732, 0.27533, -0.52497]","[-1.04206, -1.04292, -1.04145, 1.04161, 1.04321, 1.03833, -1.04184, -1.04443]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]",,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]","[-0.1258, 0.06295, -0.87697, -1.07536, 0.39188, -2.18517, 0.81058, -0.69178, -1.74004, -1.65928, 0.98757, 1.11993, -0.49075, 1.00003, -0.92783, 1.2246]","[-1.04515, -1.04186, -1.0424, 1.04572, 1.04469, 1.04551, -1.04358, 1.0464]"
26,"[1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[0.68326, -1.55294, -0.93438, 1.45374, 0.67412, 1.62252, 1.92641, 2.19501, -0.90281, 0.39649, 0.88703, 0.63872, -1.42851, 0.04981, -0.52698, -1.06794]","[-1.04133, -1.03657, 1.03373, -1.0422, -1.03789, -1.04178, 1.04077, -1.04378]"
27,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0]",,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]","[-0.2979, 1.32712, 1.51296, -1.01678, -1.07723, -2.08483, -1.15753, -1.01299, 1.54987, -0.78905, -2.10895, 1.54498, -0.22408, 2.67976, 0.94575, 0.79911]","[-1.04387, -1.0425, -1.0435, 1.04175, -1.04411, 1.03989, 1.04019, 1.04174]"
28,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 1]",,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[-1.19063, -1.67322, 0.51949, -3.22661, -2.37425, -0.84475, -1.4654, 2.49433, 1.65315, 0.91931, -0.43711, 0.95799, 0.74877, 1.32131, 0.38558, -0.69071]","[-1.0454, -1.04681, 1.03628, -1.04632, -1.04423, -1.04618, -1.04603, -1.04801]"
29,"[1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 1, 0]",,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[0.50453, 0.97682, -1.78118, 2.43223, 0.57584, 1.16311, 0.5902, -0.34453, 0.29621, -0.66898, 1.27605, -0.45536, -0.17403, -0.77375, -1.65547, 1.7753]","[-1.04601, -1.0532, 1.03668, -1.04397, -1.0414, -1.04321, -1.04266, 1.04576]"
30,"[1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 1]",,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[1.65403, -1.21501, -0.74596, -1.53924, 0.2866, -0.85722, 2.06396, 0.27183, -0.31618, 1.06824, 1.37584, 0.85519, 0.06298, 0.66202, -0.78291, -0.38666]","[-1.04225, -1.03725, 1.03362, -1.04305, 1.04545, -1.04264, 1.04011, -1.04438]"
31,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 0, 0]",,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0]","[-1.43396, 0.30692, 0.5044, 1.3395, 0.53835, 1.08303, -0.69405, -0.67672, 1.55738, -1.05699, -1.29137, -0.96565, 0.75702, -1.19797, 0.35816, 0.012]","[-1.04325, -1.04977, 1.03802, -1.04714, -1.04693, -1.04356, 1.04083, 1.04233]"
32,"[1, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[0.6107, 2.39875, 0.96819, -1.48596, 1.01618, 0.70694, -0.75597, 2.08564, -1.3289, -1.19994, -0.81939, 0.72274, -0.0536, -0.2739, 1.25299, -0.24736]","[-1.04017, -1.02721, 1.03566, -1.03585, -1.03467, 1.03936, -1.03907, -1.04373]"
33,"[1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[-0.03356, -0.60465, -1.40773, 0.8662, -0.4346, -0.3474, 0.42927, -1.35702, 1.68494, 1.36396, 0.83785, -0.9338, 0.99801, 2.05618, -0.67285, 1.16288]","[-1.04519, -1.05163, 1.03827, -1.04429, -1.04313, 1.04527, -1.04301, 1.0461]"
34,"[1, 1, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[1.01138, -2.27703, 0.44046, 0.70789, 1.73556, -0.93036, -0.86478, -0.12429, -0.64829, 0.81776, -0.70316, -1.06903, -0.20767, 0.98537, 0.98754, 0.23586]","[-1.04243, -1.04611, 1.03745, -1.04427, -1.04466, 1.0403, 1.04049, 1.04165]"
35,"[1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]",,"[0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[1.56785, -0.32147, 1.05578, -0.98429, 0.75744, -2.49754, -0.00012, 0.8255, -1.37448, 0.91498, -0.56232, 0.1471, -0.79364, 1.1488, 0.89663, -1.12171]","[-1.02261, -1.01556, 1.03326, -1.04681, 1.03582, -1.04601, -1.01806, -1.04751]"
