Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1]","[1.41403, -2.21231, -0.94128, -0.13403, -1.12118, -1.03174, -1.00841, 0.76374, -0.38726, 2.54384, 0.2077, -0.22995, -0.62374, 1.20029, 0.74865, -0.26129]","[-1.05079, 1.02974, 1.02855, 0.82528, -0.06528, -1.04932, -1.04908, -1.05061]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 1, 1, 0, 0, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0]","[-0.83383, 1.71975, 0.89534, 1.9338, 1.15452, 1.03212, 0.44504, -0.62973, 1.23643, -0.65246, -1.46379, -0.38576, -1.56871, 0.21046, 0.02145, 1.0006]","[1.03113, 1.07447, 1.08147, -1.054, -1.05746, 1.06426, 1.06185, 1.05312]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.70171, -0.92211, 1.16698, -0.55442, 1.28455, 0.04586, 1.16307, 0.43124, 2.41319, 0.51444, -1.60773, 1.70056, -1.5319, 0.90505, -0.7678, -1.53638]","[-1.05475, -1.03855, -1.05719, -1.0539, -1.02304, -1.05141, 1.04242, -1.05606]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.49002, 1.79262, -0.95829, 0.0014, 0.93386, 1.49827, -2.20762, 1.3575, 1.06018, -0.47922, 1.0731, 0.80675, -0.93874, -0.78778, 0.46515, -0.89475]","[-1.05582, -1.04302, -1.04987, -1.0618, -1.04973, 1.04937, -1.05223, -1.05429]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 1, 0, 1, 1, 0]",,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[0.4599, -1.14925, 1.94269, 0.37513, -1.44601, 0.39413, 1.38221, -1.20305, -1.33062, 2.3421, -1.06484, -1.74669, 1.07566, -0.14558, -0.08495, 0.25775]","[-1.0482, 1.04127, -1.04132, -1.04624, 1.05847, -1.04967, -1.04715, 1.0511]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]","[2.6214, 1.73738, 0.99134, -1.48076, -1.43391, 1.71186, 0.40093, -0.53596, -2.31526, -0.1378, -0.47563, 0.15787, 0.59483, -1.00439, -2.20337, -1.00298]","[-1.04706, -1.0274, -0.98825, -1.02426, -1.0358, 1.02669, 1.03118, -1.035]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.46568, -1.48737, -1.6267, 1.6808, 1.06425, -0.08913, -0.18156, -0.36203, 1.04975, 1.06347, 1.3259, -1.77604, -0.74108, 0.02334, 0.2823, 1.45426]","[-1.05104, -1.04938, -1.05163, -1.05028, -1.05032, 1.04633, 1.04803, 1.04709]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.9448, -0.97006, -1.0745, -1.25001, 0.76923, -1.26649, -0.73236, 0.8174, 0.41385, 0.48647, 0.76844, 0.88257, -0.6212, 2.19005, 0.82667, -0.98561]","[-1.05165, -1.04949, -1.04886, -1.05243, 1.04869, -1.04993, -1.04996, -1.05075]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1]",,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[0.30039, -0.47185, 0.72662, -0.58764, -0.57625, 0.38112, 0.38864, 0.67721, -1.78831, 0.63114, -0.65164, -0.09323, -0.15072, 1.60702, -0.89138, -0.64282]","[-1.05274, 1.02677, 1.05872, 1.03479, -1.04097, -1.00183, 1.04938, -1.05321]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]","[0.30017, 0.81338, -0.71923, 0.70156, 1.83435, 1.04494, -0.04604, -0.68061, 1.11794, -1.36413, -0.06824, 0.28131, -1.4119, -0.99297, 0.74793, 1.54618]","[-1.05317, 1.05064, -1.0512, 1.03483, 1.04843, -1.05179, 1.04964, 1.04828]"
