Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.47559, -1.40795, -0.36266, -0.80178, -1.31926, -0.76291, -1.51365, 0.98047, -2.15294, 0.70447, 2.35118, 1.93352, 0.9598, 0.38986, 1.16196, -0.88202]","[-1.05123, -1.04933, -1.05009, -1.0507, -1.04885, -1.05146, -1.05079, -1.0518]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.37454, 1.59073, 0.29658, 1.47489, 0.54455, 0.92783, -0.02506, -1.33544, 0.39187, -0.83928, -0.59344, -1.2434, -0.44546, -0.21154, -1.19769, 1.42599]","[-1.06009, -1.05206, -0.06322, -1.05228, -0.24018, -1.05456, -0.03143, 1.05243]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]",,"[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[-1.20372, -1.32174, 2.04169, -1.07949, -0.31066, -0.8983, 2.27271, 1.90282, 1.17384, 1.00683, -1.89637, 0.99859, -0.88983, 1.54152, -0.83441, 0.31931]","[-1.07672, 0.01017, 0.0173, 0.05756, 0.09731, 0.03978, 0.0193, -0.00972]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 1, 1, 0, 1]",,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1]","[-0.58685, 1.19773, -0.67867, -0.59658, 1.36139, 1.86317, -1.70611, -0.50053, 0.58391, -1.31158, 2.90529, 2.05698, -0.23916, -1.85281, -0.05244, -1.79534]","[1.06361, 0.02412, 1.01419, -1.04869, -0.09203, -0.13794, 1.02412, -1.04747]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.84623, 0.37505, 2.19917, 0.65335, -2.48998, -0.72502, -0.48878, -2.30931, -1.3463, 1.45307, -1.6339, -2.12153, 1.00505, 0.45032, -1.08034, 0.82293]","[-1.06173, -1.02519, -0.35284, -1.05348, -0.40776, 1.05264, -0.17418, 1.04912]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[-0.34926, 1.99344, 1.23674, -2.15004, -0.27405, 0.23041, 1.29336, 1.06617, -2.29478, -0.14257, -0.72761, 1.81334, 0.25627, -1.8046, -0.72012, -1.24571]","[-1.05106, -1.04996, -1.04915, -1.05066, -1.04928, 1.05175, 1.05176, -1.05072]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.45037, -0.44179, -0.44279, 0.84455, 0.38882, -0.90707, -1.51509, -0.01642, 0.99889, 1.4052, 0.4125, -1.07993, -0.79902, 2.88702, 0.4584, 0.62914]","[-1.05261, -1.04779, -1.0483, -1.05136, -1.05198, 1.05052, 1.04977, 1.0507]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.88631, -0.79515, -1.31705, -1.45358, -0.0131, -2.44994, -0.38467, 0.7905, 1.85108, 1.22738, 0.8736, 2.10248, -1.19748, 0.66211, 1.77616, -1.30116]","[-1.05138, -1.04979, -1.05048, -1.05056, 1.05102, -1.05172, -1.05095, -1.05181]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[0.59681, -1.87334, 0.61975, -1.68239, -0.36064, -0.96903, 0.49218, 0.86318, -0.62368, -0.24622, -0.37331, 0.05725, 0.90813, 0.55291, -1.77269, -0.74779]","[-1.05034, 1.04914, -1.0483, -1.05043, 1.05119, -1.05121, 1.05163, -1.05123]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 1, 1, 1, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-0.80049, 1.29654, -0.76796, 2.33342, 0.31802, 1.16683, -0.39806, -1.05577, 1.47221, -1.12153, 2.76385, -0.11154, -1.16888, -0.40845, -0.04172, 2.24306]","[-1.05737, -1.05154, 0.37972, -1.05213, -0.30126, -1.054, -0.06963, 1.05329]"
