Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.41308, -0.90568, 0.05007, -1.93812, -0.84304, -0.41254, -0.80481, 2.10385, -0.41167, 0.29503, 1.45696, 1.49419, 0.86009, 1.31525, 1.59791, -1.16727]","[-1.05122, -1.05137, -1.05425, -1.05135, -1.0493, -1.05185, -1.05152, -1.05195]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0]","[-1.13578, 0.78869, 0.86163, 1.76253, -0.16243, 1.16241, 0.83902, -0.11912, 0.93781, -0.68894, -1.15214, 0.49692, -1.25637, -1.01955, -0.51628, 1.63289]","[-1.04964, -1.05097, -1.01115, -1.05324, -0.83139, -1.05014, -1.04888, 1.05079]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0.0598, -1.91839, -0.32957, -0.73996, 1.65131, -0.79855, 0.52189, 1.15115, 0.36852, 1.17989, -1.81706, 2.25262, -1.43882, 0.94772, -1.31213, -0.57197]","[-1.05424, -1.05225, -1.04498, -1.05267, -1.05296, -1.05321, 1.0533, -1.05294]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 1, 0, 0, 0]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[-0.89311, 0.50033, -0.63784, -1.25842, 1.45748, 1.69403, -1.00502, 0.03465, 2.20176, -1.86107, 1.04539, 1.28898, -1.40379, 0.64379, 0.58313, 0.19184]","[0.59425, -1.04743, 1.01241, 0.97806, -1.05644, 1.0496, 0.97243, 1.04628]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[0, 0, 0, 1, 0, 0, 1, 1]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]","[0.54496, -0.63638, 1.16473, 0.08436, -0.19711, -1.0696, 2.46232, -1.19293, -0.65879, 0.4239, -2.18927, 0.03992, 1.64708, -0.24261, 0.87063, 1.75028]","[1.05591, 1.04363, 1.033, -1.05009, 0.59698, 1.04805, -1.04261, -1.04834]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]","[0.11589, 3.07101, 0.53442, -1.20109, -1.23268, 0.70409, 0.88542, 1.88189, -1.01108, -0.68795, -1.54116, 1.61461, 0.44819, -1.40022, 0.62701, -0.78607]","[-1.05467, -1.05332, -1.0346, -1.05521, -1.0466, 1.05515, 1.02784, -1.05198]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[-1.38623, -1.62745, -1.61031, 0.13066, 1.47408, -1.28779, -0.67631, -1.03513, -0.03017, 0.6043, 1.01284, -0.80037, -0.97989, 2.06648, 1.59551, 0.52034]","[-1.04961, -1.04912, -1.05162, -1.05046, -1.05092, 1.0503, 1.05027, 1.04953]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 1, 1, 0, 1, 1, 1]",,"[1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1]","[-1.66676, 0.03797, -2.44258, -0.51168, 0.99663, -0.80237, -1.94266, 1.58809, -0.32739, 1.28613, 2.01921, 1.43869, -0.2043, 0.4231, 1.41339, -1.306]","[-1.05277, 1.02686, -1.05173, -1.05235, 1.05247, -1.05271, -1.05278, -1.05255]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 0, 1, 0]",,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]","[1.70958, -1.41051, 0.82458, -1.01883, -0.93146, -1.73878, 2.26255, 0.1318, 0.25214, 0.83452, -1.12614, 2.25997, 0.05596, 1.88328, -0.44464, 0.11362]","[-1.03671, 1.04452, 1.02992, 1.04245, -1.03753, 1.04061, -1.03858, 1.04538]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 1, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0]","[-0.91859, 0.64474, -1.3177, 1.2597, 0.95897, 1.12009, -1.13517, -0.90015, 0.29446, -1.83582, 0.51666, -2.30683, 0.21531, -1.75797, -0.05527, 0.99179]","[-1.05698, -1.0526, 0.99908, -1.05394, 1.05391, -1.05669, -1.01782, 1.05544]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[1.72755, 0.12077, -1.24515, -0.36617, -1.1728, 1.7134, -0.80552, 0.04558, 0.2929, 0.50033, 0.28356, 0.75476, 0.86054, -1.07598, 1.5117, 0.8447]","[-1.05223, 1.05292, -1.04757, -1.04379, 1.03037, 1.04719, -1.04059, -1.04278]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.67042, -3.02287, 1.21992, 0.86275, 1.93939, -0.7039, 0.89707, -1.22475, 0.66463, 2.3341, -1.26985, -0.92746, -1.47602, 0.27984, -1.40297, 1.44353]","[-1.0516, -1.05106, -1.05085, -1.05136, 1.05202, 1.04989, -1.05132, 1.04948]"
