Info positions : [ 7  9 10 11 12 13 14 15]
Target Info positions : [ 7  9 10 11 12 13 14 15]
Frozen positions : [0 1 2 3 4 5 6 8]
Code : polar 
embed dim : 64 
Rate Profile : polar
Batch size : 8192
Validation SNR : -3.0
Number of heads : 1
Number of layers: 6
Positional encoding : static
Layers : compelete
Print frequency: 100
Num of steps: 100000
64
Training Model for 8,16 anew
Number of parameters : 299661
Did not find standard validation data
Need to save for: 1000
[0/100000] At -3 dB, Loss: 1.1717024, Train BER (-3 dB) : 0.5090485, Valid BER: 0.4717255, Tgt BER: 0.4717255, Noiseless BER 0.4485321, Valid BLER : 0.9827881
Time for one step is 0.0014 minutes
[100/100000] At -3 dB, Loss: 0.9375654, Train BER (-3 dB) : 0.4004517, Valid BER: 0.3993530, Tgt BER: 0.3993530, Noiseless BER 0.1893311, Valid BLER : 0.9667969
[200/100000] At -3 dB, Loss: 0.9196726, Train BER (-3 dB) : 0.3926544, Valid BER: 0.3943634, Tgt BER: 0.3943634, Noiseless BER 0.1781921, Valid BLER : 0.9627686
[300/100000] At -3 dB, Loss: 0.9057451, Train BER (-3 dB) : 0.3861542, Valid BER: 0.3802032, Tgt BER: 0.3802032, Noiseless BER 0.1599426, Valid BLER : 0.9589844
[400/100000] At -3 dB, Loss: 0.8846629, Train BER (-3 dB) : 0.3771210, Valid BER: 0.3753204, Tgt BER: 0.3753204, Noiseless BER 0.1489868, Valid BLER : 0.9598389
[500/100000] At -3 dB, Loss: 0.8788733, Train BER (-3 dB) : 0.3758698, Valid BER: 0.3693390, Tgt BER: 0.3693390, Noiseless BER 0.1427155, Valid BLER : 0.9587402
[600/100000] At -3 dB, Loss: 0.8689624, Train BER (-3 dB) : 0.3723450, Valid BER: 0.3660431, Tgt BER: 0.3660431, Noiseless BER 0.1337585, Valid BLER : 0.9573975
[700/100000] At -3 dB, Loss: 0.8661796, Train BER (-3 dB) : 0.3708191, Valid BER: 0.3638763, Tgt BER: 0.3638763, Noiseless BER 0.1232452, Valid BLER : 0.9578857
[800/100000] At -3 dB, Loss: 0.8606391, Train BER (-3 dB) : 0.3690186, Valid BER: 0.3643799, Tgt BER: 0.3643799, Noiseless BER 0.1137695, Valid BLER : 0.9512939
[900/100000] At -3 dB, Loss: 0.8492530, Train BER (-3 dB) : 0.3641357, Valid BER: 0.3579865, Tgt BER: 0.3579865, Noiseless BER 0.0944366, Valid BLER : 0.9447021
[1000/100000] At -3 dB, Loss: 0.8574262, Train BER (-3 dB) : 0.3659515, Valid BER: 0.3605957, Tgt BER: 0.3605957, Noiseless BER 0.0973816, Valid BLER : 0.9407959
[1100/100000] At -3 dB, Loss: 0.8510958, Train BER (-3 dB) : 0.3630219, Valid BER: 0.3588562, Tgt BER: 0.3588562, Noiseless BER 0.0783997, Valid BLER : 0.9396973
[1200/100000] At -3 dB, Loss: 0.8520551, Train BER (-3 dB) : 0.3638000, Valid BER: 0.3607178, Tgt BER: 0.3607178, Noiseless BER 0.0662231, Valid BLER : 0.9345703
[1300/100000] At -3 dB, Loss: 0.8489212, Train BER (-3 dB) : 0.3610229, Valid BER: 0.3562775, Tgt BER: 0.3562775, Noiseless BER 0.0590057, Valid BLER : 0.9339600
[1400/100000] At -3 dB, Loss: 0.8508823, Train BER (-3 dB) : 0.3618317, Valid BER: 0.3530273, Tgt BER: 0.3530273, Noiseless BER 0.0455475, Valid BLER : 0.9233398
[1500/100000] At -3 dB, Loss: 0.8496748, Train BER (-3 dB) : 0.3597107, Valid BER: 0.3585815, Tgt BER: 0.3585815, Noiseless BER 0.0371246, Valid BLER : 0.9233398
[1600/100000] At -3 dB, Loss: 0.8378789, Train BER (-3 dB) : 0.3500366, Valid BER: 0.3552399, Tgt BER: 0.3552399, Noiseless BER 0.0196381, Valid BLER : 0.9202881
[1700/100000] At -3 dB, Loss: 0.8390492, Train BER (-3 dB) : 0.3556061, Valid BER: 0.3549347, Tgt BER: 0.3549347, Noiseless BER 0.0141754, Valid BLER : 0.9168701
[1800/100000] At -3 dB, Loss: 0.8460646, Train BER (-3 dB) : 0.3548126, Valid BER: 0.3559875, Tgt BER: 0.3559875, Noiseless BER 0.0153503, Valid BLER : 0.9082031
[1900/100000] At -3 dB, Loss: 0.8428637, Train BER (-3 dB) : 0.3536987, Valid BER: 0.3529358, Tgt BER: 0.3529358, Noiseless BER 0.0107574, Valid BLER : 0.9138184
[2000/100000] At -3 dB, Loss: 0.8406645, Train BER (-3 dB) : 0.3545685, Valid BER: 0.3503265, Tgt BER: 0.3503265, Noiseless BER 0.0091400, Valid BLER : 0.9073486
[2100/100000] At -3 dB, Loss: 0.8386418, Train BER (-3 dB) : 0.3542633, Valid BER: 0.3493042, Tgt BER: 0.3493042, Noiseless BER 0.0065155, Valid BLER : 0.9095459
[2200/100000] At -3 dB, Loss: 0.8381795, Train BER (-3 dB) : 0.3531189, Valid BER: 0.3539124, Tgt BER: 0.3539124, Noiseless BER 0.0021362, Valid BLER : 0.9068604
[2300/100000] At -3 dB, Loss: 0.8425534, Train BER (-3 dB) : 0.3560944, Valid BER: 0.3532257, Tgt BER: 0.3532257, Noiseless BER 0.0007172, Valid BLER : 0.9063721
[2400/100000] At -3 dB, Loss: 0.8364241, Train BER (-3 dB) : 0.3503876, Valid BER: 0.3481750, Tgt BER: 0.3481750, Noiseless BER 0.0005188, Valid BLER : 0.9030762
[2500/100000] At -3 dB, Loss: 0.8408071, Train BER (-3 dB) : 0.3540649, Valid BER: 0.3495178, Tgt BER: 0.3495178, Noiseless BER 0.0000000, Valid BLER : 0.9029541
[2600/100000] At -3 dB, Loss: 0.8392427, Train BER (-3 dB) : 0.3536987, Valid BER: 0.3478241, Tgt BER: 0.3478241, Noiseless BER 0.0000000, Valid BLER : 0.9034424
[2700/100000] At -3 dB, Loss: 0.8441792, Train BER (-3 dB) : 0.3567505, Valid BER: 0.3507690, Tgt BER: 0.3507690, Noiseless BER 0.0000000, Valid BLER : 0.9029541
[2800/100000] At -3 dB, Loss: 0.8385167, Train BER (-3 dB) : 0.3498535, Valid BER: 0.3470612, Tgt BER: 0.3470612, Noiseless BER 0.0000000, Valid BLER : 0.9016113
[2900/100000] At -3 dB, Loss: 0.8415633, Train BER (-3 dB) : 0.3534088, Valid BER: 0.3479462, Tgt BER: 0.3479462, Noiseless BER 0.0000000, Valid BLER : 0.9033203
[3000/100000] At -3 dB, Loss: 0.8376958, Train BER (-3 dB) : 0.3502808, Valid BER: 0.3447876, Tgt BER: 0.3447876, Noiseless BER 0.0000000, Valid BLER : 0.9019775
[3100/100000] At -3 dB, Loss: 0.8398775, Train BER (-3 dB) : 0.3535767, Valid BER: 0.3486328, Tgt BER: 0.3486328, Noiseless BER 0.0000000, Valid BLER : 0.9002686
[3200/100000] At -3 dB, Loss: 0.8334428, Train BER (-3 dB) : 0.3496399, Valid BER: 0.3468475, Tgt BER: 0.3468475, Noiseless BER 0.0000000, Valid BLER : 0.8974609
[3300/100000] At -3 dB, Loss: 0.8411636, Train BER (-3 dB) : 0.3540649, Valid BER: 0.3497620, Tgt BER: 0.3497620, Noiseless BER 0.0000000, Valid BLER : 0.8925781
[3400/100000] At -3 dB, Loss: 0.8378086, Train BER (-3 dB) : 0.3497925, Valid BER: 0.3468933, Tgt BER: 0.3468933, Noiseless BER 0.0000000, Valid BLER : 0.9041748
[3500/100000] At -3 dB, Loss: 0.8370913, Train BER (-3 dB) : 0.3496857, Valid BER: 0.3501587, Tgt BER: 0.3501587, Noiseless BER 0.0000000, Valid BLER : 0.8959961
[3600/100000] At -3 dB, Loss: 0.8295057, Train BER (-3 dB) : 0.3473969, Valid BER: 0.3467255, Tgt BER: 0.3467255, Noiseless BER 0.0000000, Valid BLER : 0.8914795
[3700/100000] At -3 dB, Loss: 0.8362392, Train BER (-3 dB) : 0.3516235, Valid BER: 0.3455048, Tgt BER: 0.3455048, Noiseless BER 0.0000000, Valid BLER : 0.8964844
[3800/100000] At -3 dB, Loss: 0.8346775, Train BER (-3 dB) : 0.3485565, Valid BER: 0.3427277, Tgt BER: 0.3427277, Noiseless BER 0.0000000, Valid BLER : 0.8900146
[3900/100000] At -3 dB, Loss: 0.8332368, Train BER (-3 dB) : 0.3456879, Valid BER: 0.3458405, Tgt BER: 0.3458405, Noiseless BER 0.0000000, Valid BLER : 0.8912354
[4000/100000] At -3 dB, Loss: 0.8353630, Train BER (-3 dB) : 0.3497009, Valid BER: 0.3441162, Tgt BER: 0.3441162, Noiseless BER 0.0000000, Valid BLER : 0.8906250
[4100/100000] At -3 dB, Loss: 0.8320892, Train BER (-3 dB) : 0.3466797, Valid BER: 0.3460388, Tgt BER: 0.3460388, Noiseless BER 0.0000000, Valid BLER : 0.8900146
