Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.59332, -0.16167, -0.54559, 0.19129, -2.35335, -1.48584, -0.85307, 1.28797, -1.42407, 1.70926, 1.27473, 2.00809, 0.51349, 0.33976, 2.18634, -0.9877]","[-1.04973, -1.00207, -0.97091, -0.67053, -0.95115, -1.01886, -1.00229, -1.06108]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[-1.14426, 0.16093, 0.73526, 1.49274, 1.48503, 0.32948, 0.79757, -0.70158, 0.63527, -1.86021, -0.03067, -1.19951, -0.61203, -1.02943, -0.87087, -0.06154]","[-1.10058, -0.92022, -0.95624, -0.68936, -0.78881, -0.61478, -0.75224, -0.14473]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1]","[-1.59556, -0.92782, 0.1879, -0.69366, 0.8229, -1.23086, 1.50589, 0.47438, 1.47804, 1.47857, -0.85379, 1.16997, -1.13132, -1.04414, -0.8873, -1.73808]","[-1.07605, -1.0301, -1.04603, -1.05356, -0.79427, -0.6186, 1.00119, -1.07517]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]",,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]","[0.16774, 0.21864, -0.32824, -1.36541, 0.84734, 2.49271, -0.49242, -0.1899, 0.47274, -1.80891, 1.3771, 0.2948, -2.03037, -0.24176, 0.23056, -0.97439]","[-1.00043, -0.15161, 0.24133, -0.1319, 0.02754, -0.00914, -0.02046, -0.29654]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]","[1.8261, -1.8135, 0.7468, 1.10231, -1.42878, -1.31934, 0.29284, -0.18033, -0.31647, -0.84208, -2.39098, -2.16242, 1.59301, 0.19483, -0.76394, 0.02187]","[-1.08454, -0.88682, -0.96666, -1.05241, -1.03751, 1.05614, -1.06351, 1.08443]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.67817, -0.05914, 1.55976, -0.82437, -1.92883, 2.53728, 1.06437, 0.89077, -1.23153, -1.07821, -0.72243, 0.64016, 1.69192, -1.15131, -1.24925, -1.65356]","[-1.05967, -0.98051, -1.03646, -1.05241, -0.99884, 1.04547, 1.03862, -1.0876]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[-1.34985, -0.78908, -0.60524, 1.93911, 0.35197, -0.91706, -1.12884, -0.82933, 2.34319, 0.45202, 0.91518, -1.50779, -1.22446, 0.02592, -0.06861, 1.17052]","[-1.06972, -1.04857, -0.90788, -1.0399, -0.85953, 1.0714, 0.62829, 1.05354]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.55287, 0.66463, -0.7592, -0.6344, 1.98549, -1.18032, -1.412, 0.84023, 1.15448, 1.5426, 2.00952, 0.42051, -0.1493, 1.41572, 1.24485, -1.00731]","[-1.04446, -0.98935, -0.96239, -1.0441, 1.05426, -1.01957, -0.99329, -1.07021]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[2.33654, -0.96337, 2.01536, -0.56307, -1.27881, -0.20133, 1.98788, 0.79517, -1.26234, -0.62491, -2.27927, 1.56143, 0.23686, 1.51937, -1.40296, -0.38341]","[-1.07322, -0.75398, -1.03723, -1.00154, 1.06702, -1.06185, 1.08089, -1.01757]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.27248, 2.02596, -2.01888, 0.26578, 1.10306, -0.55233, -0.92196, -1.09249, 1.36396, -0.32853, 2.42157, -1.86714, -2.14882, -1.78115, 1.42875, 1.52148]","[-1.08586, -1.06457, -1.01999, -1.04994, 0.89102, -0.48796, 1.06549, 1.07163]"
