Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[1.38474, -0.24664, -1.71846, -0.82941, -1.82508, -0.47521, -2.16417, 1.50428, -2.15155, 0.67209, -0.01148, 0.6436, 1.6572, 1.09898, 2.54328, 0.25497]","[-1.0584, -0.29895, -0.96481, 0.14465, -0.04024, 0.10395, -0.17004, -0.12609]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 0, 1, 1]",,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0]","[-0.70537, 0.62197, 0.64796, 0.62482, 0.33244, 0.35484, 0.94181, 0.47923, 0.93186, -0.37689, -0.66461, -0.26966, 0.16442, -1.08044, -0.00085, 0.41736]","[-0.88846, 0.14264, 0.14964, 0.19254, -0.89702, 0.23818, -0.2041, -0.02768]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.57405, -1.24506, -1.11792, 0.15345, -0.14122, -2.01969, 0.63623, 2.51885, 1.62239, 1.11087, -0.72707, 0.44288, -0.68778, 2.4089, -1.26825, -0.45061]","[-0.8096, -0.80809, -0.29884, -0.25581, -0.45803, -1.0075, 0.83563, -0.92246]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[-2.28169, 1.9505, -0.69964, -2.0742, 0.16645, 1.60375, -1.75371, 0.16534, -0.42173, -1.46886, 0.06364, 2.12988, -2.0081, -1.06872, 1.15241, -1.57019]","[-1.07462, -1.01914, -1.00003, -1.03992, -0.99948, 1.0441, -1.03853, -1.01365]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.3306, -1.38897, 2.29024, 0.53097, -0.69241, -1.79733, 2.0183, -0.91723, -1.29158, 0.04798, -1.38605, -1.47857, 1.37562, 1.10296, -1.3726, 1.64833]","[-1.08128, -1.08517, -1.11099, -1.08802, -1.10836, 1.08222, -1.09289, 1.0879]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.6023, 1.11285, 0.92916, 0.57553, -1.18503, 2.03996, 1.33665, 0.8367, -2.13729, -2.42992, -0.98392, 2.08124, 0.57064, -1.30502, -0.58176, -1.09375]","[-1.08511, -0.68421, -0.82719, -0.54662, -1.02995, 1.07798, 1.05434, -1.08186]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.75328, -1.19713, 0.03658, 0.15638, 0.31558, -1.67446, -0.73076, -1.2845, 1.68969, 0.66989, 1.31641, -1.28655, -1.28062, 0.9356, 1.26596, 1.35197]","[-1.083, -1.01773, -0.99148, -1.05622, -1.01758, 1.03821, 1.03233, 1.04971]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 1]",,"[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0.78392, 0.58956, 0.04296, -1.25374, 2.39505, -1.03018, -0.85258, 2.42913, 0.68301, 1.55632, 1.19684, 1.50264, 0.05287, 2.12737, 1.99512, -1.03268]","[0.26086, 0.11248, 0.13684, -0.9226, 0.30489, -0.65263, -0.71174, -0.74659]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[1.74519, -0.70396, 0.93923, -0.86164, -0.75756, -1.03189, 1.84324, 0.66353, -0.3387, -0.18874, -0.8048, 0.14695, 1.52472, 0.93566, -1.35003, -0.7422]","[-1.09059, -0.91159, -1.05439, -1.04824, 1.05588, -1.06821, 1.07547, -1.05402]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 1, 0, 1, 1, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0]","[-0.61292, 0.63341, -0.93783, 1.67525, 1.08332, 0.35942, -2.09677, -0.559, 0.86624, -1.13694, 1.113, 0.07022, -1.4176, 0.09911, -0.07789, 0.82199]","[0.05163, -0.5165, -0.11771, -0.80826, 0.83913, -0.3853, -0.13803, 0.53262]"
