Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]","[0.93002, 0.32992, -1.68841, -2.17178, 0.59504, -1.34578, -1.4144, 2.20745, -1.02627, 1.53414, 0.33279, 1.3073, 2.08272, -0.06542, 0.52588, -0.34711]","[-1.08218, -0.32832, -1.01371, -1.03912, 0.27906, 0.08757, -1.06131, -1.07257]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.02303, 0.29437, 1.18346, 2.78073, -0.7532, -0.03982, 1.39934, -1.96818, 1.19042, -0.53565, -0.99898, -0.65587, -2.06507, -0.50132, -1.56802, 1.2193]","[-1.03448, -0.2698, -1.06, -0.96464, -0.92935, 0.28819, -1.03704, 1.02524]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.65998, -0.59435, 1.45531, -1.33069, 2.07822, -0.55005, 0.77339, 1.02462, 0.60002, 1.62489, -0.08822, 1.20899, -2.50651, 1.44252, -2.05228, -1.11656]","[-1.06296, -1.09156, -1.09038, -1.07081, -1.08346, -1.07169, 1.0681, -1.07892]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.31018, 0.41266, -0.70378, -0.55076, 1.3067, 1.27372, -2.34403, 1.42873, 0.88447, -0.49645, 0.43104, 1.64524, -0.45967, -1.91288, 1.41814, -1.49981]","[-1.08237, -1.09847, -1.09236, -1.08646, -1.07182, 1.05248, -1.06724, -1.0721]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.99925, -1.0348, 1.23357, 0.71066, -0.94884, -1.40952, 0.97029, -1.0133, -0.99741, 0.9973, -1.09681, -0.43595, 0.60509, 1.74793, -2.35143, 1.09556]","[-1.09468, -1.09248, -1.10585, -1.10069, -1.12213, 1.06335, -1.08262, 1.09249]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]","[1.90452, 1.69307, 0.38199, -2.18885, -1.53496, 0.92606, 0.80079, 1.09692, -1.30979, -0.20674, -2.48661, 0.5055, 1.79537, -1.05976, -1.08643, 0.22396]","[-1.03775, -0.93876, -0.92298, -0.6855, -0.80179, 0.84108, 0.69748, -0.61766]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0]","[-0.72128, -1.58729, 1.1689, 2.03732, 0.80739, -1.55298, -0.95362, -1.18714, -0.37056, 1.2376, 0.746, -2.30862, -0.6449, 1.12379, 1.36387, 0.69722]","[-1.04704, -0.75735, -0.30973, -1.02971, -0.82231, 0.96637, 0.93047, 1.01443]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[-2.62877, -0.6896, -1.90851, -0.9338, 0.52027, -1.22934, -0.7323, 2.2246, 1.24397, 0.88738, 1.27601, 0.48471, 0.12137, 1.22002, 1.10555, -1.19742]","[-1.09042, -0.98129, -0.98835, -1.08757, 0.77163, -1.03413, -1.03308, -1.10532]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]","[2.29612, -2.1827, 1.623, -0.35436, -1.8056, -0.65771, 0.96342, 1.14707, -1.7014, 1.2972, -0.92034, -0.78967, 0.44854, 1.26454, -1.55172, -0.22317]","[-1.03989, -0.92111, -1.03505, -0.57472, 1.04066, -0.98498, 0.98914, -0.996]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.17973, 2.17524, -0.47614, 0.92136, 0.52232, 1.99595, -0.4224, -1.9562, 0.33176, -1.29629, 0.2492, -1.20776, -2.23719, -1.2773, 0.93643, 1.01438]","[-1.09762, -1.11145, -1.12423, -1.0822, 1.13322, -1.09124, 1.10467, 1.10571]"
