Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.48893, -0.36085, -0.5489, -0.7911, -0.89905, -1.34609, -0.63511, 1.62298, -0.8535, 0.61412, 0.39457, 0.33783, 1.23234, 0.75318, 1.77658, -0.20582]","[-1.08882, -1.07134, -1.07855, -1.10075, -1.09618, -1.09059, -1.08699, -1.10715]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[-0.23719, 0.65952, 1.56586, 1.07402, 0.90917, 0.04582, 2.11811, -0.33593, 1.3654, -1.25092, -0.97652, -0.14839, -0.22252, 0.14583, -0.99138, 0.40218]","[-1.0857, -0.99901, -1.03396, -1.04483, -0.89548, -0.7239, -1.04492, 1.08874]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.65813, -0.8571, 0.47431, -1.53737, 1.12129, -1.6233, 1.7033, -0.19064, 0.37447, 0.21868, -1.03731, 1.45415, -1.7872, 1.50502, -0.02551, -0.09239]","[-1.1018, -1.00067, -0.90997, -0.30789, -0.73704, 0.07872, 0.3227, 0.32616]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1]","[-0.90292, 0.3682, -0.68403, -1.33239, 2.01317, 1.4067, -2.16847, 0.52125, -0.34903, -1.7363, 0.50574, 0.82155, -0.39078, 0.22246, 0.47004, -1.48905]","[-1.01476, -0.1177, -0.98478, -1.03798, -0.22613, 0.01723, -1.02394, -1.04576]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.57259, -2.41466, 1.63817, 1.96426, -1.7956, -0.87882, 0.48841, -0.83958, -1.56766, 0.9444, -0.90456, -0.93495, 0.2038, 1.37092, -2.09979, 1.36434]","[-1.08739, -1.07719, -1.10723, -1.07726, -1.10067, 1.07775, -1.08227, 1.07603]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 1, 0, 0, 1, 1, 0]",,"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]","[-0.0909, 0.983, -0.66222, -1.24827, -0.78601, -0.8412, 0.63524, 1.01859, -0.2795, -0.94899, -0.61503, 2.428, -0.02937, -0.06035, -0.78303, 0.06504]","[0.80995, 0.05597, -0.48408, 0.5674, 0.31707, -0.86781, -0.11865, 0.79458]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 0, 0, 0, 0]",,"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0]","[-0.90724, 0.03046, -1.03986, 1.64461, 0.33647, -0.71024, -1.44115, -0.68901, 0.84121, -0.05828, 1.45878, -1.47975, 0.02541, 1.7911, 0.80297, 1.89705]","[-1.06496, 0.91287, -0.91779, -1.03181, 0.69763, 1.03562, 1.05625, 1.04389]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 1, 0]",,"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1]","[-0.82807, -0.0268, -1.84794, -1.39943, 0.49098, -1.48931, 0.41686, -0.07336, 0.34897, 1.95331, 1.53532, 0.30067, -0.67014, -0.06561, -0.04981, -0.80308]","[-1.04359, 0.78201, 0.69616, 0.42417, 0.94668, 0.85031, -0.64246, 0.57339]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[1.08922, -1.03189, 1.20816, -1.41777, -2.20028, -0.63438, -0.68884, 1.63492, -1.09321, 0.93332, -0.89965, 1.71582, 1.56265, 0.79512, -1.8782, 0.31667]","[-0.90308, -0.14512, -0.93177, -0.49881, 0.92305, -0.37954, 0.44229, 0.08862]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.79993, 1.93522, -0.66586, 1.27138, 1.50784, 1.43655, -1.622, -0.07336, 1.90412, -0.09376, 0.88891, -2.74667, -3.18555, -1.90331, 1.49306, 0.95335]","[-1.09011, -1.1019, -1.10004, -1.07687, 1.12804, -1.08322, 1.09768, 1.0998]"
