Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.93218, -1.14046, -1.47464, -1.44331, -0.77635, -0.30155, -0.25534, 0.64197, -0.58062, 1.43617, 0.54357, 1.26206, 1.05981, 1.41082, 0.96379, -1.85816]","[-1.07869, -1.06392, -1.06021, -1.08457, -1.07496, -1.0819, -1.06743, -1.10182]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[-0.61013, 0.81655, 1.18094, 1.25225, 0.91136, 1.34919, 2.45089, -1.41303, 1.45492, -1.42334, -1.03922, -2.21314, -2.06863, -1.34665, 0.22922, 0.45206]","[-1.06003, -1.00553, -0.95661, -1.02082, -0.9131, -1.02509, -0.75939, 1.024]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[-0.99304, -0.65294, 0.33654, -0.26005, 0.93297, 0.54209, 0.61791, 0.40857, 0.1193, 1.52631, -0.33279, 1.4375, -1.15828, 1.39395, 0.05824, -1.13546]","[-0.99268, -0.54313, -0.75753, -0.79119, -0.54513, 0.054, 0.25447, -0.84814]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[-1.58923, 1.17248, -1.71547, -1.633, 1.23383, 1.02744, -0.22461, 1.0769, 0.46098, -0.22117, -0.92476, -0.00669, -1.19658, -0.72595, 0.83344, -1.85643]","[-1.01692, 0.00326, -0.93755, 0.35576, -1.08227, 1.00368, -0.99822, -0.97304]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]",,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]","[0.61483, 0.96092, 1.64758, 0.7436, -1.359, -0.65777, 2.37798, -1.02382, -1.68698, 1.1527, -0.99896, 0.39342, 1.30396, 0.78482, -0.02444, 1.11367]","[-1.06213, -0.83303, 0.35448, 0.09607, -0.83348, 0.95946, -1.02625, 0.99298]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 1, 0, 1]",,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.68988, 0.10326, -0.27426, -1.15885, -1.99405, 1.25529, 1.28285, 0.61657, -0.88273, 0.55588, -1.04448, 0.84596, 1.57242, 0.46233, -0.69864, -1.26156]","[-1.05378, 0.02863, -0.13711, -1.01672, 0.95819, -0.76703, 1.04219, -1.08356]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-2.08803, -0.04678, -0.6153, 1.87248, 1.35678, -0.67848, -1.8156, -0.75723, 0.56888, 1.52515, 0.39867, -1.82542, -0.88604, 1.96865, 2.2888, 0.41284]","[-1.08607, -1.0699, -1.07378, -1.07612, -1.075, 1.07675, 1.09424, 1.09619]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-2.01008, -2.29185, -0.01784, -0.82032, 0.36673, -0.52181, 0.64912, 1.18889, 0.31594, 0.78383, 1.33289, 0.54324, -1.20543, 0.56321, 0.84042, -1.55494]","[-1.04425, -1.0144, -0.89293, -1.04091, 0.94546, -0.99214, -0.82091, -1.06745]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]","[1.14486, -2.53007, 1.1987, -1.20857, -1.23039, -1.15314, 0.86064, 1.48724, -1.05182, 0.73001, -0.31294, -0.15837, -0.54397, 2.09441, -2.28023, -0.57413]","[-0.88712, 0.59071, -0.30637, 0.32975, -0.15961, -0.95324, 0.98975, -0.93736]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.47408, 0.59106, -1.05021, 0.41582, 1.02119, 1.33522, -0.39376, -0.47503, 1.39873, -1.48644, 2.59602, -0.66336, -1.03091, -0.87855, 2.50073, 1.44997]","[-1.08132, -1.08767, -1.10388, -1.08484, 1.11575, -1.09245, 1.09954, 1.1086]"
