Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.38605, -0.2063, -2.48814, -1.13052, -0.55744, -0.44178, 0.25661, 0.82215, -1.54677, 1.21243, 0.4761, 0.59925, 0.09566, 0.86459, 1.52979, -0.6834]","[-1.05346, -0.99822, -0.96689, -1.04808, -0.99759, -1.04023, -0.81468, -1.07005]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.85536, -0.54077, 0.43844, 0.83218, 0.94208, 1.19414, 2.47872, -0.73035, 1.45664, -1.24982, -1.00158, -1.42829, -2.76798, -1.66792, -1.45771, 2.21254]","[-1.08779, -1.03846, -0.98941, -1.03539, -0.98978, -1.02675, -1.04059, 1.0416]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 1]",,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]","[-1.62797, -0.63359, 0.56891, 0.12249, 1.7259, -0.7603, 0.35511, 1.66722, 1.57737, 0.07422, -1.22046, -0.16014, 0.02707, 0.11839, -0.46233, -0.93796]","[-1.08806, 1.05387, 1.0318, 1.07699, 0.9791, -1.03072, 1.07009, -1.10246]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 1]",,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]","[-0.10012, 0.07419, -2.56652, 0.36848, 0.99851, 0.41896, -1.12546, 1.50651, 2.2267, -1.19435, -0.6169, 1.57292, -1.67427, 0.11738, 0.94587, -0.98311]","[-0.84791, -0.51534, 0.05707, -0.38427, 0.74692, -0.76893, -0.91788, -0.96065]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 1, 1, 0, 1]",,"[0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]","[1.90626, -0.09934, 0.87228, 1.86844, -0.44456, -0.1674, 0.33599, 0.40446, 0.34257, 2.06142, -0.53033, -1.17607, 1.51242, 0.59959, -1.49113, 0.68757]","[-1.06382, 0.32507, 0.13783, 0.2296, -0.11207, -0.31904, 0.00532, -0.26979]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[2.54963, 0.6669, 0.95803, -1.30961, -2.30488, 0.21043, 0.05864, 1.18398, -2.31132, -0.96201, -0.52361, 0.44416, 1.28218, -1.51751, -0.49668, -1.53994]","[-1.08516, -1.08967, -1.09608, -1.08602, -1.09411, 1.09983, 1.09322, -1.10728]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]",,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[-1.01444, -1.22655, -1.50315, 0.5765, 0.531, 0.02512, -1.72701, -1.57167, 1.24966, 0.10111, 1.24312, -0.98629, -1.03187, -0.0879, 1.46593, 2.00379]","[-1.10548, 0.80795, -0.41687, -0.90917, 0.29419, -1.04494, 0.98192, 1.06798]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.72374, -1.10903, -2.42945, -0.36439, 1.69274, -0.87739, -0.46888, 1.73084, 1.0509, 1.10134, 0.8791, 2.01587, -1.44004, 1.75255, 1.83849, -0.8077]","[-1.09098, -1.08681, -1.0776, -1.09376, 1.11442, -1.06766, -1.07887, -1.09192]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1]","[0.2485, -0.06862, 1.48291, -1.70242, -0.61153, -0.10025, 0.92971, 0.99168, -0.88527, 1.76772, -0.06086, -0.29808, 0.48815, 0.96678, -1.90952, -1.47583]","[-1.08378, -0.91962, -0.96881, -0.63896, 1.05005, -1.04989, 1.06541, -0.99164]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-2.64332, 0.46412, -0.17626, -0.26552, 1.41387, 1.0765, -0.94605, -0.95393, 0.363, -1.14885, 0.5379, -1.55262, -2.08793, -0.5709, 0.71664, 1.09656]","[-1.07075, -0.93716, -1.01504, -0.69519, 1.04213, -0.99654, 1.0561, 1.06323]"
