Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1]","[0.84124, -0.40657, -0.36955, -1.77481, -1.18269, -1.23019, -1.37387, 0.38527, -1.63212, -0.05579, 1.76876, 1.72986, -0.40155, 0.88436, 0.25914, -2.15125]","[-1.0738, -0.44362, -1.07718, -1.06476, 0.17146, -1.02807, -1.02917, -1.07562]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-2.32966, 0.85054, 1.98082, 1.88591, 0.72535, 1.46954, 0.89905, -0.02159, 0.30228, -1.04908, -2.15869, -2.93782, -1.86326, -0.19867, -0.61799, 1.41935]","[-1.10539, -1.08286, -1.05921, -1.02114, -0.98081, -1.01435, -1.00568, 1.08279]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 1, 0, 1]",,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.87553, -1.29852, 0.10683, 0.14907, 1.63869, -0.41511, 0.80289, 1.20729, 0.29684, 1.46462, -0.51035, 1.63857, -0.49128, 1.99961, -0.84951, -1.11418]","[-0.93716, 0.33427, -0.03398, 0.0577, -1.04159, -1.04435, 0.9675, -0.99106]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.50192, 0.66592, -0.22117, -1.54879, 1.84878, 0.78372, -1.07992, 1.16301, 1.32318, -1.07841, 0.23313, 1.10943, -0.9327, -1.2892, 1.66694, -2.67437]","[-1.07772, -1.12401, -1.07789, -1.06787, -1.0406, 1.03322, -1.04404, -1.06461]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.4437, -0.71759, 0.933, 1.27707, -2.31713, -0.93778, 3.18571, -0.63023, -1.14229, 1.31503, -1.24822, -0.46504, 0.79804, 1.84498, -1.29912, 1.38524]","[-1.10684, -1.07158, -1.0626, -1.04861, -1.07752, 1.07228, -1.03601, 1.12055]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[0.80976, 0.29589, 0.19744, -1.82577, -1.25612, 0.74536, 2.38401, 0.70266, -1.32271, 0.33411, -1.75791, 1.09095, 0.29831, -0.62471, -1.26799, -1.549]","[-1.07552, -0.10961, -1.07478, -1.09043, -1.09898, 1.03927, 1.06389, -1.11664]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.00627, -1.6389, -0.29697, 1.08379, 1.85938, -1.22509, -0.22332, -2.07353, 1.18952, 0.0482, 0.89635, -2.02181, -1.27719, 0.89976, 1.49563, -0.24359]","[-1.07689, -0.21897, 0.0425, -0.08027, -0.13244, 0.05409, 0.21691, 0.04977]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[-0.16539, -1.64437, -0.08132, -1.64673, 0.99704, -0.00135, -0.70144, 1.34702, 0.00429, -0.13333, 0.97787, 0.91322, -1.51263, 0.33591, 0.25466, -0.37618]","[-1.07274, -0.45698, -1.07761, -1.06, 1.12344, -1.00321, -1.03457, -1.07029]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.32211, -2.37053, 0.1379, -0.94506, -2.15684, -0.55384, 0.74567, 2.46266, -1.53549, 0.41577, -1.68768, 0.6375, 1.5141, 0.459, -0.4371, -0.93292]","[-1.06429, -1.02156, -1.07265, -1.07524, 1.07879, -1.08143, 1.0506, -1.06254]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",,"[1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.20259, 0.92665, -0.50198, -0.00541, 1.31513, 0.88218, -1.29525, -3.12193, 0.83449, -1.14731, 0.90742, -0.98218, -0.33284, -0.33472, 2.21864, 2.47194]","[-1.02228, 0.12685, 0.09275, -0.03866, 1.14636, -1.05713, 1.04518, 0.94146]"
