Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.62808, -1.51467, -1.61451, -0.33999, -1.12894, -1.41832, -1.35332, 1.9914, -1.16497, 1.04977, 0.20835, 0.92426, 1.06906, 1.46027, 2.31665, -0.31872]","[-1.13375, -1.06353, -1.07548, -1.17436, -0.91974, -1.12656, -1.01829, -1.04934]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.16396, 0.50096, 1.37119, 1.99057, 1.20001, 0.91336, 0.79022, -0.43778, 1.69031, -0.30144, -0.77181, -0.70675, -1.18603, -1.04051, -1.27236, 1.68305]","[-1.13692, -1.05587, -1.06293, -1.18827, -0.76895, -1.0698, -0.98128, 1.26923]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-0.15231, -1.63423, 1.08009, -1.41174, 1.01226, -0.77535, -0.79887, 1.56794, 1.43728, 0.82235, 0.16803, 0.60737, -1.22492, 0.83598, -0.09112, -1.93842]","[-1.16058, -0.86212, -1.01105, -1.0148, -0.59253, -1.06261, 1.06748, -1.03673]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[-0.40639, 1.58798, -0.73418, 0.00593, 1.3414, 2.29656, -0.75809, 1.323, 1.76968, -0.96137, 1.4288, 1.18455, 0.66825, -1.33995, 1.05343, -0.11203]","[-1.21498, -1.10056, -1.03435, -1.13388, -0.71406, 1.11842, -1.11961, -0.99598]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.74635, -0.00925, 1.72295, 0.2918, 0.44354, -2.00416, 0.85055, -1.90505, -0.6776, 1.35079, -0.90767, -0.5335, 0.00798, 0.13182, -2.27592, 1.67563]","[-1.19478, -1.01416, -1.06476, -1.15915, -1.04886, 1.12013, -1.07206, 1.10261]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.38934, 1.05813, 1.72105, -1.89736, 0.33818, 0.49403, 0.63796, 0.17628, -1.72331, -1.41425, -2.18661, 1.27381, 0.23366, -0.5202, -0.6668, -0.53357]","[-1.15723, -1.22869, -1.04624, -1.10749, -0.8121, 1.05441, 1.07611, -1.11431]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.64437, -0.65825, -0.40193, 0.81297, 1.96693, -0.51538, -0.33959, -3.44454, 2.18723, 0.26023, 0.36647, -1.89479, -1.09401, 0.94913, 0.49761, 1.84823]","[-1.18846, -1.28843, -1.18923, -1.19528, -1.03792, 1.047, 1.03009, 1.07155]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.64908, -1.36433, -2.06608, -1.97334, 1.17498, -0.07502, -0.99053, 0.49802, 0.94366, 1.64338, 1.23647, -0.6366, -2.18759, 1.27158, 0.33089, -1.58581]","[-1.22721, -0.96291, -1.00939, -1.21217, 0.96404, -1.15373, -1.06837, -1.01804]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.45821, -1.60462, 0.77239, -1.03315, -0.8923, -0.94856, 1.33972, 2.36219, -2.85698, 0.30601, -1.86947, 1.54095, 0.5806, 0.28945, -1.20112, -0.93535]","[-1.16717, -0.92996, -0.93738, -1.03969, 1.25184, -1.02483, 1.13581, -1.05857]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.43473, 0.16418, -0.2051, 0.18294, 1.48932, 2.12918, -0.70733, -1.41194, 0.37706, -1.59576, 1.54826, -2.15, -1.83041, -0.35927, 0.38379, 0.51582]","[-1.12302, -0.82566, -0.98826, -1.05061, 1.23923, -0.9991, 1.08963, 1.08477]"
