Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.38204, -1.98241, -0.67048, -1.13751, -1.02603, -0.80449, 0.18503, 2.35048, -1.66966, 2.36579, 0.50975, 0.29372, 2.50123, 0.2857, 1.06191, -1.81892]","[-1.04926, -0.95464, -0.9586, -0.98822, -0.94979, -1.01562, -0.733, -1.0395]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[-0.61835, 0.43506, 1.7192, 0.93845, 0.49797, 1.01583, 0.26596, -0.74029, -0.01905, -1.05296, -1.82744, -1.22966, -0.78083, -2.0049, -0.32023, 0.4065]","[-1.07367, -1.05015, -1.0096, -1.07554, -0.97395, -1.0521, -1.04735, 1.09102]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-2.29428, -0.41033, 0.60692, -1.53291, 1.0844, -0.36752, 1.04025, 1.35182, 0.95838, 0.73281, -1.67985, 1.07515, -0.02463, 0.67215, -0.99252, -1.30717]","[-1.07642, -1.08866, -1.09548, -1.07643, -1.05862, -1.07855, 1.06056, -1.066]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 0, 1, 1, 0, 1, 0]",,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","[-0.20428, 1.52806, -1.87519, -1.95023, 0.8986, 0.51924, -0.71251, 0.76826, -0.16637, -2.04232, 1.08109, 0.66774, -2.07028, 0.03804, 2.0808, 0.92849]","[-0.90492, 0.07854, 0.07177, -0.76838, -0.14922, 0.90355, -0.64413, 0.29626]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0]","[2.26679, -0.73173, 1.75347, 0.60521, 0.40399, -0.5506, 1.27017, -0.74868, 0.28548, 0.608, -0.01663, -1.29144, 1.39235, 0.62266, -0.08406, 1.80816]","[-1.02738, -0.90775, -0.99854, -0.83365, -0.33928, 1.02781, -0.94678, 1.01759]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 1]",,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]","[0.00314, 1.30568, -0.47031, -0.0219, -0.43815, 0.49797, 0.44091, -0.45157, -1.52026, -0.96293, -0.33274, 2.24226, 0.77393, 0.29286, -0.77266, -0.49294]","[-0.85581, 0.5217, 0.08026, 0.36577, 0.05182, -0.91477, 0.19468, -0.41865]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]","[-1.84097, -1.46503, -0.7624, 2.40259, 1.40789, -0.70705, -1.99915, -1.41912, 0.78066, 1.61762, -0.17887, -0.15214, -0.93129, 0.89102, 0.97588, 1.23302]","[-1.08097, -0.94834, -0.9735, -1.0229, -0.9818, 1.00936, 1.01787, 1.03362]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.64497, -2.14113, -0.30245, -0.12087, 2.19743, -0.74409, -1.09338, 1.36775, 0.90307, 0.17758, 1.68586, 0.32158, -2.01158, 0.51749, 1.36583, -1.25124]","[-1.08068, -1.08823, -1.08233, -1.08462, 1.09424, -1.06659, -1.07222, -1.08218]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 1, 1]",,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[-0.62486, -1.12323, 0.20521, -0.59455, -0.11941, 0.25048, 0.26705, 0.45496, -0.75828, 1.92772, -1.78582, 0.99351, -0.02886, 0.99627, 0.0235, -1.43169]","[-0.46507, -0.56022, 0.06574, -0.92869, 0.36124, -0.14714, -0.20394, -0.81244]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.49958, 1.30088, -2.0875, 1.93081, 0.35515, 0.33759, -0.17254, -1.61042, 2.21514, -1.71554, 0.79728, -0.5101, -1.10941, -1.70384, 0.8432, 1.89649]","[-1.0873, -1.09502, -1.09235, -1.07577, 1.12127, -1.07197, 1.08322, 1.0762]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[0, 1, 0, 1, 0, 0, 1, 0]",,"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]","[-0.08471, 1.09982, 0.65588, -1.63331, -1.14384, 0.82438, -0.94047, 0.65387, -1.32235, -0.55498, 0.69485, -0.10744, 0.47566, -0.45309, 1.56564, -1.36421]","[0.31419, -0.88124, 0.49188, -0.68446, 1.04616, 1.03909, -0.89384, 0.31392]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.06093, -0.85837, 1.35738, 0.06411, 1.27794, -1.20792, 0.74801, -1.86709, 1.35251, 0.53161, -1.16152, -1.59485, -0.53812, 1.86465, -1.3091, 1.53424]","[-1.08417, -1.08718, -1.09549, -1.07549, 1.11411, 1.07803, -1.07717, 1.07339]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1]","[-1.28639, 0.91513, 0.8588, -1.61383, 1.2721, 1.89829, 1.37942, 1.14088, -0.85804, -1.3361, -0.85437, 0.53272, -2.39804, -1.67838, -0.2831, -0.82234]","[-1.05028, -1.03199, -1.02596, -1.05588, 1.04646, 1.08369, 1.08797, -1.0259]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 1, 0]",,"[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]","[1.68083, -0.86987, -0.67698, 0.38865, -1.0304, -1.78858, -1.34994, 1.03657, -1.17566, 1.39248, -0.12583, -0.0843, 1.56722, 0.20495, 0.47488, 0.86436]","[-0.9067, 0.272, -0.9342, 0.09629, -0.14241, 0.01683, -0.10464, 0.33643]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[1.57705, -1.94629, -1.13928, 0.4143, 0.88561, 1.59267, 2.85956, -1.64102, -1.36309, 0.50213, 1.18632, 1.04243, -1.15917, -0.26529, -1.09428, 0.66637]","[-1.08727, -1.00845, -0.98643, 0.7302, -1.01771, -1.03963, -1.02931, 1.05876]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[0.2741, 1.36489, -0.43044, 2.2855, 0.75872, -0.29743, 1.87748, -0.19592, -2.17223, -1.24451, 0.61966, -2.01347, -0.69155, 1.09604, -0.71923, -1.44426]","[-1.09686, -1.02708, -0.93557, 0.47286, -0.89635, -0.77741, 0.65889, -0.39432]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[0, 1, 1, 0, 1, 1, 0, 1]",,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[-1.70301, -1.55683, 1.61053, -1.75709, -1.35842, 1.52849, -0.87999, -0.13122, 0.68958, 1.23121, -1.20201, -0.24369, 1.23596, -1.25738, -0.56328, -0.13011]","[0.10636, -0.31823, -0.98664, 1.0019, -0.23304, -0.21878, 0.93947, -1.01074]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 1]",,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[0.14765, -2.27918, 0.56195, 2.27487, 0.89037, 2.13917, 0.1769, 0.36462, 0.02079, 1.46346, -0.98051, -0.99818, 0.26061, -0.68145, 0.83486, -0.9562]","[-0.67438, -0.98359, -0.25118, 0.92519, 0.11493, 0.90228, 0.10924, -0.76865]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]",,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[-0.16649, 1.17556, -1.56235, -1.58898, -2.48666, -0.30753, 0.92382, 0.01023, 1.4871, -0.52101, 0.56462, 1.47024, 2.45942, 1.47449, -1.44194, 1.37654]","[-1.0556, -1.05465, -1.01234, 0.85571, -0.87725, 0.68565, -0.8571, 0.67771]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 1, 0]",,"[0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]","[0.76988, -0.63913, 0.32521, -0.61672, 2.00858, -1.2738, -0.60129, -0.54659, -0.42478, -1.00316, -1.42596, 1.06899, -0.36461, 1.11267, -0.5409, 0.23988]","[-1.05638, -0.0499, 0.47013, 0.95685, 0.63758, 1.02235, -0.45943, 0.93661]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[0.49075, 0.43693, 1.55028, 2.07666, 0.84315, -0.06198, -1.13524, 1.47474, -1.72356, -1.35149, -0.32734, -0.19083, -1.42611, 0.15406, 1.51235, -1.58577]","[-1.06908, -1.08974, -1.08006, 1.09803, 1.11796, -1.06487, -1.06542, -1.07421]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0]","[-1.77131, -0.81024, -0.84365, -0.56, -1.30643, 1.29711, 1.84783, -0.69765, 0.19331, 1.80744, 0.79489, 1.24152, 0.69321, 0.06788, -2.29454, 0.88466]","[-1.08987, -1.03222, -1.01437, 0.97859, 0.79786, -0.86023, -1.0418, 1.04299]"
