Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.66909, -1.33733, -0.98542, -1.20453, -2.12335, -0.376, -0.81714, 1.64356, -0.94238, 0.58662, 0.69912, 1.19961, 0.90899, 2.01598, 1.29644, -1.3273]","[-1.09507, -1.07965, -1.08538, -1.10671, -1.10093, -1.0946, -1.08858, -1.10721]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[0.06778, 1.4917, 1.6372, 1.61112, 0.75462, 0.46163, 0.68886, -0.27168, 1.18178, 0.06979, -0.54354, -0.74225, -0.62196, -2.02228, -0.76083, 0.12844]","[-1.06707, -0.19035, -0.72713, -0.92596, -0.88736, -0.92288, -0.96117, 0.92725]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.23905, -0.48955, 0.96354, -3.0827, 1.48604, -0.78583, 1.73647, 0.36933, 0.53828, 1.42495, -0.55448, 1.38171, -0.45555, 0.52393, -0.76462, -2.82768]","[-1.08548, -1.09639, -1.09632, -1.0898, -1.05251, -1.07643, 1.05469, -1.06965]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.69871, 1.67706, -1.33676, -1.15523, 0.83274, 0.92564, -1.42296, 1.42045, 0.14734, -1.51328, 1.54344, 1.49844, -0.4178, -1.75578, 1.16509, -0.9031]","[-1.07985, -1.09846, -1.10202, -1.0889, -1.06913, 1.06641, -1.07785, -1.07648]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]","[-0.27354, -1.38671, 1.20339, 1.34454, -1.40455, -2.1431, 1.13691, -2.19013, -1.35866, 1.35266, -0.62591, -1.41339, -0.68974, -0.25316, -1.34726, 1.60615]","[-0.88154, -0.32189, -1.03535, -0.97633, 0.09114, 0.32953, -0.99169, 0.97399]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.41063, 1.76055, 0.99661, -0.72419, -2.38492, -0.51553, -0.29062, 1.4993, -0.81228, -0.96547, -1.43277, 0.56201, 2.23859, -0.27402, -0.9851, -0.70345]","[-1.05602, -0.8509, -0.56893, -0.85811, -0.84894, 0.50914, 0.04193, -0.94257]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]","[-1.52986, -0.32108, -0.04109, 1.26434, -0.4569, -1.40861, 0.57926, -1.38753, 2.15896, -0.00693, 0.85127, 0.27507, -0.56362, 1.12327, 0.81747, 1.60439]","[0.11751, -0.98591, 0.7661, -0.07342, -0.92571, 0.96436, 0.3593, 0.88905]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.54272, -0.82499, 0.47785, -1.7295, 0.21458, -1.70773, -1.77162, 0.9125, 1.57021, 0.82271, 1.15737, 0.85979, -1.30759, 0.40323, 0.51576, -0.94414]","[-1.06805, -1.03239, -0.92647, -1.05181, 1.01495, -1.01704, -0.9909, -1.05288]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1]","[0.61308, -0.70653, 2.0868, -0.51949, -1.19593, -1.56944, 0.4524, 1.50324, -0.43198, -0.23799, -2.70284, 1.41558, 1.38941, 1.47269, -0.41182, -0.17261]","[-1.07699, -0.86924, -1.04361, -1.02332, 1.05232, -1.05783, 1.07366, -1.02378]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.84474, 1.10509, -1.43397, 1.18304, -0.16757, 1.91201, -1.61636, -0.17388, 0.11535, -0.63577, 0.87906, -1.89535, -1.87143, -2.15365, 1.03143, 0.33996]","[-1.07874, -1.0171, -1.04241, -0.99802, 0.9185, -1.0517, 1.0287, 1.0333]"
