Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0.71104, -1.55438, -1.59461, -0.89678, -0.13753, -0.36768, -2.16819, 0.57103, -1.55984, 0.64851, -0.06704, 1.97414, 0.39068, 0.53849, 1.08513, -1.8585]","[-0.97175, -1.07123, -0.1983, -1.08065, -1.0915, -1.03964, -0.99589, -1.07547]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]",,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.84913, 0.94393, 1.10972, 0.5062, -1.00848, 1.36929, 0.9685, -1.83203, 1.72235, -0.00694, -1.61662, -1.63082, -0.48527, -0.41334, -0.27309, 2.13779]","[-1.11421, -1.09433, -1.0786, -1.06462, 0.00328, -1.04563, -1.03265, 1.053]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.34113, -1.50933, 0.7866, -1.06031, 2.1119, -0.7953, 1.46108, 0.69296, 1.40736, 1.18097, -1.20962, 1.35954, -0.68627, 2.19032, -0.16, -0.7862]","[-1.05432, -1.0834, -1.12129, -1.03056, -1.10652, -1.06069, 1.0444, -1.08004]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[-0.73426, 1.50168, 0.15999, -0.55004, 1.26075, -0.07346, -1.30279, 0.54305, 1.86444, -0.4556, 1.85773, 0.68125, 0.11127, -0.33138, 0.56179, -2.17564]","[-0.97557, -0.36014, -0.38953, -1.03286, 0.2893, 0.12486, -1.02337, -1.05477]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.54602, -2.06733, 0.33371, 1.36695, -1.24429, -0.97923, 1.16035, -0.97053, -2.03435, 1.49577, -0.65941, -1.8836, 0.14554, 1.46479, -0.29992, 1.03055]","[-1.11775, -1.06635, -1.09169, -1.07874, -1.11729, 1.06446, -1.0449, 1.09155]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.49762, 0.59964, 1.55034, -1.65442, -1.0813, 1.09874, 1.1625, 0.41796, -1.04933, -0.50754, -0.3785, 1.39881, 1.72511, -0.8226, -1.42676, -0.19061]","[-1.06841, -1.04594, -1.06797, -1.05985, -1.0938, 1.05623, 1.10284, -1.1109]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]",,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0]","[-0.17849, -0.9689, 0.25271, 0.9706, 1.54803, -0.98496, -0.07848, -1.33152, -0.01098, 1.2082, 1.08143, 0.00193, -0.79135, 1.9, 2.38105, 1.4333]","[-0.72486, 0.16971, -0.06739, 0.08639, -1.01277, 0.96222, 0.80114, 0.61893]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[-1.42131, -1.00893, -0.85284, -2.22222, 0.88727, -0.58744, 0.21848, 0.03857, 1.39669, 1.4467, -0.39644, 0.57292, 0.67504, 2.01003, 0.83678, -0.62709]","[-0.30469, -1.04674, -0.04097, -0.9457, 0.11648, -1.00653, -0.03342, -0.79212]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[1.70321, -1.42204, 0.28274, -1.08722, -1.36207, -1.07782, 0.26316, 2.17748, -1.86952, 1.4129, 0.14683, 1.36544, 2.00727, 1.57287, -0.97263, -1.52047]","[-0.97714, -1.06498, -0.12016, -1.01493, 1.09557, -1.06728, 1.04922, -0.98224]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[-0.3872, 1.28125, -0.13287, 0.80504, 0.68899, 0.91268, -1.02421, -0.96962, 1.50828, 0.16641, 0.67277, -0.75489, -1.0385, -1.46096, 1.03288, 1.13656]","[-1.09436, 0.44378, -1.08447, -1.07921, 1.08312, -1.08539, 1.08667, 1.1111]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.48141, 0.41705, -2.05955, -0.31767, -0.16273, 1.13273, -1.28774, 1.50418, -1.55893, -0.37815, 0.95053, 0.23522, 0.87998, -0.79293, 0.01415, -1.37266]","[-1.07837, -1.09019, -1.07157, -1.06614, 1.07066, 1.0379, -1.05454, -1.09263]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-0.96771, -0.45222, 1.99688, 0.28029, 1.21589, -2.49625, 1.64545, -1.53502, 1.18218, 2.33569, -0.85354, -1.44652, -1.78851, 0.62634, -1.08947, 1.87056]","[-1.117, -1.03823, -1.09428, -1.06521, 1.06575, 1.06192, -1.04996, 1.09057]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-1.25384, 1.11904, -0.22896, -0.95022, 0.96857, 0.81596, 0.50019, 0.72912, 0.77878, -0.95381, -1.55109, 1.5948, -1.38074, -0.74661, -0.91327, -2.17068]","[-0.98039, -1.08518, -0.1713, -1.07795, 1.05349, 1.02753, 1.04963, -0.99696]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]",,"[1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[-0.44631, -0.82091, 0.24929, 0.93641, -1.77597, -0.84392, -0.86867, -0.79754, -1.16937, 0.54301, 1.12661, -1.85055, 2.32841, 1.73357, 1.53867, 1.79902]","[-0.98254, -1.05998, -0.12197, -1.10101, 0.84651, 1.00317, 0.97239, 0.97114]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[1.10454, -0.62418, -1.9561, 0.05664, 2.27155, 2.00118, 0.28888, -0.50019, -1.16704, -0.11111, 1.36629, 0.3788, -1.14758, -1.22614, -1.95815, 1.40449]","[-0.99314, -0.14999, -0.05361, 0.16208, -1.05555, -0.99948, -0.95676, 1.02737]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 0, 1, 0, 1, 0, 0, 1]",,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]","[1.89179, 1.02328, -1.45288, 0.72118, 1.77187, -0.72496, 1.90726, 1.77968, -0.41106, -1.21064, 1.91243, -1.37562, -0.28737, 1.52179, -1.98679, 0.79674]","[-1.08242, 0.09563, -0.0088, 0.14349, -0.05127, 0.02597, 0.18608, -0.197]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[-2.08313, 0.31381, 0.63616, -1.30369, -1.40227, 1.69525, -1.29826, -2.27562, 0.7995, 2.02974, -1.12935, 0.83887, 1.85119, -1.33313, 0.30243, 2.1866]","[-1.08937, -0.1298, -1.1253, 1.0635, -1.08939, -1.10016, 1.03736, 1.11462]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]",,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[0.47075, -0.35925, 1.15394, 0.39582, 0.50953, 1.249, -0.84411, 0.63841, 0.48555, 0.65763, -0.27636, -0.93868, 0.20562, -1.05562, 0.39476, -0.79726]","[-1.08699, -1.08038, -1.10668, 1.07645, 0.18098, 1.02908, -1.05741, -1.09818]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]",,"[1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0]","[-1.30257, 1.1647, -0.73563, -0.66486, 0.63848, -2.04053, 0.39166, -1.1071, 0.5333, -1.35689, 2.15496, -0.33462, 1.79673, 2.5596, -0.07986, 1.40783]","[-1.04027, -0.47991, -0.2314, 0.00317, -0.43372, 1.07086, -1.02073, 0.98172]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 1, 1]",,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1]","[0.74479, 2.05689, 1.98307, -1.09735, 1.75674, -1.6764, -0.00429, -0.72842, -1.13291, -0.12505, 0.79555, 1.17441, -1.71777, 0.58529, 0.07486, -0.79349]","[-0.93146, -0.33073, -0.01774, 0.14952, -0.0737, 0.05666, -0.00702, -0.2516]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]","[1.75644, 0.82567, 0.81003, 0.8496, 2.45908, -1.15414, -1.57818, 1.03758, 0.35681, -0.80723, -0.56007, -0.95902, -2.98322, 0.87988, 1.80339, -1.87544]","[-1.09017, -1.11653, -1.09755, 1.07823, 0.96934, -1.03303, -1.06289, -1.1]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 0, 0, 1, 1, 0, 0]",,"[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[0.45612, -0.33984, -1.14371, 0.20117, 0.25314, 0.00863, -0.2702, -1.74845, 1.03986, 0.93938, 0.54238, 1.85689, 1.43755, -1.3189, -0.84722, 0.81804]","[-0.1633, -0.05796, 0.14086, 0.08224, -0.1356, -0.85634, 0.06123, 0.53882]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1]",,"[1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[-1.45986, 1.66318, -0.87402, 1.06472, -0.64522, -1.40422, 1.23526, 1.77641, 0.04663, -0.6639, 1.51768, -1.41027, 1.23693, -0.16899, -0.36681, -1.04646]","[-1.10649, 0.07345, -1.06736, 1.07793, 0.50875, -0.17609, 1.01875, -1.09878]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 0]",,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0]","[1.77601, -1.0523, 1.06226, -1.59007, 1.59404, 3.12034, -1.05286, -0.88586, -0.86609, 1.25497, -1.09968, 1.03717, -0.14413, -0.46805, 1.85587, 0.52532]","[-1.08359, -1.03479, -1.08523, 1.07634, 1.12796, -1.08572, 1.02804, 1.08685]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",,"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]","[-1.12493, -1.51959, 0.12496, 0.54868, -2.08997, 0.56796, -1.52835, 1.2295, -0.11033, 0.50899, -1.41054, -2.35764, 0.40694, -0.48604, 0.8416, 0.70215]","[-1.03564, -0.08776, -0.27813, 0.17223, 0.15803, -0.07658, -0.21828, -0.45831]"
