Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 0]",,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]","[-0.02268, 0.10493, -0.82021, -1.00683, -0.33427, -2.74079, -1.29177, 1.3663, -0.97115, 2.01156, 0.89953, 1.0311, -0.11034, 1.51912, 0.63108, 0.03511]","[-0.92615, -0.19074, -0.033, 0.00565, -0.02462, 0.00313, 0.04926, 0.11144]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0]","[-1.30962, 1.92961, 0.75128, 0.90901, 0.2381, 0.59943, 0.54206, -0.35346, 1.27293, -1.24237, -0.81842, 1.26129, -0.75599, -1.30999, -0.69291, 2.02374]","[-1.08655, -0.16101, -0.18673, 0.01822, -1.0701, -1.0123, -0.99703, 0.98318]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1]",,"[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.0985, -0.02441, 1.81711, 0.09564, 1.64776, -0.57734, 0.67224, 0.17146, 1.6039, 0.89713, -0.46013, 1.3105, -0.41182, 2.54599, -1.54369, -1.46727]","[-1.01701, 0.25414, 0.14059, 0.08923, -0.90003, -1.06867, 0.97269, -1.01354]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]",,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.38136, 0.40926, -0.49237, 0.22805, -1.20065, 1.67078, -0.18068, 1.15376, 0.75879, -0.74874, 1.9906, 0.14406, -0.28211, -2.1152, 1.29023, -0.36515]","[-1.04546, 0.50195, -0.16299, 0.0381, -0.08369, 1.0614, -1.03309, -1.01474]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.90706, -1.07399, 2.11835, 2.80079, -0.47307, -1.361, 0.41742, -0.7597, -1.58657, 1.51176, -1.45231, -0.25147, 1.67367, 1.59509, -1.31767, 1.13417]","[-1.09717, -1.06345, -1.07365, -1.05809, -1.12082, 1.05692, -1.04278, 1.08656]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.47215, 1.28173, 1.17676, -0.33044, -1.67091, 1.09672, 0.80284, 1.00467, -2.04524, -0.57665, -1.45034, 1.75933, 1.2404, -1.17441, -0.98556, -1.03528]","[-1.09723, -1.04228, -1.06268, -1.07576, -1.06959, 1.08417, 1.12057, -1.12912]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[-1.30944, -0.90192, -0.65503, 1.64314, 1.43717, -0.58573, -1.35556, -1.85997, 0.93112, 1.46261, -0.47156, -0.66348, -0.74568, -1.1266, -0.08405, 0.40118]","[-0.22933, -0.28239, -0.03768, -0.81452, -0.13934, 0.05886, -0.03678, 0.62688]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.644, -0.34126, -0.55015, -1.29212, 0.79476, 0.0161, -1.2159, 1.19623, 0.78432, 0.69931, 2.26744, 1.40681, -1.65224, 1.99303, 0.63171, -0.384]","[-1.05347, -0.20333, -1.05489, -1.06828, 0.00214, 0.33234, -1.04787, -1.0504]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 0]",,"[1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]","[-0.72237, -0.62902, 1.021, -1.08264, -0.18356, -1.81811, 0.95278, -0.1031, -0.3176, 1.20962, -1.50103, 0.1788, 0.9476, 1.18314, 0.25094, 0.09046]","[-0.97966, 0.96539, 0.17267, 0.98813, -0.33693, 0.90338, 0.01146, 0.90851]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 1, 0, 0, 1, 1, 1]",,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[-0.97917, -0.4341, -0.86631, 1.1549, 0.01312, 1.18507, -0.72064, -1.53153, 1.46497, -0.35976, -0.51225, -0.66483, -1.07504, 0.0929, 2.19715, -0.0509]","[0.106, -0.36725, -0.09487, 0.01851, 0.03542, -0.9621, -0.03479, -0.60151]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0.27718, 0.57183, -1.09712, -1.14013, -1.36369, 1.06478, -0.16578, 1.68199, -1.15624, -0.06166, 1.44294, 1.59135, 0.46359, -2.22462, 0.51169, -0.78479]","[-1.07515, -1.0829, -1.05479, -1.05259, 1.09715, 1.06696, -1.04315, -1.08581]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 1]",,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1]","[-0.25002, -1.12645, -0.16235, 0.53562, -0.23528, -0.71018, 2.82287, -0.14646, 0.58351, 1.03328, -0.13989, -1.63606, -0.09592, 1.57986, -0.66667, -0.22308]","[-0.55573, -0.18486, 0.10816, -0.14108, -0.7522, 0.24452, -0.36645, -0.2803]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-1.37089, 0.89986, 0.85053, -1.42704, 0.89451, 0.79531, 0.95495, 1.33188, 1.67224, -1.48158, -2.00531, 1.90805, -1.17435, -1.60541, -0.2664, -0.78389]","[-1.09023, -1.05533, -1.0853, -1.0765, 1.03623, 1.03565, 1.05809, -1.09544]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0]",,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0.40216, -0.58703, -1.55196, 0.97872, -0.69858, -2.65823, -0.89658, -0.33474, 0.10513, 0.71251, 1.85142, 0.14536, 1.3605, 0.30066, 1.68622, 1.91855]","[-1.0465, -0.31708, 0.1749, 0.11449, 1.0262, 0.9932, 0.98866, 0.97846]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0.60485, -1.90902, -1.24959, -1.24665, 0.96934, 1.14055, 2.18137, -1.20363, -0.89106, 1.98316, 0.06145, 2.21675, -2.39998, -1.66069, -0.44953, 1.47291]","[-1.0984, -1.05218, -1.07226, 1.06581, -1.08114, -1.04899, -1.04975, 1.09558]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[1.47929, 0.72068, -0.8137, 1.04895, 1.06049, -1.69094, 1.37008, 0.90372, -0.84563, -0.71056, 1.27447, -2.2406, -1.32367, 0.85206, -1.09002, -0.99532]","[-1.11595, -1.06283, -1.07566, 1.09426, -1.08147, -1.10038, 1.06057, -1.09536]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",,"[1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[-0.9706, -1.48612, 0.68467, -0.47821, -2.53518, 1.22403, -0.91572, -1.57564, 1.19062, 1.91879, -1.99845, 1.13666, 1.25125, -1.62099, 2.07192, 0.47784]","[-1.08163, -1.05892, -1.09811, 1.07866, -1.11152, -1.09033, 1.0223, 1.1052]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]",,"[0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[1.08375, -1.47191, -0.25956, 0.96271, 0.26509, 0.17264, -1.74722, 0.70015, -0.9069, 0.42768, -0.87235, -1.05622, -0.83092, -1.9552, 1.22486, -1.96447]","[-1.01736, -1.0874, -0.05435, 1.08975, -1.11607, 1.06777, -1.04286, -1.01991]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 0, 1]",,"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1]","[-3.0908, 0.69693, -0.54167, -0.91489, -1.47121, -0.55319, -0.0971, -1.68748, 0.87891, -0.19535, 1.48519, 1.0419, 0.73048, 0.66457, -1.85864, -0.01245]","[-0.47686, -0.39038, -0.12226, 0.06129, -0.09328, 0.0808, 0.67666, -0.27677]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 1, 1]",,"[0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]","[1.33758, 1.19418, 0.25018, -0.75791, 1.37181, -1.01921, 0.00884, -0.74325, -1.26808, -1.25722, 0.28253, 1.68378, -1.6804, 0.60525, 1.35101, -0.62988]","[1.0214, -0.10806, 0.2825, 0.33068, -0.03303, 0.05121, -0.96939, -0.92284]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[1.65159, 1.66624, 1.36032, 0.8817, 0.27126, -1.52932, 0.24966, 1.29527, -1.12732, -1.11951, -1.05157, -1.3427, -1.77412, 1.59197, 1.48654, -0.84206]","[-0.95897, -1.04389, -0.05701, 0.97556, -0.25052, -1.00294, 0.03393, -0.96313]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1]","[-1.29267, -2.00228, -1.99045, -1.59136, -0.05617, 0.84784, 0.92057, -2.17188, 0.51048, 1.04178, 2.64944, 2.09923, 0.97656, -1.48814, -0.39781, -0.27542]","[-0.96929, -0.10409, -0.1139, 0.2643, 0.4241, -0.22248, -0.27568, 0.46482]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 1, 0, 0, 1, 0, 1]",,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1]","[-0.22627, 1.32926, -1.25029, 1.59862, 0.20229, -0.84723, 2.15143, 0.43909, 1.33245, -0.64892, 1.77724, -0.55475, 0.12045, 1.09879, -0.77801, -0.78093]","[-1.12122, -1.06401, -1.00806, 1.09665, 0.26271, -1.07497, 1.0429, -1.09698]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]","[2.92338, -1.59788, 1.3984, -2.56174, -0.42883, -0.26524, -0.72869, -2.49445, -1.41548, -0.04156, 0.02551, 1.07129, -1.70096, -1.56777, 1.65707, 0.77673]","[-1.02407, 0.03103, 0.36235, 1.07269, 0.10572, 0.03936, 1.02062, 1.01352]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 0, 1]",,"[1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","[-0.71068, -1.38599, 0.45266, 0.24134, -1.74984, 1.98022, -0.64068, -0.57023, 2.10288, 0.79123, -1.89739, -1.97012, 0.63974, -0.79708, 1.23309, -0.70569]","[-1.00008, -0.34985, -0.10422, 0.04467, 0.07341, -0.05215, 0.11543, -0.23404]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0]",,"[0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]","[0.80387, 0.36836, 0.77233, -2.19563, 0.92717, -0.60366, 0.95076, -0.50533, 0.11164, -1.92347, 2.37495, 2.1173, -2.49423, 1.69809, -1.99338, 0.9594]","[-0.99003, -1.03493, 0.08076, 1.03018, 1.07001, 1.07658, -0.97039, 1.00284]"
26,"[1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 0, 0, 0, 0, 1]",,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]","[0.86805, -2.32144, -0.80882, 1.0729, 0.74865, 1.77038, 0.73443, 0.57259, -1.07362, 1.7006, 0.39203, -1.3932, -1.16083, -1.61807, -1.93165, 0.57209]","[-1.09803, -0.27308, -0.06935, 0.32074, 0.12039, 0.25298, 0.21777, -0.48385]"
27,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]",,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[-1.545, 1.39584, -1.0829, -2.23046, -0.49887, -1.54356, 0.22452, -0.73416, 0.90366, -1.12428, -0.45098, 1.26634, 0.88559, 1.16573, 0.3968, 0.39724]","[-0.11646, -0.98697, 0.14618, 0.82132, -0.28726, 0.90645, 0.01824, 0.68101]"
28,"[1, 1, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0]",,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]","[-1.81962, -0.96488, -0.80483, -1.24358, -0.37065, -0.55256, -0.00249, 0.46338, -0.60762, 1.26664, -1.47056, 0.08616, 0.86754, 1.07637, 0.93056, 0.46637]","[0.1674, -0.0581, -0.02333, 0.07636, 0.02308, 0.10241, 0.17253, 0.61566]"
29,"[1, 1, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 1, 0, 0, 1, 0]",,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]","[0.18618, 1.21473, -0.60722, 0.83876, 0.95038, -0.17799, 0.30072, -1.17479, -1.49552, -1.10123, 0.41566, -1.51246, -0.38668, -2.23178, -0.73404, 0.23715]","[-1.11131, 0.13284, 1.06043, -1.03517, 0.27593, 0.34605, -1.05151, 1.08865]"
30,"[1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 0, 0, 0, 1, 0]",,"[0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]","[1.20603, -1.62408, -1.71324, -1.09365, 1.03289, 0.0061, 0.23257, 1.06119, -2.40684, 1.43704, 1.85097, 1.11005, -1.46671, 2.92588, -1.66672, 0.63058]","[-0.95535, -0.01908, -0.22447, 0.02744, 0.10329, 0.96265, -0.00982, 0.16375]"
31,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0]",,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]","[-1.65207, 0.92346, 0.16249, 1.27308, -1.82149, 1.44787, -1.58459, -1.23056, 1.48612, -1.47385, -0.46501, -0.5059, 1.43093, -0.72002, -0.32531, 0.66814]","[-0.96512, -1.10242, -0.07572, -0.92089, -0.27465, -1.01531, 0.00958, 0.94572]"
32,"[1, 1, 0, 1, 1, 0, 1, 1]","[1, 0, 1, 0, 0, 1, 0, 0]",,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","[0.46204, 0.77394, 1.95551, -0.64145, 0.98632, 1.37718, -0.86277, -0.72783, -1.06969, -0.53721, -0.14282, 1.23276, 0.50964, -0.83701, 1.33079, 0.43143]","[-1.11232, 0.98883, -1.02657, 1.06863, 0.18958, -1.0679, 1.0368, 1.0898]"
33,"[1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]","[-2.0359, -1.07187, -1.12799, 1.28109, -0.95335, -1.98443, 1.37721, -1.39428, -0.81303, 0.08233, 0.61001, -0.10501, 0.5132, 2.05927, -0.11349, 0.22598]","[-1.11552, -1.11403, 1.07696, -1.06088, -1.0519, 1.04146, -1.04804, 1.10675]"
34,"[1, 1, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[1.74835, -0.91204, 1.96774, 0.78564, -0.0272, -0.94837, -1.73787, -2.22106, -1.06526, 0.37988, -0.76393, -0.5032, -1.21498, 0.63713, 0.60556, 0.13692]","[-1.09924, -1.00203, 1.01336, -1.05702, -0.42066, 1.04193, 1.06031, 1.07704]"
