Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.49628, -1.14138, -2.16159, -1.81668, -0.67483, 1.14929, -0.62037, 1.3565, -1.28344, 1.31769, 1.53338, 0.86519, 0.66705, 1.14427, 0.19531, -0.81632]","[-1.33062, -0.61846, -0.71697, -0.94887, -0.53068, -0.83349, -0.95119, -0.88263]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-0.92541, 1.79764, 0.22138, 1.12833, 1.69144, -0.34923, 0.67902, -0.90693, 1.12372, -0.40011, 0.15745, -0.83918, -0.25301, -1.2752, -1.2932, 2.27499]","[-1.38517, -0.55762, -0.71812, -0.82957, -0.49309, -0.77353, -0.91104, 0.81899]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]","[-2.13602, -0.4711, 0.59595, -1.52149, 0.95409, -0.12575, 1.20874, -0.08604, -1.22704, 1.73432, -0.96747, 1.23724, -0.313, 1.3567, -1.3898, -1.23753]","[-0.84429, -0.19313, -0.53679, -0.65074, -0.95731, -0.75344, 0.71929, -0.85858]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0]","[-0.66382, 0.83717, -0.26679, -0.76172, 1.84915, 1.73676, -0.44937, 1.78098, 1.09323, -2.3729, -0.11597, -0.23992, -1.29659, -0.80663, 0.29614, 0.21164]","[-0.82033, -0.46491, -0.51613, -0.76791, -0.59897, 0.88322, -0.84414, -0.88553]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.48823, -0.24897, 0.79994, 1.52533, -1.05632, -1.74881, 0.83743, -1.35654, -1.92157, 0.89216, -1.70011, -0.94025, 1.47318, 0.3158, -0.86301, 1.38686]","[-1.01039, -0.33832, -0.37015, -0.85636, -0.58725, 0.77523, -0.8275, 0.86077]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.71978, 1.05837, 2.59927, -1.7273, 0.23157, -0.53816, -0.07944, 0.88082, -1.003, -1.66577, -0.88725, 1.79532, 2.10637, -1.37274, -1.93162, -1.51724]","[-0.97261, -0.6514, -0.90217, -0.68106, -0.31015, 0.91069, 0.97115, -0.96665]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1]","[-1.22826, -1.13025, -0.4727, 1.86068, 1.45729, -1.25205, 0.16159, -1.17613, 0.5717, 0.05357, 0.80387, -1.99325, -1.26079, 1.04009, 0.97031, -0.30504]","[-1.00394, -0.75237, -0.76776, -0.8851, -0.60759, 1.01129, 1.02453, 0.97922]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.57202, -1.39348, -0.47769, -0.35292, 2.4497, -1.02243, -1.15392, -0.55236, 0.88233, 1.62676, 1.41249, 2.61523, -1.84794, 1.23073, 2.88574, -1.04053]","[-1.22613, -0.41704, -0.68467, -0.78684, 0.24848, -0.7907, -0.88114, -0.81507]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.61182, -0.93767, 1.37227, -1.94945, -0.72687, -0.50491, 1.46545, 0.96824, -0.76118, 1.38352, -0.24858, 0.85539, 0.49328, 1.43345, -0.80869, -1.46084]","[-0.99511, -0.31169, -0.51392, -0.58075, 0.42011, -0.75362, 0.69467, -0.91263]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.6403, 1.41889, -0.84425, 1.01316, 1.48899, 1.24509, -0.2301, -2.11245, 0.92014, -1.47485, 1.40768, -0.03641, -1.89656, -0.48995, 1.13034, 0.83489]","[-1.08625, -0.11008, -0.55703, -0.83216, 0.46167, -0.78795, 0.77169, 0.88628]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[1.81652, 0.00042, -0.54689, -1.42779, -1.11802, 1.50463, -1.15107, 0.20101, -1.44713, -1.87864, 1.81146, 1.68869, 0.34522, -1.00206, 1.37974, -0.77351]","[-1.06003, -0.39619, -0.55638, -0.93626, 0.84067, 0.84446, -0.85517, -0.90596]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-0.63654, 0.03746, 0.86838, 2.07422, 0.41385, -0.61804, 0.54875, -1.52986, 0.9505, 0.72487, -0.37019, -0.22941, -1.56661, 1.12489, -0.97563, 1.73111]","[-1.12367, -0.42323, -0.45609, -0.90478, 0.85827, 0.83698, -0.85215, 0.85257]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[-1.38942, 1.5144, 1.42213, -1.37648, 0.39657, 1.99481, 1.43312, 1.69375, 0.59992, -0.7006, 0.12799, 0.9927, -1.42505, -1.31836, -0.8403, -1.3627]","[-0.99473, -0.91731, -0.73462, -0.73177, 0.94578, 1.13069, 1.13653, -0.98348]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[1.90075, -0.43045, -1.4434, 1.28786, -0.87389, -0.95001, -1.43393, -1.43188, -1.45095, 1.10947, -0.36277, -0.96758, 1.71018, 1.34905, 1.15867, 0.34654]","[-0.98859, -0.69214, -0.53534, -0.86918, 0.53427, 1.10925, 1.06046, 1.04539]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0]","[2.0419, -1.50891, -2.11196, 0.16382, 1.16559, 2.43209, 2.14852, 0.31922, -1.80621, 0.23897, 1.49334, 0.70738, -2.18166, -1.4329, -1.3005, 2.05536]","[-1.19391, -0.36707, -0.52599, 0.95569, -0.51734, -0.72809, -0.78455, 0.85886]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[0.48495, 1.26142, -1.71056, 1.24509, 0.43495, -1.99748, 1.69325, 1.24051, -1.89663, -0.23497, 0.34671, -1.29712, -0.2132, 0.95246, -1.81585, -0.27316]","[-0.89854, -0.38959, -0.03034, 0.73673, -0.92752, -0.78656, 0.73456, -0.89854]"
