Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.10602, -1.61423, -0.75224, -0.61307, -1.04816, -1.49331, -0.08068, 1.131, -1.71679, 1.89067, 0.15696, 1.81493, 0.70134, 0.37471, 0.79256, -0.61619]","[-0.78605, -0.09471, -0.10467, -0.72225, -0.0281, -0.74585, -0.82834, -0.84162]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[0.51456, 0.50053, 2.10375, 0.38661, 1.68823, 1.09981, 1.72413, -1.81751, 1.44043, -0.79551, -0.86958, -1.07446, -1.42944, 0.79381, -1.22918, 0.81229]","[-0.83781, -0.1015, -0.11108, -0.56491, -0.01691, 0.71692, -0.76529, 0.89938]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",,"[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-0.08069, 0.19488, 1.13334, -1.73331, 1.7612, -1.18669, 1.26955, 1.49615, 2.46744, -0.54404, -1.29862, 1.01463, -1.07781, 1.66401, -1.62478, -1.16553]","[-0.78414, -0.05727, 0.05741, -0.71144, -0.0104, -0.71412, 0.8272, -0.93597]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.48237, 1.73047, -1.19665, -0.55354, 1.7727, 0.33968, -1.18293, 0.59225, 1.46281, -0.77109, 0.89362, 0.18677, -1.27666, -1.8969, 1.82153, -0.64463]","[-0.81427, -0.04189, -0.09237, -0.71482, -0.03854, 0.74545, -0.84357, -0.89428]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.00043, -1.00338, 0.15418, 1.09346, -1.77258, -1.70064, 1.00251, -0.98459, -2.84879, 1.29649, -0.86361, -1.01852, 0.54432, 0.46389, -0.20034, 2.16635]","[-0.84757, -0.06096, -0.08405, -0.63501, -0.19074, 0.75021, -0.80033, 0.91436]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1]","[1.17157, 1.09472, 0.7622, -1.23544, -1.9377, 2.32007, 0.95305, 1.04653, -0.23564, -2.68622, -0.49764, -0.37252, 0.56684, -0.23635, -1.0942, -0.99581]","[-0.78409, -0.00172, 0.10528, 0.68233, -0.28479, 0.73755, 0.82264, -0.94415]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0]","[-0.86752, -0.8609, -2.13855, 1.07551, 1.80467, -1.37099, -0.19733, 0.22538, 1.18469, -0.41762, 1.16352, -0.02052, -1.05176, 2.09523, 0.84846, 1.66]","[0.68001, -0.11182, 0.01746, -0.65321, -0.3324, 0.69988, 0.81234, 0.86568]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1]","[-1.00617, -1.33883, -0.92646, -1.951, 1.56567, -1.0633, -1.26035, 0.52476, -0.66526, -0.37101, 0.54764, 0.06881, -0.90059, 1.11194, 1.04791, -2.6464]","[-0.78272, -0.08456, -0.0741, -0.61547, -0.02062, -0.58739, -0.80198, -0.85077]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0.87689, -1.42284, 0.48172, -0.23029, -1.40553, -1.7627, 1.29207, 0.71978, -1.2613, 1.45031, -0.56093, 1.41239, 1.2991, 0.55831, 0.03191, -0.64063]","[-0.76893, -0.06019, -0.00261, -0.73868, -0.12389, -0.77233, -0.81418, -0.83557]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.43517, 2.34487, -0.79105, 0.87437, 0.12293, 0.88443, -0.381, -0.65716, 0.69594, -1.9263, 0.76967, -0.33003, -1.04988, -0.24832, 2.14179, 1.6287]","[-0.80077, -0.0842, -0.05271, -0.64292, -0.28355, -0.66932, 0.81422, 0.87063]"
