Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]","[0.17191, -1.76207, -0.37845, -0.88837, -0.94054, -1.23622, -1.12186, -0.40916, -1.84605, 0.09514, 1.28941, 0.99523, 2.09389, 1.34839, 3.16307, -0.79605]","[-1.10658, -0.89966, -0.81494, -0.18564, -0.8736, 0.0446, 0.02441, 0.04345]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[-0.20008, 2.09066, 1.80082, 1.85391, 1.15609, 1.42323, 0.90407, -0.82952, -0.60564, -0.48599, -1.05203, -1.41194, -2.46933, -1.5966, -0.06248, 1.68537]","[-1.10893, -0.96334, -0.97585, -1.06194, -1.01114, -1.08684, -1.06946, 1.07276]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.88518, -0.01007, 1.96793, -0.63002, 1.44529, 0.07123, 1.03446, 1.00682, 0.82395, 0.74093, -1.38496, 0.60877, -1.86506, 1.78723, -0.85878, -1.24835]","[-1.07863, -0.90564, -1.0465, -1.06577, -0.77637, -0.48364, 1.0246, -1.09211]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.51549, 1.11071, -1.99724, -0.58203, 1.21067, 0.6551, -0.53081, 2.85022, 1.29947, -2.05967, 1.84052, 1.64657, -1.08669, -0.60734, 1.32647, -1.72316]","[-1.09553, -1.11666, -1.11827, -1.10419, -1.06117, 1.06386, -1.08758, -1.07133]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.74629, -0.06272, 0.79799, 0.33402, -1.28733, -0.82359, 1.23298, -0.90651, -0.29089, 1.3402, -0.90791, -2.29971, 0.60218, 0.57752, -0.77277, 1.13427]","[-1.0966, -1.10649, -1.12795, -1.10303, -1.11076, 1.05996, -1.09483, 1.08741]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.09298, 0.63844, 1.89604, -1.64437, -0.94093, 0.93151, 1.7632, 1.63561, -0.94334, -1.03718, -1.60908, 0.00537, 2.2593, -0.16591, -0.5854, -1.41374]","[-1.09308, -1.101, -1.12062, -1.0896, -1.09472, 1.08008, 1.08851, -1.12098]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.22186, -2.04555, 0.02324, 0.77786, 2.51768, -0.86976, -0.58506, -0.9346, 0.95725, 0.86352, 2.68544, -0.78238, -1.1017, 0.57899, 1.08084, 0.18928]","[-1.0979, -1.03673, -0.80699, -1.08967, -1.04905, 1.01783, 1.04799, 1.04752]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.75002, -2.07796, -0.74781, -2.58693, 0.39842, -0.62172, -1.2171, 1.17236, 0.82625, -0.43518, 1.36621, 1.83631, -0.36874, -0.35385, 0.73515, -0.216]","[-1.10166, -0.84167, -1.06963, -1.05964, -0.10754, 0.4918, -1.04985, -1.0734]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[1.03111, -2.59149, 1.0074, -0.40187, -1.46882, -1.36505, 0.46532, 1.82162, -1.31297, 1.24958, -2.04351, 0.95544, -0.35793, 1.14199, 0.29591, -1.22155]","[-0.92334, -1.05463, -0.76386, -1.06124, 0.94721, -1.06314, -0.26416, -1.00386]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.82375, 0.98276, -0.4017, 1.23732, 0.67965, 1.12268, -0.89162, -1.17608, 0.98098, -0.02417, 2.19673, -0.96925, -0.0854, -0.94256, 1.17998, 1.89624]","[-1.09147, -1.09044, -1.13683, -1.06676, 1.14943, -1.06824, 1.10956, 1.09886]"
