Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.83595, -1.56685, -1.04907, -0.62066, -1.62351, -1.62792, -1.10013, 0.63606, -0.4947, 2.71186, 2.17935, 0.8914, 1.4843, 0.62273, 0.71937, -0.85598]","[-1.08303, -1.16467, -1.17227, -1.10933, -1.01722, -1.03039, -1.03273, -1.11782]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[-0.9888, 0.53883, 0.22879, 0.87489, 1.07031, -0.11462, 2.43319, -2.10924, 1.00208, 0.57931, -1.45371, -1.71886, -0.67081, -2.09439, -1.73912, 2.27067]","[-1.10828, -0.14886, -1.15634, -1.05433, -0.08203, 0.18763, -1.03472, 1.06713]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[-1.50545, -0.37806, 0.67891, -0.07115, 1.98574, -0.42032, 0.74564, 0.40587, 1.63928, -0.05735, -1.02689, -0.07293, -0.1519, 1.43159, -2.41972, -2.11199]","[-0.72554, 0.06457, 0.05695, 0.11858, -0.98153, -1.00805, 0.96319, -0.93341]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1]","[-0.88728, 1.46733, -0.88471, -1.76905, 1.57911, 1.62089, -2.12392, 0.64833, 0.9308, -1.43095, 1.37924, 0.86907, -0.62942, -0.76962, -0.21026, -0.47289]","[-0.75393, -1.10136, -0.06395, -0.92811, 0.26231, 0.91248, -0.01279, -0.78562]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.09312, -0.27268, 0.55329, 1.60694, -2.02944, -1.14763, -0.77357, -2.15159, -1.35024, 1.37334, -2.29792, -1.64282, 0.43021, 1.15446, -1.20532, 1.92828]","[-0.80529, -1.1301, 0.08895, -1.0296, -0.30242, 0.91381, 0.07129, 0.75972]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 0, 0, 0, 0, 0, 0, 1]",,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[1.21655, 0.92488, 0.26616, 0.0046, -1.62258, 1.77923, 1.42229, 0.64454, 0.15579, -1.51026, -0.87154, 2.45302, -0.23006, -0.55271, -1.94015, -1.55971]","[-0.81465, 0.55412, 0.14138, 0.0603, 0.26196, 1.06336, 0.92354, -0.89938]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0]",,"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.22584, -0.64639, -2.49376, -0.02324, 2.11731, -1.37052, -0.53882, -2.32928, 0.84521, 1.2032, 0.20715, -2.25952, -0.60316, 2.09824, 1.29977, 1.7588]","[-0.82068, 0.32149, 0.21519, 0.1585, -1.02185, 1.0702, 1.01856, 0.88386]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 0, 1, 0, 0, 1]",,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.04897, -0.98949, -1.2448, -0.66693, -0.26022, -0.9674, -1.45948, -0.23694, 0.52937, 1.97921, 0.34145, 1.35492, -0.62183, 0.41048, 1.35959, -1.67435]","[-0.9761, -0.03025, 0.07858, 0.21795, -0.11057, 0.14744, 0.19918, -0.01338]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 0, 0, 0, 1, 0, 0, 0]",,"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[0.91911, 0.40433, 0.69585, -0.80199, 0.00879, -0.59695, 0.65319, 0.90178, -1.16198, 0.19143, -0.99512, 0.19132, 2.22924, 1.82401, -2.53343, 0.25044]","[-0.79004, 0.11365, 0.03216, 0.03675, -0.74135, 0.01701, 0.00854, 0.17177]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-1.10479, 0.83597, -1.82074, 0.61567, 0.20711, 0.88962, -0.25349, -2.70004, 0.74332, -0.23214, 0.04174, -2.0494, -0.14884, -0.058, 2.14481, 1.22122]","[-1.13535, -1.11372, -1.13091, -1.10236, 1.15947, -1.11755, 1.08406, 1.0966]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1]","[2.6525, 1.37192, 0.03361, -0.11727, -1.42257, 0.30496, 0.65974, 0.72475, 0.01533, -2.1339, 0.8489, 0.43929, 0.50573, -2.25629, 0.81701, -1.05511]","[-0.84661, -1.14083, -0.19319, -1.10113, -0.16721, 0.96821, -0.05517, -0.9269]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-1.01827, -0.7893, -0.18328, 1.56488, 1.29256, -0.24577, 0.67277, -0.99544, 0.73678, 2.1525, -2.06383, -0.66133, -1.8395, 2.09267, -0.96944, 0.56876]","[-1.11377, -1.15764, -0.0931, -1.06645, 0.9864, 1.07768, -1.05004, 1.10687]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 1, 0, 1]",,"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[-0.46996, 1.91687, 0.78076, -2.39244, 0.94591, 0.76199, 1.51078, -1.03951, 0.90244, -1.37301, -1.35857, -0.42365, -1.01322, -0.54775, -1.27298, -2.00791]","[0.71707, 0.04342, 0.20297, 0.90447, 0.18344, -0.01853, 0.04628, -0.81947]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]",,"[0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[0.73655, -0.58672, -0.81136, 0.66244, -1.26483, -0.50536, -1.50451, -2.54052, -1.46684, -0.04206, 0.25564, -1.05005, 2.57582, 1.49401, 1.92518, 1.17625]","[-1.13116, -0.32027, -1.14779, -1.16574, 0.88775, 1.07472, 1.05, 1.07947]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[1.61373, -1.26259, 0.53691, -0.8055, 0.80336, 1.81093, 0.95563, -1.38175, -0.99303, 0.97709, 0.65213, 0.67616, -0.68196, -0.31353, -1.48236, 1.05077]","[-1.06947, -1.11101, -0.00897, 1.06574, -1.08316, -1.07198, -1.03605, 1.1044]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 0, 0, 1, 0, 1, 1]",,"[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[1.01089, 1.92169, -0.6131, 1.32611, 1.44515, 0.05313, -0.19113, 1.78031, -1.32216, -2.81205, 1.58431, -1.5074, -0.35021, 1.21091, -0.51245, -1.10448]","[-0.79579, -0.43086, 0.18583, 0.9551, -0.79194, 0.08712, -0.03764, -0.83545]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[0, 0, 1, 1, 1, 0, 0, 0]",,"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]","[-0.70207, -0.88333, 1.38716, -0.17471, -1.15486, 2.23516, 0.29664, 0.01147, -0.0733, 1.05265, -1.30504, 0.71413, 1.7755, -0.78117, 1.35401, 1.8808]","[0.81699, 0.04112, -0.569, -0.04675, -0.00299, 0.0697, 1.02881, 0.86352]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 1, 1]",,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]","[1.48381, -1.80155, 2.10257, 1.97658, 0.67617, 0.72382, -0.53764, 0.84079, -1.42638, 0.66552, -0.80333, -0.50941, -0.30002, -1.8198, 0.90774, -0.39526]","[-1.08028, -1.16223, -1.13325, 1.07117, -1.13009, 1.07947, -1.05905, -1.11688]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 0, 0, 0]",,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[-1.21565, 1.16502, -1.18712, 0.37499, -1.59306, -2.00726, -0.28006, -0.89913, 1.62164, -0.76007, 0.82537, 0.57302, 1.86997, 2.62013, -2.12289, 0.88729]","[0.76849, -0.3991, 0.14038, 0.07607, -0.24099, 0.89588, 0.12786, 0.44412]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]",,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]","[2.78101, 1.14033, 1.43516, -1.71169, 1.89122, -1.3864, -0.41705, -0.71518, 0.32353, -1.32184, 0.1048, 1.91463, -0.69882, 1.8054, 0.56593, 1.14104]","[-1.09621, -1.20067, 0.26865, 1.06412, -1.01743, 1.03303, 1.05211, 1.09746]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",,"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1]","[1.21199, 0.84516, -0.38773, 1.04429, 0.816, -0.22638, -0.52635, 1.35045, 0.58185, -2.01809, -0.89026, -1.22405, -1.32956, 0.50967, 1.01233, -0.64752]","[-1.08137, -1.17256, -0.15036, 1.07584, 1.00628, -1.05136, -1.04566, -1.08038]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[-0.78833, -1.27489, -0.73265, -1.60055, -1.02742, 0.21947, -0.01437, -2.40055, 1.68165, 1.08838, 3.27252, 0.29478, 1.51091, -1.84829, -1.1889, 1.06629]","[-0.90078, -1.1537, -0.12998, 0.87528, -0.23528, -0.98051, 0.08939, 0.86897]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[0, 1, 1, 1, 0, 1, 0, 1]",,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[-0.80453, 1.13281, -0.37081, 0.21626, -1.21358, -1.16436, -0.03504, 0.7391, 0.39338, -0.88944, 1.91793, 0.07326, 1.60415, 0.41502, -1.9931, -1.12305]","[0.76735, -0.35859, -0.00489, -0.05224, 0.3143, -0.90261, 0.00192, -0.13665]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 1, 0, 0]",,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]","[1.18145, -1.11734, 1.54648, -0.78362, 1.92205, 0.74463, -2.25161, -1.79472, -1.45348, -0.01766, -0.61489, 2.28106, -0.84862, -1.35552, 0.81323, 0.72963]","[-1.06754, 0.08963, -1.12471, 1.00358, 1.21634, -1.10686, 1.03466, 1.00336]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]",,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[0.20009, -0.44174, 0.98255, 1.45696, -0.68739, 1.87368, -0.03545, 0.7552, 1.09711, 1.77766, -0.99603, -0.652, 0.54537, -1.18559, 0.38643, -0.72896]","[-1.07615, -1.1646, -1.1252, 1.07731, 1.03926, 1.08647, -1.03669, -1.09847]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 0, 0, 1, 0, 1, 0]",,"[0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]","[1.90442, 2.64969, -0.69119, -1.29288, -0.99059, -0.95976, 1.01745, -0.50909, -1.37631, -1.0084, 1.47663, 0.27793, -1.5885, 0.6287, 0.18025, 1.08858]","[-0.85645, -1.00954, 0.11506, 0.85376, -0.08793, 0.92081, -0.12216, 0.77672]"
26,"[1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]",,"[0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]","[0.09084, -0.82609, -0.15741, 1.65975, 0.67893, 0.34244, 1.4147, 0.89645, -1.27612, 2.09782, 0.92097, -0.82831, -0.80866, 0.30493, -1.27828, 0.29296]","[-0.98437, -0.16835, 0.02214, 0.06299, 0.10607, 0.92482, 0.0823, -0.04409]"
27,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0]",,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0]","[-0.64105, 0.77541, 0.75264, -0.77017, -1.45098, -0.47879, -1.10842, -0.41729, 0.02289, 0.03182, -1.58521, 0.87013, -0.20999, 1.17438, -0.19663, 0.53956]","[-0.77182, 0.04443, 0.02204, 0.86423, 0.17748, 0.88238, 0.01203, 0.83468]"
28,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 0, 1, 0, 1]",,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1]","[-1.01009, -2.03435, 1.16755, -1.01707, -0.06486, -1.00596, -0.27443, 1.81534, 0.68815, -0.54951, 0.2268, 0.58463, 0.72092, 0.66569, -0.12747, -0.74733]","[-0.71003, 0.07444, -0.0504, -0.93092, 0.35166, -0.88722, 0.03686, -0.75351]"
29,"[1, 1, 0, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1]",,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]","[0.62714, 0.51816, -0.76768, 0.81473, 0.53796, 2.33635, 1.65436, 0.62698, -0.25199, -0.28073, 0.51431, -2.49621, -0.91599, -1.10072, -0.82725, 0.51709]","[-1.03716, 0.13274, 0.05845, 0.17885, 0.02931, 0.27067, 0.15098, -0.24284]"
30,"[1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.59096, -1.62085, -1.17079, -1.40728, 1.70758, -3.24145, 2.34659, 0.87466, -0.75067, 1.16925, -0.22315, 0.77447, 0.47842, 1.52707, -3.04851, -1.71188]","[-1.0623, -1.02807, -0.23603, -1.13807, 0.32437, -1.04939, 1.09367, -1.07847]"
31,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 1, 0, 1, 0, 0]",,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0]","[-0.71105, 1.30456, 0.71036, 1.35212, -0.59024, 2.51663, -1.63961, -0.64704, 1.51509, 0.1111, -2.16649, -0.71184, -0.21406, -1.15764, 1.27242, 0.89428]","[-1.12905, 0.33306, 1.12858, -1.0623, 0.41906, -1.13309, 1.10839, 1.10203]"
32,"[1, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 0]",,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0]","[1.32004, 2.49208, 1.1371, -1.75649, 0.06198, 1.02274, 0.60125, -0.18978, 0.38163, -0.98592, -0.86438, 0.35121, -1.66819, 0.10946, 1.59244, 0.05436]","[-0.7662, -0.10675, -0.00544, 0.80831, 0.00865, -0.1338, -0.18507, 0.58743]"
33,"[1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[-1.25072, -1.62918, -0.85959, 1.03711, -0.18413, -1.71702, 1.71914, -1.43171, 1.17912, 0.75782, 1.81335, -0.32784, 2.67727, 2.11997, -0.14997, 1.61399]","[-1.11088, -1.1769, 1.15532, -1.07693, -1.1523, 1.06261, -1.05454, 1.09157]"
34,"[1, 1, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",,"[0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]","[0.98831, -0.71942, 0.83916, 1.18999, 1.64305, -0.79256, -0.64931, -2.03561, 0.05779, -0.0095, -0.71735, -0.51672, -2.06413, 1.32788, 1.68917, 1.33271]","[-1.12537, -0.06856, 1.07862, -1.07382, -0.99119, 1.04874, 1.09245, 1.09862]"
35,"[1, 1, 0, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1]","[0.73525, -0.91147, 1.96629, -2.5358, -0.38474, -0.61373, 0.12176, 1.34863, -2.21666, 1.23096, -0.25685, 1.10124, -0.71377, 0.42868, 0.33321, -1.65676]","[-0.71988, -1.14107, 0.0543, -0.97625, -0.02536, -1.00221, 0.09795, -0.86343]"
36,"[1, 1, 0, 1, 0, 1, 0, 0]","[1, 1, 0, 1, 0, 1, 0, 0]",,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]","[1.76935, 1.20296, 1.27172, 1.62073, 0.96178, 1.13744, -1.90106, -1.64014, -1.11258, -0.93151, -1.10742, -1.13856, -0.70912, -0.45417, 0.48992, 2.02205]","[-1.12003, -1.14608, 1.11843, -1.03525, 1.11004, -1.1142, 1.09517, 1.11465]"
37,"[1, 1, 0, 1, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]",,"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1]","[-2.73291, 2.45682, 1.24698, -0.68271, -0.63719, 0.39608, -0.58314, 0.67806, 0.69277, -0.83403, -1.98933, -0.88082, 1.17923, -0.57731, 1.36441, -0.61924]","[-0.86619, -0.19846, -0.13486, 0.13471, 1.0985, 1.04844, -1.03221, -0.92093]"
38,"[1, 1, 0, 1, 0, 0, 1, 0]","[1, 1, 0, 1, 0, 0, 1, 0]",,"[0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[1.84669, 0.51841, -0.74752, 1.06667, 1.45759, -1.81293, 0.13628, -1.23121, -0.56414, 1.27766, 0.49337, -1.25299, -1.90469, 1.19564, -1.26109, 0.8547]","[-1.11997, -0.04237, 1.1808, -1.08754, 1.05723, 1.08293, -1.05648, 1.09993]"
39,"[1, 1, 0, 1, 0, 0, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 1]",,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]","[0.35022, 0.31642, -1.24695, -0.12079, 1.49268, -0.53507, 0.47352, 1.40708, -0.15331, -0.23393, 2.08183, 1.02802, -1.58004, -0.76501, -1.42808, -0.90503]","[-1.06476, -0.16638, 1.09826, -1.17404, 0.15725, -0.11809, 1.06868, -1.06911]"
40,"[1, 1, 0, 0, 1, 1, 1, 1]","[1, 1, 0, 0, 1, 1, 1, 1]",,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]","[2.26253, 0.81364, -0.46343, 1.11754, -1.34156, -0.98788, -1.28982, 1.06765, -0.72598, -0.55067, 1.77697, -0.76314, 1.08829, 1.62199, 0.49636, -0.17153]","[-1.07162, -1.15665, 1.13124, 1.09387, -0.98021, -1.05636, -1.03735, -1.07316]"
