Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[0.99133, -1.26351, -0.08153, -1.98422, -0.96578, -0.96652, -0.84825, 1.73454, -1.20666, 0.33716, 0.75635, 0.9032, 0.66658, 1.22905, 2.59348, 0.21202]","[-1.09154, -0.93928, -0.93327, -0.78946, -0.74113, -0.69957, -0.75919, -0.68254]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.98438, 0.57732, 1.09942, 2.33213, 1.52165, -0.10214, 0.56246, -0.42038, 0.77417, -2.58327, -2.13132, -0.08468, -1.64121, -0.76512, -1.00721, 1.55688]","[-1.07206, -1.00581, -0.96148, -0.98907, -0.84617, -0.65419, -1.01481, 1.07004]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-2.98756, -1.14244, 0.4449, -1.19711, 1.8518, -0.45609, 0.30167, 1.60124, 0.93885, 1.70303, -2.14185, 1.04753, -0.2481, 1.9189, -3.24222, -1.10794]","[-1.08317, -1.09404, -1.09093, -1.08704, -1.05896, -1.07863, 1.06876, -1.06895]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.39597, 2.06543, -2.40192, 0.3775, -0.36763, 1.13953, -1.1452, 1.82368, 0.48879, -2.22113, 1.97008, 0.73469, -1.50594, -1.86376, 0.63921, -0.14769]","[-0.9485, -0.00063, -0.06865, -0.07972, -0.21902, 1.00519, -1.04756, -0.96642]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]","[1.49237, -0.89758, 1.18276, 0.57785, -1.56138, 0.01707, 0.86136, -1.68775, -0.99155, 0.63821, -1.45168, -0.82067, -0.11938, 0.12796, -0.75489, 0.43114]","[-1.02178, -0.36711, -0.57234, -0.82848, -0.48527, 0.11744, -0.92113, 1.06876]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]","[1.72145, 0.09045, 1.42342, -0.52805, -1.23418, 2.02577, 1.62052, 1.24617, -0.73474, -1.07801, -1.42414, 0.0305, 2.08174, -1.4459, 0.21557, -1.57604]","[-1.06334, -1.03702, -1.03588, -1.02463, -0.85428, 1.0982, 0.68548, -1.03031]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0]","[-0.41707, -1.64539, -2.44608, 1.28066, 0.91904, -1.13021, -0.92998, -1.39463, 2.24205, -0.71086, -0.10713, 0.50244, -0.40908, 0.89121, 1.7591, 0.50115]","[-0.78347, -0.34998, 0.00185, 0.05497, -1.00157, 0.93656, 0.92637, 0.89687]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]","[-0.55032, -1.67273, -0.6821, -0.68125, 1.75919, -1.34327, -1.10968, 1.12647, 1.11084, -0.02436, 1.29704, 1.7405, -2.52135, 1.50942, 1.93151, -1.11697]","[-1.06328, -1.03901, -1.0079, -1.04064, 1.02381, -0.98703, -1.01774, -1.0624]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]","[1.77616, -1.08298, 1.39951, -1.11925, -1.53333, -0.70089, -0.08255, 0.59891, -0.47218, 0.15773, -0.41503, 1.64001, 0.75265, 1.71437, -1.35364, 0.1327]","[-0.89281, -0.29163, -0.94661, -0.2768, 0.93832, -0.44451, 0.66514, 0.25886]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]","[-0.85942, 1.77466, -0.8719, 1.40581, 0.66357, 1.43883, -0.91275, -0.60196, 0.57968, -2.85828, 0.31405, 0.02355, -1.03514, -0.09069, 1.07652, 0.57408]","[-1.07532, -1.00216, -0.99814, -0.5959, 1.07801, -0.95881, 1.04172, 1.04421]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 0, 1, 1, 0, 0]",,"[1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]","[-0.15053, 2.24021, -0.61393, -0.81153, -0.56288, 0.34675, -0.85718, 0.51904, -1.6075, 0.86567, 1.86758, 0.95245, 2.51247, -0.13883, 0.68058, 0.75491]","[-1.04833, -0.2298, 0.90284, 0.69547, -0.91072, -0.8348, 0.67075, 0.63714]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-0.68419, -0.36696, 1.49905, 1.35433, -0.22786, -2.3992, -0.11034, -0.34655, 1.3181, 0.14076, -2.01204, -0.64096, -0.12508, 1.00504, -1.36788, 1.15703]","[-1.00437, -1.03938, -0.81992, -0.99972, 0.83236, 0.99384, -0.52011, 0.85147]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]","[-0.95966, -0.34337, 1.43682, -1.95117, 0.85114, 1.81595, 0.17142, 1.62066, 0.52582, -1.02128, -0.25461, 1.12448, -0.68969, -0.09058, -0.50863, -1.09119]","[-1.08339, -0.9741, -1.02753, -1.09074, 1.05601, 1.03775, 1.04865, -1.06749]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0]",,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0]","[-0.06246, -2.02113, -2.08864, 0.9552, -0.793, -0.92969, -0.22443, -0.88383, -1.1559, 1.86229, -0.27646, -1.40336, 0.71256, 1.6001, 1.31682, 0.73221]","[-1.01477, -0.8935, -0.26913, -0.93931, 0.53163, 0.82545, 0.7271, 0.77705]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]","[1.31719, -1.01897, -0.31025, -1.06916, 1.24288, 1.40074, 0.57472, -1.04478, -2.14436, 2.28414, 1.74062, 0.49571, -1.02445, -0.7106, 0.34346, 0.63135]","[-1.07519, -0.9628, -0.94765, 0.91522, -0.85295, -1.00186, -0.56479, 1.0181]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]","[0.9562, 0.85881, -0.78143, 0.84651, 1.34967, -1.11462, -0.10002, 1.48759, -1.13055, -1.17905, 0.89082, -1.83651, 0.22815, 1.37475, -2.59982, -0.98139]","[-1.06995, -0.72034, -0.38203, 0.89457, -0.84584, -0.98576, 0.11265, -0.99437]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 0]",,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0]","[-3.08798, -1.87625, 1.13516, -1.54904, -1.03201, 0.87639, -0.4783, -0.49422, -0.39512, -0.76222, -1.90879, 1.76584, 1.67912, -2.3124, 2.15534, 1.5693]","[-0.98441, -0.63142, -1.08694, 1.00455, -1.04446, -1.00565, 1.03543, 0.94647]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 0, 1, 0, 1, 0, 1, 1]",,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1]","[0.6311, 0.04906, 0.87297, 1.4853, 0.41197, 0.89, -0.99805, 1.13422, 0.21146, 1.71631, -1.36471, -0.25804, -1.13459, -2.32692, 0.48953, -0.84733]","[-1.00874, 0.24109, -0.88318, 1.00613, -0.8644, 1.02291, -1.01614, -1.02078]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]",,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]","[-0.6655, 1.09615, -1.1341, 0.84912, -1.79287, -0.82017, 1.71568, -1.78049, 0.55262, -0.2267, 1.48691, 0.52873, 0.47337, 0.37217, -1.09816, 1.70206]","[-1.07777, -1.02535, -0.95953, 0.79408, -1.0535, 0.98236, -1.00936, 0.96387]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 0]",,"[1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0]","[-0.38855, 1.2182, 0.81665, 0.67646, 1.22745, -0.65934, -2.06004, 0.65843, -0.80227, -0.62126, -0.73297, 0.7933, -1.4726, 1.86538, -0.09394, 1.26961]","[0.83424, 0.13877, 0.23085, 0.96139, -0.65306, 0.32747, -0.88771, 0.98458]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 0, 1, 0, 0, 0, 1, 0]",,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0]","[1.41253, 1.29106, 1.61689, 0.21225, 1.53859, -1.75991, -0.60948, 0.10817, -1.13037, -0.74439, 0.06578, 0.06485, -0.64851, 1.02523, 0.99102, 0.28624]","[-0.06468, 0.21998, -0.84275, 0.82504, 0.25159, 0.13716, -0.01965, 0.81061]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0]","[-1.82727, -0.81604, -2.1671, -1.6048, -1.18075, 1.00997, 1.42048, -1.16985, 2.34018, 0.57748, 0.5025, 1.58034, 0.75054, -1.92656, -1.05767, 1.53423]","[-1.09675, -1.09901, -1.09998, 1.0655, 1.09937, -1.08747, -1.07931, 1.06925]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 0, 1, 0, 0, 1, 0, 1]",,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1]","[-2.21361, 0.3211, -0.63974, 0.26787, -2.61186, -0.52074, -0.87933, 0.63207, 1.80228, -1.98676, 0.78056, -0.46556, 1.47205, -0.16771, -1.40654, -0.87328]","[-0.6349, 0.16294, -0.49838, 0.88356, 0.80413, -0.26098, 0.14629, -0.75131]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[0, 1, 0, 1, 1, 0, 0, 0]",,"[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0]","[-0.113, -1.17725, 0.40815, -0.92006, 2.36414, 1.61477, 0.43509, 0.63633, -1.25544, 0.46623, -0.44283, -0.17592, -0.57389, -2.7729, 0.44553, 1.40861]","[0.87075, -0.06343, 0.17018, -0.82209, -0.59845, 0.20896, 0.87261, 0.93939]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]",,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1]","[-1.35762, -0.30244, 1.93962, 2.12897, -1.54873, 0.94437, -1.44203, 1.14543, 1.34151, 1.39626, -0.93338, -1.61559, -0.2654, 0.51923, 0.67411, -0.5675]","[-1.09069, -0.30005, -1.09494, 1.1032, 1.08474, 0.39053, -1.0783, -1.08781]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[1, 1, 1, 0, 0, 0, 1, 0]",,"[1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]","[-0.45646, 1.31958, -0.68271, -0.17704, 0.80619, -1.27273, 1.25085, -1.22076, -1.28885, -1.57547, 1.14985, 2.08766, -1.43447, 0.53168, -1.00462, 2.52878]","[-1.06925, -0.96283, -1.02736, 1.05222, 0.9763, 1.04767, -1.02607, 1.08715]"
26,"[1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 0, 0, 0, 0, 0, 1]",,"[0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1.05584, -1.26646, -1.17331, 0.73289, 1.45101, 1.67558, 1.06754, -0.15382, -1.01949, -0.05781, 0.14412, -1.30875, -0.45958, -0.48152, -1.247, -1.8972]","[-1.10183, -0.93776, 0.03885, 0.07986, 0.27557, 0.37869, 0.07095, -0.28573]"
27,"[1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0]",,"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0]","[-1.6282, 1.01192, 1.49704, -0.7207, -0.95445, -0.98885, -1.1316, -1.63165, 0.93668, -1.86158, -0.76749, 1.22155, 1.3068, 1.51048, 0.87741, 0.66879]","[-1.08354, -1.10354, -1.10615, 1.08235, 1.09554, 1.08806, 1.09242, 1.10319]"
28,"[1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 1]",,"[1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1]","[-1.97493, -1.80703, 1.10274, -0.43477, -1.10834, -1.58824, -1.61628, 1.06502, 0.23627, -0.97459, -1.26782, 2.43633, 1.22029, 0.96585, 2.29663, -0.67397]","[-1.08722, -0.93828, 1.01235, -1.07459, -1.02542, -1.01677, -1.02574, -1.07168]"
29,"[1, 1, 0, 1, 1, 1, 1, 0]","[1, 1, 0, 1, 1, 1, 0, 0]",,"[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]","[1.58826, 1.40003, -1.9293, 0.83398, -1.05701, 0.11549, -0.30969, -0.43408, -0.34813, -0.86801, 0.36278, -1.37771, -2.07612, -1.73358, -0.05763, 0.29892]","[-1.05281, -1.01927, 0.43227, -1.03314, -0.8594, -0.96559, 0.21568, 0.91169]"
30,"[1, 1, 0, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 1, 1, 0, 1]",,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1]","[1.0914, -1.21233, -2.13146, -1.0053, 0.29154, -1.15696, 0.88282, 0.93655, -2.24003, 0.64217, 0.7581, 2.40514, -1.12071, 0.60042, -0.56283, -1.94465]","[-1.07459, -1.09139, 1.08593, -1.08404, -1.07822, -1.08935, 1.08419, -1.07574]"
31,"[1, 1, 0, 1, 1, 1, 0, 0]","[1, 1, 0, 1, 0, 0, 1, 1]",,"[1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1]","[-1.36973, 1.53449, 0.32996, -0.25633, 0.46366, 0.72648, -0.25918, -2.63143, -0.09258, -1.85239, -0.40479, 0.70572, 1.54566, -1.33393, 2.3866, -0.40979]","[-0.79198, -0.13891, 0.12732, -0.08982, 0.89258, 0.26533, -0.11527, -0.54698]"
32,"[1, 1, 0, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 1, 0, 1, 1]",,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1]","[0.69995, 1.06186, 0.69481, -0.43366, 1.19646, 1.36041, -0.86286, 0.56871, -0.63453, -1.06585, -1.71035, 1.07124, -0.85444, -2.24921, 0.71611, -1.45328]","[-1.07139, -1.08896, 1.11573, -1.08822, -1.07758, 1.0923, -1.06828, -1.09761]"
33,"[1, 1, 0, 1, 1, 0, 1, 0]","[1, 1, 0, 1, 1, 0, 1, 0]",,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0]","[-0.02828, -1.50523, -0.5835, 0.79058, -1.08668, -1.21104, 0.74653, -1.29275, 0.49997, 1.11751, 0.9441, -1.92015, -0.07878, 1.7924, -1.44052, 1.57091]","[-1.07108, -1.06225, 0.95985, -1.06626, -0.88029, 1.06172, -1.08221, 1.07688]"
34,"[1, 1, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[1.72322, -1.60066, 0.31039, 1.62337, 1.50507, -1.25023, -0.02366, -0.77321, -0.49145, 1.73325, -0.2433, -0.49049, -1.11971, 1.52901, 1.8439, 2.03349]","[-1.06007, -1.08717, 1.09419, -1.07347, -1.09049, 1.08513, 1.09371, 1.09174]"
