Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1, 1]",,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[0.74999, 0.5095, -0.57645, -0.74342, -0.57156, -1.03673, -1.14986, 1.47311, -1.1047, -0.36859, 0.28455, 1.47395, 0.49316, 0.68958, 0.24326, -1.38813]","[-1.08767, -0.06494, 0.65761, -0.94213, -0.27216, -0.9321, -0.94983, -1.05845]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-1.09845, 1.15959, 0.49474, 0.93533, 1.63763, 0.65447, 0.62723, -0.54713, 1.27693, -0.35075, -1.53016, -0.47333, -2.17091, -1.14934, -1.05707, 1.85819]","[-1.11574, -1.08701, -1.09484, -1.0864, -1.09541, -1.09711, -1.09777, 1.1008]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[-1.84919, -0.20172, 0.52829, -1.18687, 2.55903, -1.52438, 1.48107, 0.17541, -0.59084, 1.43546, -0.17011, 0.55542, -0.723, 2.66333, -0.31305, -2.06843]","[-1.03053, -0.9805, -0.97875, -0.91578, -0.94172, -1.00487, 1.00699, -1.02996]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.43573, 1.51762, -1.74299, -1.52019, 0.62497, 1.40834, -1.45242, 1.33471, 1.37891, -1.32193, 1.98723, 1.44403, -1.32689, -2.38599, 1.49078, -0.17238]","[-1.09383, -1.11208, -1.12012, -1.09717, -1.07102, 1.0593, -1.07041, -1.07172]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.96966, -0.5672, 1.11623, 1.09589, -0.97978, -1.80869, 2.36158, -0.69807, -1.10871, 0.38307, -1.22367, -1.43586, 1.33284, 0.39301, -1.25828, 1.6252]","[-1.10928, -1.11462, -1.14773, -1.12046, -1.12216, 1.07436, -1.10898, 1.10175]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[1.51903, 0.68551, 1.26975, -0.88218, -1.34535, 2.12765, 1.09206, 1.38109, -1.17067, -1.43761, 0.01564, 0.7221, 1.84496, -1.26468, -1.1618, -1.73684]","[-1.08122, -0.96632, -0.9273, -1.01664, -0.93244, 0.97934, 1.028, -1.08888]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]","[-0.39037, -2.37671, -0.75371, 0.59073, 1.46852, -0.38512, -2.12413, -1.34563, 1.16888, 0.48958, -1.12197, -0.29449, -0.8856, 0.91454, 1.11424, 0.20425]","[-1.07501, -0.99167, -0.96878, -1.01483, -0.95893, 0.99418, 1.00143, 1.03863]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.33284, -0.60084, -1.27627, -0.97339, 1.3967, -1.31275, -0.71087, 1.05145, 0.4784, 0.82938, 1.24271, 0.91418, -0.52185, 0.95164, 0.94212, -1.72183]","[-1.10311, -1.08942, -1.08569, -1.09618, 1.11697, -1.04623, -1.03695, -1.09296]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0.5484, -0.73452, 0.74287, -0.96048, -1.43794, -1.31968, -0.67793, 0.23266, -0.40033, 0.79207, -0.34178, 0.50056, 1.48929, 0.49971, -2.52103, -0.73106]","[-1.05108, -1.07366, -0.93484, -1.08251, 1.01035, -1.06296, 0.57758, -1.03947]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0]","[-1.06913, 0.76376, -1.27908, 2.48962, 0.75798, 1.10966, -0.00672, -1.99131, 1.70575, 0.08887, 1.85203, -1.06536, -1.97809, -0.24458, 1.37904, 0.84618]","[-1.10936, -0.83737, -1.0594, -1.05576, 1.08597, -1.07293, 1.07753, 1.08952]"
