Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[-0.01344, -0.64489, -0.41112, -2.26963, -0.70403, -2.28212, -2.09183, 1.21717, -1.6841, 1.10294, 0.01659, 0.28664, 1.23584, 1.19542, 1.58298, -1.25925]","[-1.06475, -1.05635, -1.05455, -1.0963, -1.01806, -1.02917, -1.04353, -1.08857]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-2.06762, 0.10675, 0.06836, 0.52821, 0.94016, 1.57932, -0.03123, -1.59657, 1.46477, -0.84733, -0.14901, -0.21728, -1.22099, -1.33104, -0.5046, 1.50486]","[-1.06404, -1.07266, -0.14165, -1.08855, -0.83696, -1.07569, -0.13413, 1.02169]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 1, 0]",,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[0.99366, -0.75008, 2.28584, -1.10993, 0.18121, -0.3864, 1.42018, 0.72172, 0.37104, 1.83132, -0.67917, 2.21085, -0.21202, 0.17372, -1.07437, 0.11468]","[-1.00048, 0.02254, 0.08858, 0.14078, -0.34778, -0.03546, -0.07914, 0.12499]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[0.16662, -0.86098, -1.3149, -1.47367, 0.76646, 2.23071, -0.42624, 0.09553, 1.10565, -0.78125, 1.07756, 1.4522, -0.5593, -1.2589, 1.01631, -2.06402]","[-1.09557, -0.20905, -1.0559, -1.07739, -1.10606, 1.04382, -1.08083, -1.07729]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.85628, 0.72632, 1.62253, 0.00997, -0.43935, -2.11362, 0.24026, -0.80343, -0.09181, 1.20602, -0.53619, -1.61802, 1.59158, 0.91903, -1.8886, 1.43959]","[-1.11235, -0.14662, -1.07699, -1.10395, -1.15288, 1.06846, -1.07246, 1.08634]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[1.6445, 0.64621, 0.8202, -1.47405, -0.23321, 0.79217, 0.41805, 1.23846, -2.77969, -0.3418, 0.07626, 1.84549, 0.80558, -1.52954, -2.65993, -1.25358]","[-1.08063, -1.05854, -0.20044, -1.06428, -1.05677, 1.05718, 1.09281, -1.08393]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-2.04157, -0.9146, -1.58691, 0.49427, 0.09663, -0.39806, -1.15726, -0.84655, 0.16328, 0.54642, 0.83593, -0.72091, -0.49784, 1.3457, 1.17154, 0.93046]","[-1.11522, -1.07465, -1.10072, -1.09717, -1.08339, 1.07677, 1.10704, 1.12795]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[0, 1, 0, 1, 1, 1, 1, 1]",,"[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-1.49412, 0.18096, 0.01395, -0.88749, 1.27781, -0.78557, -1.62787, 1.24283, 1.80419, 0.99521, 1.56847, 0.81411, -0.06606, 0.79163, -0.27777, -1.18098]","[0.5033, -0.54935, 0.06496, -0.99102, -0.20799, -0.91482, -0.01233, -0.20731]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 0, 0, 1, 0, 1]",,"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[2.66667, -1.88683, 1.49972, 0.27263, -1.16177, -1.76954, 0.20409, 1.59243, -1.795, 1.68341, -1.2117, 1.09673, 1.35702, -0.46681, -1.53146, -2.68529]","[-1.01764, -0.10131, 0.03141, 0.05187, 0.09646, -0.16798, 1.03856, -1.00435]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0]",,"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[-0.4876, -0.69474, -0.62259, 0.19282, -0.99221, 0.16299, -1.54966, -1.49334, 1.31967, -1.76024, 0.36685, -1.11064, 0.51823, -0.88497, 0.02765, 1.69093]","[-1.09338, -0.02889, -1.1163, -1.08755, -1.16075, -1.12645, 1.06738, 1.13157]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]","[0.84679, 1.2825, -1.25314, -0.9218, -2.44996, 0.38359, -2.29158, 1.37968, -1.15646, -0.65713, 1.7443, 0.60423, 0.45113, -1.24035, 1.28411, -0.25948]","[-1.08448, -1.10061, -1.08088, -1.07347, 1.20199, 1.05153, -1.06598, -1.09247]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-0.51204, -0.82126, 1.02126, 2.0572, 1.31509, -2.0985, 1.22162, -1.19358, 0.81171, 2.14544, -0.45993, -0.87564, -0.59956, 2.47621, -0.67295, 1.16616]","[-1.10932, -1.10318, -1.09518, -1.09799, 1.16572, 1.07429, -1.09076, 1.08849]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 0, 0, 0, 1, 0, 1]",,"[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[-0.43471, -0.06852, 0.06531, -0.52929, 1.11133, 2.20173, -0.21794, -0.1752, 0.67361, -0.90476, -0.88462, 0.49624, -0.43796, -0.88931, -1.18651, -1.56496]","[-0.74739, 0.12012, 0.20704, 0.2041, 0.00774, -0.21336, 1.00544, -0.47003]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 1, 1, 0, 0, 0]",,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]","[0.15192, -0.76875, -0.46923, 1.63191, -1.73661, -0.8606, -1.13991, -1.41647, 0.01383, 0.60302, 0.55781, -0.92225, 2.00683, 0.32199, -0.03862, 1.2093]","[-1.07405, -1.05487, 0.12642, -1.06567, -0.58907, 0.95604, 0.04728, 0.97095]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 1, 1, 1, 0]",,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0]","[0.9361, -1.90103, -1.04674, -0.01335, 1.04629, 1.158, 1.09685, -2.86851, -0.69123, 0.84891, -0.25451, 1.85846, -0.76162, -0.34516, -0.82201, 1.32895]","[-1.03247, -1.10743, -0.25443, 1.08846, -1.09102, -1.07309, -1.06734, 1.02618]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 0]",,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]","[0.77182, 1.22642, -0.8747, 1.06959, 1.77352, -1.43019, 1.41837, 2.36132, -1.22569, -2.58697, 1.73401, -0.10052, -0.70987, 0.24972, 0.1378, 0.41787]","[-0.5054, 0.08609, 0.08343, 0.21091, -0.19098, -0.24465, 0.93155, 0.6293]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 1, 0, 0, 1, 1, 0, 0]",,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0]","[-0.48659, -1.25863, -0.03053, -1.85348, -2.05146, -0.12441, -1.24683, -0.95851, 0.32153, 1.902, -1.76616, 1.487, 1.20518, -1.13494, 1.64857, 1.56776]","[-1.08344, -0.23101, 0.10607, 1.04712, -0.42575, -0.20508, 1.06331, 1.06734]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 0, 1, 0, 0, 1]",,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]","[1.44708, -0.56288, 1.30905, 0.60729, 1.02944, 0.64374, -2.19965, 0.87781, -0.64622, 1.67633, -0.68697, -1.92802, -1.02247, -1.8599, -0.0422, -0.49553]","[-1.03305, -1.0577, -0.11376, 0.90071, -0.91126, 0.96445, 0.04025, -0.88427]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]",,"[1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0]","[-0.19811, 1.31497, -0.69733, -1.1863, -2.4224, -1.35664, 1.64259, -2.01027, 2.3365, -1.59234, 1.96538, 0.67441, -0.0984, 1.28249, -2.54435, 2.0709]","[-1.11377, -1.0713, -1.09221, 1.05795, -0.29321, 1.05665, -1.06698, 1.1212]"
19,"[1, 1, 1, 0, 1, 0, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]",,"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0]","[-0.36645, 1.02161, 0.82768, -1.59213, 1.21056, -0.19803, -1.36051, -0.76319, -0.05123, 0.13619, -0.53345, 0.07394, -0.58323, 1.20289, 1.29922, 1.04401]","[-1.10457, 0.05317, -1.08807, 1.07772, -0.98696, 1.02008, 1.0429, 1.08629]"
20,"[1, 1, 1, 0, 0, 1, 1, 1]","[1, 1, 1, 0, 0, 1, 1, 1]",,"[0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1]","[0.21338, 1.87178, 0.07232, 0.22312, -0.58706, -1.58809, -0.08335, 1.53965, -0.86016, -1.3641, -1.43586, -1.66188, -0.91618, 0.18871, 0.7916, -1.05466]","[-1.11196, -1.08202, -1.09694, 1.10262, 0.57084, -1.07941, -1.05329, -1.07349]"
21,"[1, 1, 1, 0, 0, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",,"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]","[-0.2317, -1.15339, -1.67402, -1.39191, -1.01975, 1.35718, 1.53661, -1.24521, 1.42712, -0.16927, 0.54935, 0.52869, 2.00418, -0.81446, -0.94536, 0.48366]","[-1.10473, -0.31695, -1.10376, 1.07956, 0.95253, -1.10584, -1.08178, 1.11603]"
22,"[1, 1, 1, 0, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 0, 0, 1]",,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1]","[-0.07662, 0.37548, -1.55403, 1.46744, -1.62317, -1.54328, -0.47115, -0.08032, 1.45447, -0.88735, 1.34835, -0.48731, 0.77695, 1.89105, -1.39425, -1.04907]","[-1.03738, -0.00341, 0.17328, -0.16005, 0.20292, 0.08548, 0.94208, -0.41562]"
23,"[1, 1, 1, 0, 0, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 1, 0]",,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0]","[1.6052, -1.75566, 0.95919, -1.13428, 1.08461, 0.03781, -0.39694, 0.06516, -0.83908, 0.75323, -1.98707, 1.3875, -0.36287, -0.40678, 1.0138, 0.66138]","[-1.08158, -0.24217, -0.24368, 0.07972, 0.42395, 0.20556, -0.09569, 0.03036]"
24,"[1, 1, 1, 0, 0, 0, 1, 1]","[1, 1, 1, 0, 0, 0, 1, 1]",,"[1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[-1.39102, -0.05829, 1.14784, 1.12512, -1.33461, 0.83254, -1.49032, 0.82883, 0.32808, 1.6382, -1.54102, -1.37874, 1.58219, -0.2515, 1.90876, -0.47965]","[-1.1174, -1.09253, -1.11832, 1.06789, 1.16223, 1.05711, -1.08083, -1.05467]"
25,"[1, 1, 1, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1]",,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]","[1.14584, 1.4524, -0.81446, -1.27044, 1.48336, -0.03108, 1.06194, -1.31936, -0.59712, -0.56585, 1.38171, 1.56909, -1.30309, -0.07965, 0.10234, -0.07199]","[0.16139, -0.16484, -0.04692, 0.02448, 0.38254, 1.00306, -1.00659, -0.56343]"
