Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[2.10412, -0.27698, -0.43542, -1.25689, -0.23212, -1.35659, 0.13811, 1.80246, 0.03903, 1.87905, 0.09493, 1.2982, 0.89587, 0.36451, 0.79533, -1.40378]","[-1.04418, -0.911, -0.73672, -0.96742, -0.80019, -0.96837, -0.60564, -1.00644]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[-2.19178, 0.79804, 1.2744, 1.67737, 0.62606, 1.02077, 1.64286, -2.2272, -0.06945, -0.81987, -1.71244, -1.2232, -2.24695, -0.23696, -2.39778, 2.50519]","[-1.08802, -1.06035, -1.04012, -1.09316, -1.03236, -1.08326, -1.08438, 1.08853]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[0.56206, -1.26293, 1.97623, -1.47605, 1.75305, -1.29142, 1.66025, 1.17976, 0.81096, 0.28131, -0.36743, 1.20303, -0.84907, 0.98987, -0.42674, -1.19159]","[-1.06271, -0.90794, -1.05006, -1.0373, -0.97128, -1.04836, 1.00946, -1.05118]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 0, 0, 1, 1]",,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[-1.42275, -0.60524, -0.78486, -1.57251, 0.54741, -0.14479, -2.23843, 1.11964, -0.32105, -0.60565, 0.33096, 1.17735, -0.12949, -0.65681, 2.31415, -0.48911]","[-0.96907, -0.26091, -0.9748, -0.98707, 0.25495, 0.24783, -0.99717, -1.00556]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.06186, -1.52036, 0.65889, 0.44053, -1.20008, -0.84768, 1.56048, -1.10967, -1.08259, 0.95703, -0.15814, -0.6961, 2.06737, 0.16792, -1.14063, 0.2259]","[-1.08081, -1.07112, -1.10589, -1.0846, -1.10486, 1.08024, -1.09026, 1.07894]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 0, 0, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0]","[0.85826, 2.13989, 0.42102, -1.94971, -1.12361, -0.88584, 0.94607, 0.76088, -1.87709, -1.16359, -0.46022, 0.46731, 0.92675, -1.71783, -0.29846, 1.3007]","[-1.06156, -0.95163, 0.35712, 0.19994, -0.69288, 0.74798, 0.0236, -0.27156]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]","[-0.62986, -1.58671, -2.0524, 1.22259, 1.39126, -0.21026, -0.29575, -0.40436, 0.99916, 1.04231, -0.41527, -1.86722, -1.75163, 0.13964, 1.43346, 1.11619]","[-1.09363, -0.94234, -1.00474, -1.03697, -0.99841, 1.00926, 1.02975, 1.04129]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[0.9547, -1.1822, -0.19696, -1.26376, 1.51159, -0.10012, -0.8259, 0.99491, 0.69431, 0.69151, 0.19425, 0.0234, -0.81797, 1.23577, 0.60882, -0.26218]","[-1.06286, -0.97776, -0.96955, -1.03481, 1.04607, -1.0105, -1.01594, -1.05957]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[-0.24006, -2.10528, 0.76831, -1.84219, -1.20666, -2.81163, 0.36891, 2.26083, -1.49878, 1.27918, -0.71449, 1.96794, 0.31548, 1.66222, -0.74585, -0.50058]","[-1.06175, -0.95554, -0.98748, -0.96813, 1.04639, -1.02204, 0.99793, -1.00554]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-2.30701, 1.00412, -0.4397, 2.03201, 0.64232, 1.11755, -1.7446, -1.96196, 1.16548, -0.77668, 0.3644, -0.62912, -0.54612, -0.14835, 0.90674, 3e-05]","[-1.09735, -1.0964, -1.07106, -1.06861, 1.10528, -1.06163, 1.08833, -0.0808]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1]","[0.9255, 1.38978, -1.09563, -0.01329, -1.30597, 1.06333, -0.96001, 1.08587, -0.66188, -0.45437, 1.04826, 2.16115, 2.34953, 0.2083, -0.44497, -2.43377]","[-1.06737, -0.69033, 0.10692, -1.05411, 1.09261, 0.19951, 0.37248, -1.05718]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0]","[-0.47109, -1.43008, 1.3918, 0.25348, 0.19078, -0.5335, 2.21091, -2.32432, 0.24942, 0.69335, -0.07854, -0.04357, -0.97682, 1.23019, -0.34238, 0.38494]","[-1.09295, -1.09088, -1.10302, -1.08112, 1.11967, 1.08941, -1.093, 1.09151]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 0, 1, 1, 1, 0, 0, 1]",,"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1]","[-0.36959, 0.67684, 0.89827, -0.11395, -0.17271, 0.39702, 0.64989, 0.04227, -0.32592, -1.61717, -0.7345, 1.37116, -0.55206, 0.13739, -1.31758, -0.86654]","[-1.04436, 0.0303, -1.0563, -1.02398, -0.08171, 0.18291, 1.02502, -1.04566]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]","[0.209, -0.79626, -0.73513, -0.11166, -1.35608, 0.10568, -0.82985, -0.76851, -1.72668, 1.12272, 1.19705, -0.94472, 0.89829, 1.14735, 2.30107, -0.11686]","[-0.6006, -0.98465, -0.13348, 0.57257, -0.50766, -0.62075, 0.26223, -0.55064]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 1, 0, 0, 0]",,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0]","[2.00686, -0.32525, -1.81688, -1.9528, 2.03002, -0.29606, -1.03973, -2.33609, -1.25283, -0.12291, 0.74994, 0.75112, -2.14841, -0.35691, -1.34387, 1.58512]","[-0.97165, -0.21549, 0.53103, 0.99937, -0.07187, 0.45686, 0.52752, 0.77727]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 1, 1, 0, 1, 1, 0, 1]",,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[0.74722, 1.35456, -0.90964, 1.4476, 1.01018, -0.18182, 0.28776, 1.46054, -1.12647, -0.71982, 2.21059, -1.05797, -1.90254, -0.03028, -0.68582, -0.99917]","[-1.08455, -0.96361, -0.9604, 1.03591, -0.92218, -0.67298, 1.01786, -1.04868]"
16,"[1, 1, 1, 0, 1, 1, 0, 0]","[1, 0, 1, 0, 1, 0, 0, 0]",,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0]","[-1.25958, -0.91991, 1.53381, -1.67248, -0.56943, -0.17498, -1.14915, -1.0595, 1.94976, 0.44169, -1.66059, 0.86614, -0.12455, -0.93625, 2.2481, 1.18156]","[-1.08874, 0.10924, -0.98982, 1.03574, -0.79429, 0.19372, 1.04935, 1.08006]"
17,"[1, 1, 1, 0, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]","[0.39207, -1.21484, 0.18708, 0.99594, -0.48873, 1.53273, -1.51247, -0.28735, -0.61383, 0.41547, -0.62976, -0.79087, -1.42424, -1.56338, 2.05233, -1.01213]","[-1.02397, -0.32121, -0.74423, -0.08903, -1.03262, 0.15066, -0.14443, -0.40039]"
18,"[1, 1, 1, 0, 1, 0, 1, 0]","[1, 1, 1, 0, 1, 0, 1, 0]",,"[1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[-1.8746, 0.55525, -0.26244, -1.66525, -0.30344, -0.71518, 0.34281, 0.54177, 1.49464, -1.16351, 0.24359, 0.18984, 0.55572, 1.03145, -0.54732, 0.19923]","[-1.07114, -1.04533, -1.0245, 0.83247, -0.86218, 0.64885, -0.85351, 0.48404]"
