Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 1]",,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]","[1.10879, -1.48645, -1.09568, -1.64461, -0.86811, -0.50981, 0.12667, 0.00387, -0.58943, 0.93985, 0.76904, -1.00208, 0.47803, 1.8254, 1.39267, -0.73175]","[-0.67143, 0.23999, 0.32964, 0.65403, 0.36015, -0.84273, -0.896, -0.80563]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[-0.65351, 1.11671, 0.57398, 0.91213, 1.31885, 0.65074, 0.77392, -0.80681, -0.43934, -1.12309, -1.32065, -0.94789, -1.87976, -1.23796, -1.70547, 0.89774]","[-0.93637, -0.09897, -0.23643, -0.93023, 0.08432, -0.75175, -0.80821, 0.89396]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.55633, -0.22735, 1.7722, -1.7393, 1.03186, -1.72705, 0.68112, 1.12456, 1.32068, 1.31589, -0.55124, 1.17836, -1.31057, 1.08484, -0.95455, -0.99167]","[-0.77761, -0.03728, -0.05034, -0.71405, -0.62698, -0.73358, 0.80325, -0.84369]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-0.09796, 0.96194, -1.05366, -0.8663, 2.35633, 1.4088, -0.59079, 1.83944, 1.5312, -1.27187, 1.69283, 0.9621, -1.43727, -0.75243, 1.43483, -0.65857]","[-0.84474, -0.13661, -0.18389, -0.83985, -0.45986, 0.69914, -0.87115, -0.84106]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.98869, 0.01465, 0.02842, 0.90918, -2.36804, -0.26084, 0.64667, -0.44902, -0.44059, 2.07362, -0.32376, -0.5694, 1.26826, 1.5868, -2.24142, 0.30933]","[-0.89792, -0.18359, -0.09683, -0.96958, -0.37718, 0.72119, -0.80158, 0.88784]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1]","[1.12057, 1.08192, -0.6718, -1.4357, -0.36852, 0.87093, 1.46373, 0.53558, -0.41868, 0.18159, -1.74299, 0.17217, -0.43331, -0.2415, -1.49828, -0.30815]","[-0.78719, -0.06051, -0.31302, -0.61216, 0.16289, 0.90066, 0.9375, -0.82601]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.52414, -0.68691, 0.28645, 0.42914, 1.53406, -1.20078, -1.78385, -2.79334, 1.15985, 1.90189, 1.03501, -1.2743, -0.96224, 0.53569, 1.87843, 2.25906]","[-0.83662, -0.35653, -0.33928, -0.72719, -0.6689, 0.90639, 0.96704, 0.84229]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]",,"[1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-1.02658, 0.14457, -1.71173, -1.3623, 2.79648, -1.16922, -1.00722, 2.68106, 1.51141, 2.24233, 2.06425, 1.385, -1.43943, 0.20916, 2.56607, -1.31981]","[-0.91747, -0.17328, -0.25001, -0.88198, -0.18674, -0.75496, -0.86544, -0.81656]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 1]",,"[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[1.0222, -1.49831, 1.3312, -1.28238, -1.29976, -0.72378, 0.88392, 0.99756, -0.14104, 2.01977, -1.63001, 0.09479, 1.32087, -0.16909, -0.56388, -0.37433]","[-0.80838, -0.05031, -0.11029, -0.65633, 0.25723, 0.63555, 0.78832, -0.86584]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[0, 1, 0, 0, 1, 0, 1, 1]",,"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[-0.91401, -0.46168, -1.97864, -0.34923, 1.04882, 1.25716, -0.63067, -0.54463, 0.94875, -1.56202, 1.54142, -1.03495, -2.17421, -0.59471, 0.99612, -0.34534]","[0.72979, -0.13567, 0.06078, 0.80029, -0.44567, 0.70886, -0.84746, -0.83311]"
10,"[1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[2.68876, 0.01298, -1.68002, -1.21407, -1.45755, 0.10178, -0.78623, 0.23796, -1.7647, -1.97091, 0.5781, 1.40037, -0.15209, -1.59999, 1.744, -0.48894]","[-0.65152, -0.17985, -0.19203, -0.80188, -0.58845, 0.69488, -0.86949, -0.84275]"
11,"[1, 1, 1, 1, 0, 0, 1, 0]","[1, 1, 1, 1, 0, 0, 1, 0]",,"[1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[-1.65017, -1.26917, 1.62815, 0.20219, 0.40465, -1.88891, 0.33416, -0.96727, 0.98633, -0.21595, -0.76379, -0.57191, -1.8524, 0.59088, -3.37499, 0.87576]","[-0.93054, -0.04198, -0.13679, -1.00479, 0.18879, 0.73244, -0.78822, 0.88729]"
12,"[1, 1, 1, 1, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]",,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-1.40691, 1.92487, 0.98084, -2.36853, 0.2722, 0.86947, 0.62351, 1.13845, 0.45731, -1.0252, -1.22207, 1.5774, -0.59114, 0.05988, -0.18962, -2.2803]","[-0.74008, -0.27457, -0.16539, -0.70995, 0.73767, -0.78852, 1.20136, -0.9214]"
13,"[1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0]","[1.47065, -2.20742, -0.03281, 1.17075, 0.01938, -0.52619, -1.33408, -2.31071, -0.2449, 1.48253, 0.50498, -0.51943, 1.71748, 2.46816, 1.01773, 0.23188]","[-0.81592, -0.46257, -0.36937, -0.73392, -0.208, 0.99518, 0.95595, 0.84529]"
14,"[1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 1, 0, 0, 1, 1, 0]",,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]","[0.45086, -0.77723, -0.24015, -1.92262, 1.29761, 1.93635, 0.96927, -1.77402, -1.06322, 0.32019, 0.19855, 1.26968, -1.37299, -1.95567, -1.15297, 1.52885]","[-0.91491, -0.16472, -0.29813, 0.93379, 0.01871, -0.80401, -0.79436, 0.89598]"
15,"[1, 1, 1, 0, 1, 1, 0, 1]","[1, 0, 0, 0, 1, 1, 0, 1]",,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1]","[1.48638, 0.88635, -1.3549, 1.61846, 1.75627, -0.98747, -0.6722, 0.36551, -1.8708, 0.37346, 0.4203, -1.84, -0.96648, 0.88306, -1.36933, -1.47119]","[-0.88464, 0.28884, 0.2095, 0.76595, -0.26383, -0.67529, 0.8095, -0.85459]"
