Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]","[0.94327, -1.07491, -2.68483, -1.52504, -0.42923, 0.05111, -0.75484, 1.22854, -0.2662, 0.34345, -0.05153, 1.00886, 1.94139, 0.48767, 1.54473, -1.53394]","[-1.14739, -0.72776, -0.88515, -1.03152, -0.4789, -0.94894, -1.09078, -0.87524]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[-0.68431, 0.50721, 1.59966, 0.60193, 0.63267, 1.8262, 0.6143, -1.28074, 1.04807, -0.12635, 0.29104, -1.87961, -1.51679, -1.48901, -1.64922, 0.66556]","[-1.16764, -0.91686, -0.86542, -1.21235, -0.73707, -0.90337, -1.03666, 0.84156]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-2.04342, -0.9462, 1.1614, -0.46738, 1.06216, -1.95061, 0.62313, 0.74814, 2.04683, 1.07165, -0.38848, 0.88451, -1.80258, 1.6345, -0.95656, -1.81664]","[-1.00556, -0.56442, -0.86416, -0.74235, -0.91758, -0.67371, 1.11811, -0.90611]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1]","[-1.51191, 0.6696, -0.39773, -0.81154, 2.32094, 0.27445, -1.50518, 1.67677, 1.08675, -1.52593, -0.05518, -0.12222, -1.24201, -1.47597, 1.94251, -0.93841]","[-0.95083, -0.67578, -0.73917, -0.88565, -0.77802, 1.27951, -0.96693, -0.88153]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[2.04348, -1.6823, -0.6573, 0.16052, 0.37442, 0.60187, 0.10746, -1.04424, -0.4424, 0.12318, -1.62158, -2.55675, 0.68873, 0.90052, -1.47232, 1.56503]","[-1.01824, -0.72174, -0.56422, -0.91068, -0.67101, 1.14923, -0.98442, 0.9637]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.69868, 0.87578, 0.54154, 0.68801, -0.58644, 0.31164, 0.49635, 0.50983, -1.62896, -0.58784, -1.1837, 0.83587, 0.46931, -1.22181, -0.40132, -0.94274]","[-1.10881, -0.9173, -0.99233, -0.85456, -0.45325, 0.83562, 1.06367, -1.06429]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.41865, -1.91254, -1.28816, 0.93986, 0.97567, -0.69726, 0.14016, -0.12088, 1.27264, 1.52246, 0.44961, -0.9523, -0.94666, 0.87953, 1.5259, 1.42089]","[-1.14327, -0.98748, -0.87125, -0.86665, -0.80371, 0.99413, 1.0718, 1.05058]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.0915, -0.89082, -1.41229, -1.7768, 1.59798, -1.40007, -2.20479, 0.68454, 0.91729, 0.55273, 0.584, 1.9544, -0.51358, 1.45947, 0.76468, -0.58789]","[-1.20554, -0.5209, -0.77486, -1.02784, 0.86626, -0.81274, -1.10504, -0.86928]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.97061, -1.24187, 0.23009, 0.24257, -1.34938, -0.55887, 0.86613, 1.07106, -0.5857, 0.60723, -2.66413, 0.99703, 0.29577, 1.21206, -1.28213, -1.23256]","[-1.11817, -0.58635, -0.88403, -0.8042, 1.02057, -0.76465, 1.16512, -0.96125]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0]","[-0.16007, 0.38036, -2.02035, 1.19472, 1.36367, 0.17592, -1.24299, -1.4587, 0.80231, -1.63891, -0.60195, -1.09736, -0.66681, -1.41715, 1.81198, 1.88889]","[-1.15694, -0.88938, -0.80425, -0.8768, 0.71608, -0.77356, 1.04499, 1.00073]"
