Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1]","[0.26238, -1.01822, -1.65265, -1.01993, -0.76042, -0.68795, -0.78141, 1.39254, -0.8593, 1.74189, -0.14989, 1.08208, -0.1231, -0.24844, 1.7689, -0.47076]","[-1.19659, -0.98933, -1.043, -1.15521, -0.61133, -0.91557, -1.1045, -0.898]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[0.29264, 0.19675, 2.87671, 0.0602, 0.78059, 1.69734, 1.67798, -0.08317, 1.07124, -1.14866, 0.20325, -1.15939, -1.45816, -1.25055, -1.49668, 1.03734]","[-1.21107, -0.89182, -0.79291, -1.10399, -0.86658, -0.90687, -1.03935, 0.69386]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-0.981, -0.55219, 1.75698, -0.26697, 1.0678, -0.78097, 0.89737, 0.23263, 0.6562, 2.15172, -1.02685, 2.16912, -1.17303, 0.71368, -1.39773, -1.18968]","[-1.05491, -0.82872, -0.88857, -0.74397, -0.91174, -0.6686, 0.95237, -0.86925]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[-1.54032, 1.35922, -1.71828, -0.05297, 0.91464, 1.2832, -0.68502, 0.34574, 1.08293, -0.9429, 1.42113, 0.54525, 0.91835, -0.3436, 0.89203, 0.56964]","[-0.93365, -0.61667, -0.78615, -0.89674, -0.74359, 0.97583, -0.83036, -0.8668]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.69156, -0.64071, 0.98644, 0.81183, -1.29711, -1.34754, 1.6871, -1.60888, -0.81411, 0.13367, -1.93345, -1.01304, 0.83672, 1.73179, -0.70436, 0.83344]","[-1.04923, -0.73068, -0.58889, -0.89615, -0.8189, 1.0322, -0.92332, 0.84823]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.48618, 0.83135, -0.34521, -2.20107, -0.57283, 0.28235, -0.28868, 0.70962, -1.34022, -1.03566, -1.80239, 0.64812, 1.23202, -2.08168, -1.12123, -0.85658]","[-1.15692, -0.92309, -0.95621, -0.82852, -0.48012, 0.8285, 1.02181, -0.9446]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.77811, -1.1012, -0.92398, 0.95414, 2.1835, -1.48246, -0.59104, -0.32738, 1.2834, 0.64398, 1.83931, -0.58044, -1.23691, 2.66184, 0.95631, 0.58935]","[-1.22841, -1.1001, -1.02764, -0.8471, -0.72099, 0.94196, 0.98713, 1.00593]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.61757, -1.503, -1.06527, -2.30376, 1.6901, -1.19665, -0.7621, 1.12396, 2.26278, 0.32869, 0.36883, 1.2154, -1.25612, 1.66013, 2.25429, -1.52202]","[-1.13818, -0.92222, -1.01107, -1.01297, 0.61798, -0.77527, -0.99611, -0.85658]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[1.9682, -0.31961, 0.91744, -1.30402, -0.777, -0.62385, 1.16371, 0.91654, -0.17335, 1.32269, -1.58125, 0.29196, 0.74981, 1.05384, -0.33214, -1.43913]","[-1.20334, -0.82896, -0.90754, -0.77454, 0.76496, -0.70961, 1.0139, -0.92562]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1]","[-0.67379, 1.06509, -0.6013, 1.15132, 2.20591, 0.45355, -1.78083, -0.73255, 1.4352, -1.79182, 0.05923, -0.34724, -2.30514, -1.38089, 0.51553, -0.32591]","[-1.25004, -0.87387, -0.86246, -0.81779, 0.53377, -0.77977, 0.90468, 0.91211]"
