Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1.2876, 0.06606, -1.20038, -0.46922, -1.54107, -1.57052, -1.14923, 1.01681, -1.3586, 1.27338, 0.0097, 0.61463, 0.28209, 2.54134, 1.38377, 0.09319]","[-1.10268, -0.80192, -0.57666, -0.41352, 0.52473, -0.03032, -0.25671, -0.35532]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]",,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0]","[-0.13875, 1.4583, 1.34239, 0.79656, 2.80287, 0.96725, 1.21669, -0.88973, 0.66236, -0.6174, -1.30821, 0.03343, -1.66383, -0.79805, -0.62578, 0.51038]","[-1.09327, -0.94609, -0.93599, -0.1513, -1.04546, -0.96172, -0.99484, 1.09224]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.84108, -1.00748, 0.24111, -0.04125, 1.72278, -1.88142, 1.21324, 1.22535, 0.59787, 1.0888, -1.0492, 0.21562, -2.19105, 2.33136, -0.70988, -0.52465]","[-1.05538, -1.08748, -1.12702, -1.04539, -1.10362, -1.07817, 1.05699, -1.10186]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0]","[-1.01892, 0.44655, -1.80735, -0.68592, 0.81171, 1.49666, -0.51098, 1.36808, 0.75296, 0.14977, 3.58241, 2.35248, -0.588, -0.80298, 0.9035, 0.18215]","[-1.06913, -0.69576, -0.0661, -0.14905, 0.0655, -0.04396, -0.27551, -0.19257]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]",,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]","[1.12737, -1.34891, 0.82468, 0.19886, -1.33969, -1.02496, 0.41208, -0.2111, -0.94654, 0.69846, -1.54906, 0.12612, 0.60409, 1.98765, -1.79787, 1.82962]","[-1.08573, -0.96232, -0.3656, -0.27677, -0.99187, 1.00664, -1.05963, 0.99865]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1]","[0.09261, 1.49348, 1.01289, -1.2547, -1.66978, 1.56712, 0.28381, 1.78019, 0.70774, -1.43668, -1.11989, 0.86334, 0.79271, -1.27955, -1.42286, -1.17113]","[-1.06742, -1.01351, -1.03099, -1.0798, -0.96408, 1.00611, 1.05273, -1.11413]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.36142, -0.46349, -1.52312, 1.59519, 0.77425, -0.70462, -0.95429, -0.78096, 0.82717, 0.87688, 0.40581, -0.86403, -0.96273, 1.39925, 0.97305, 1.95339]","[-1.111, -1.105, -1.11323, -1.10356, -1.0956, 1.05265, 1.07148, 1.09377]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 1]",,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[-2.54198, -0.11275, -1.32886, -0.82435, 1.24152, -0.83562, 0.33882, 1.4266, 1.52415, 0.60794, 0.8228, 0.13905, 0.2357, 1.47082, -0.3035, -1.70742]","[-1.08166, -0.99792, 0.96807, -1.04127, 0.7476, -1.06842, 1.04342, -1.02753]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0]",,"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]","[0.73678, -2.59178, 0.64629, -1.28782, -1.05842, -0.945, 0.07377, 1.48618, 0.55887, 1.32396, -1.46832, 1.17436, -0.34777, 2.05886, -1.09749, 0.62785]","[-0.49903, -0.08109, -0.71327, -0.1492, 0.65187, -0.08165, -0.21309, 0.45464]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]",,"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]","[-0.10961, 1.61308, -2.06425, 0.46919, 1.62897, 1.80084, -1.44665, -1.63974, 0.95558, -0.73929, 0.97464, 0.18014, -2.18927, -1.7087, 0.87829, 0.61831]","[-1.08107, -0.84632, -1.07094, -0.27174, 1.04628, -0.99174, 1.0361, 1.02603]"
