Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1, 1]",,"[0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1]","[1.28156, 0.67738, -1.73056, -1.2227, -1.56106, -0.09423, -1.57098, 1.25006, -1.5519, -0.41102, 0.37488, 1.03204, 1.02202, 1.7226, 1.26176, -0.1229]","[-1.06228, 0.99462, -1.08038, -1.10152, -1.10104, -1.046, -1.00189, -1.09458]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 1, 1, 0, 0, 1, 0]",,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[-0.16723, 1.90513, 1.43679, 2.77885, 0.7279, -0.41616, 1.7535, -1.00162, 1.02475, -0.67235, -0.46698, -1.26755, -0.69815, -1.76567, -1.17653, 2.20518]","[-1.14265, 0.30412, -1.10218, -1.04327, 0.14374, 0.27462, -1.06135, 1.07942]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]",,"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1]","[-0.93536, 0.52808, 2.39125, -0.93979, 1.16772, 0.29907, 0.65489, 0.74921, -0.51801, 0.33582, -1.148, 1.79431, -0.55654, 0.78892, -0.19932, -0.82719]","[-1.12557, -0.06882, -1.11861, -1.09944, -0.1189, -0.00573, 1.02339, -1.08101]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]",,"[1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]","[-0.72615, 0.6402, -0.5675, -1.12719, 1.02868, 1.4776, -0.67202, 0.82135, -0.37688, -0.50551, 0.48114, 0.21662, -0.02198, -0.77658, 0.41622, -0.39838]","[-1.0757, -1.11233, -1.08269, -1.0973, -1.09821, 1.03024, -1.02884, -1.09359]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 0, 1, 0, 1, 0, 1, 0]",,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.71746, -0.88323, -0.13313, -0.39253, -0.87888, -2.00555, 0.43579, -0.66838, -1.48028, 1.52703, -0.9212, -0.69813, 0.61593, 0.41636, -0.70102, 0.58035]","[-0.57109, 0.1801, -0.04803, 0.08028, -1.11511, 1.08323, -0.99771, 0.84848]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]",,"[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]","[1.23659, 1.71212, 1.99963, -0.92384, -1.12813, 2.09724, 2.33393, 0.91918, -1.45267, -1.08654, 0.77627, 0.70422, 0.27852, -1.16107, -1.34165, -1.14418]","[-1.1172, -1.07982, -0.20828, -1.10311, -1.10716, 1.03233, 1.06033, -1.12524]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]",,"[0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[0.47536, -1.15388, -2.50422, 1.42117, 0.71201, -0.69963, -1.24852, -2.34654, 0.63132, 0.33143, 1.29213, -1.25974, -1.2978, 1.65384, 0.24409, 0.9114]","[-1.12867, -1.07706, -1.14143, -1.10502, -1.06645, 1.04701, 1.06254, 1.08847]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 0, 0, 1, 0, 0, 1, 1]",,"[1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1]","[-0.07428, -1.27941, 0.10798, -1.47892, 1.67305, 0.12146, -1.46569, 0.78553, 1.64005, 1.63954, -0.30722, 0.46883, -0.64374, 1.33995, 1.84495, -1.54152]","[-1.0661, 0.01136, 1.13969, -1.07958, 0.33856, 0.30994, -0.97959, -1.0842]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 1]",,"[0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[1.04682, -1.60079, -0.30861, -0.89259, -0.69154, -1.21656, 0.90447, 1.52405, -0.39388, 1.75688, 0.76066, 1.25012, 2.49169, 1.47419, -0.1863, -1.33606]","[-1.08693, -1.05788, 1.04655, -1.09779, 1.08676, -1.08736, 1.06974, -1.06189]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 1]",,"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[-0.81224, 0.2787, -0.26617, 0.53818, 0.13533, 0.35394, -0.60325, -0.6411, -0.16242, -0.47164, 1.30586, -1.23908, 0.65089, -1.19353, -0.86968, -0.06424]","[0.88766, 0.21798, 0.07751, 0.07665, 0.08526, -0.11075, 0.96709, -1.0555]"
