Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[1.23141, -0.98346, 0.15293, -0.07001, -0.60146, -0.94565, -1.2265, 1.36305, -1.56164, 1.28115, 0.56371, 1.22368, 1.49783, 0.46272, 1.27337, -0.78922]","[-1.37246, -0.95429, -1.09517, -1.21016, -0.68509, -0.85233, -1.0227, -0.84916]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0]","[-0.71049, 0.08272, 1.75968, 1.26262, -0.03628, 0.27091, 0.74024, -1.72174, 0.67293, -0.37112, -0.33802, -1.03075, -0.83615, 0.24057, -0.88017, 1.27343]","[-1.37655, -0.62588, -0.79469, -0.80653, -0.73574, -0.71267, -0.90139, 0.8209]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[-0.93947, 0.23598, 0.11242, -0.74427, 2.11983, 0.09845, 0.56334, 0.76048, 0.09699, 1.75345, -0.67223, 0.63527, 0.63952, 2.19845, -1.1721, -1.10599]","[-1.0138, -0.58341, -0.46058, -0.74783, -1.05668, -0.76949, 0.78876, -0.82222]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-2.51899, 0.61506, -1.13355, -0.45648, 1.14324, 1.56656, -1.2996, 1.2687, 0.49256, -1.01427, 1.39522, 1.41154, -1.74783, -1.80204, 1.34356, -1.42737]","[-0.78102, -0.32033, -0.82571, -0.90873, -0.7141, 0.93522, -0.9027, -0.8638]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0.45895, -0.59065, -1.64269, 2.38039, -1.0662, -1.29027, 0.40297, -0.84272, -1.95845, 1.04275, -1.96769, -0.30556, 0.22183, 1.62109, -2.20335, 0.48459]","[-0.90646, -0.51921, -0.37896, -0.76861, -0.59728, 0.92507, -0.80793, 0.87504]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[1.12763, 1.55318, 1.99588, -1.4644, -0.95605, 0.6865, 1.317, 1.65419, -0.50171, -0.30419, -0.12949, 1.10532, 1.31707, -0.97, -0.27186, -1.62195]","[-1.13888, -0.72345, -0.79108, -0.76437, -0.33358, 0.8761, 1.03582, -0.88621]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-0.66086, 0.42794, -1.31349, 0.2334, 1.29731, -0.48046, -1.79467, -0.93311, 0.83197, 2.13025, 0.97037, -1.85787, -1.21711, 1.44929, 1.21357, 1.78974]","[-1.01339, -0.89721, -0.77755, -0.79586, -0.46179, 1.04584, 1.0926, 1.07943]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1]","[-0.52798, 0.00311, -0.84299, -1.39061, 0.76222, 0.76936, -0.5133, 0.77933, 1.12197, 1.10418, 1.58913, -0.08691, -1.35174, 0.24508, 0.84922, -0.80957]","[-1.22165, -0.82227, -1.09603, -1.06192, 0.53657, -0.8004, -0.94498, -0.80673]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]","[1.3618, -0.8046, 0.92912, -0.12926, -1.27627, -1.53512, 0.99786, 1.2461, -0.29065, 0.60789, 0.59897, 1.60058, 1.461, 2.0853, -1.03957, -0.64104]","[-1.20392, -0.60097, -0.48855, -0.66448, 0.52193, -0.7783, 0.81372, -0.88515]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-0.89946, 1.42129, -1.10942, 0.16668, 1.1495, 1.4444, -0.71721, -1.8879, 0.9611, -0.07979, 1.32123, -0.41426, -1.60071, -0.9649, 1.14854, 1.27956]","[-1.1477, -0.38412, -0.56852, -0.73405, 0.46554, -0.73724, 0.85513, 0.95956]"
