Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.97481, -0.64563, -1.44207, -1.2679, -1.73515, -1.31959, -0.46186, 0.90655, -1.07563, 1.25603, 0.09371, 1.70753, 1.58773, 0.45547, 1.28076, -0.4795]","[-1.08982, -0.96078, -1.00405, -1.2286, -0.85707, -1.11435, -1.00576, -0.97156]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1]","[-0.54969, 1.37475, 2.17038, 0.87211, 0.85478, 0.7301, 0.27394, -0.16926, 1.17883, 0.09816, -0.56541, 0.94498, -0.23366, -1.03631, -1.25834, -0.01232]","[-1.15952, -1.09106, -1.15617, -1.34556, -0.95651, -1.13353, -0.98695, 1.05499]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1]","[-1.38162, -1.59408, 1.31019, -0.88262, 1.31517, -0.6126, 0.17717, 3.81447, 1.05533, -0.10537, -0.13043, 1.08115, -0.51235, 1.71455, -1.2031, -0.85385]","[-1.18231, -0.9183, -1.0332, -1.09062, -0.74471, -1.10171, 1.13222, -1.09797]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[-1.03405, -0.57094, -0.60182, -1.6891, 0.85617, 0.60702, -0.65209, 1.15048, 2.34214, -0.40045, 2.22355, 2.06196, -0.49936, -1.00622, 1.23982, -0.66443]","[-1.11842, -1.14036, -1.02897, -1.21912, -0.76297, 1.16927, -1.1179, -1.02523]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.92368, -0.7325, 1.02239, 0.93571, -2.03392, -0.66167, 1.31148, -1.05978, -1.42848, 1.52116, -1.41199, -1.99175, 1.49017, 2.11375, -1.65038, 1.68679]","[-1.24521, -1.07305, -1.00535, -1.22625, -0.97495, 1.16384, -1.10207, 1.12119]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[1.1458, 1.69134, 1.51574, 0.50926, -1.65639, 2.16814, -0.30876, 1.08347, -1.26114, 0.03557, -0.75986, 1.9086, 1.1657, -1.0556, -1.68362, -0.51734]","[-1.1047, -1.21802, -1.03961, -1.1813, -0.91556, 1.04742, 1.0972, -1.11777]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.0545, 0.18476, -0.76483, 1.18781, 2.52012, -2.93723, -1.86349, -0.31697, 2.01973, 1.75304, 1.26959, -2.20795, -2.15437, 1.0114, 2.07805, 1.51533]","[-1.20428, -1.18672, -1.13331, -1.24727, -1.07239, 1.00953, 1.04456, 1.07587]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[-0.68151, -1.34518, -1.16199, -1.39693, 1.036, -0.25418, -1.53058, 1.01297, 0.95839, 2.85006, 2.22065, 1.49578, -1.35773, 2.80064, 1.00432, -0.01523]","[-1.22881, -0.9502, -0.93179, -1.24091, 0.88457, -1.19221, -1.08049, -0.9919]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]","[0.90081, -1.0772, 1.09841, -1.49363, -0.96095, -2.0477, 1.54014, -0.40724, 0.428, 2.49569, -0.82891, 0.53612, 0.79906, -0.30051, -1.7329, -1.39293]","[-1.0889, -0.92587, -0.89912, -1.09712, 1.26512, -1.02154, 1.20405, -1.0436]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[-2.14088, 0.93788, 0.07109, 1.29658, 0.40986, 0.92194, -1.55607, -0.78112, 0.5701, -1.26915, 0.53413, -0.5969, -0.6341, -1.74695, 0.58476, 2.13595]","[-1.13981, -0.85064, -0.99248, -1.15866, 1.16719, -1.06804, 1.1501, 1.11588]"
