Example,Original_Message,Decoded_Bits,Polar_code,Binary_Corrupted_codeword,Corrupted_codeword,Output
0,"[1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]","[0.39779, -0.84086, -0.96345, 0.58717, -0.91758, -0.73852, -1.50013, 0.89831, -0.15668, 0.46876, 1.69301, 0.5143, 0.79941, 1.19242, 1.06664, -0.02935]","[-1.161, -1.12747, -1.17654, -1.21284, -0.98141, -1.14051, -1.02649, -1.05326]"
1,"[1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0]","[1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0.48734, 0.75524, 1.54962, 0.77429, 1.33067, 1.44163, 0.9403, -2.56416, 0.83506, -0.48791, -0.95708, -1.49919, -1.53822, -1.57251, -0.64403, 1.24892]","[-1.13291, -1.15299, -1.208, -1.18114, -0.97021, -1.06645, -1.02372, 1.19436]"
2,"[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 1, 1, 1, 1, 0, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[-1.28484, -0.8739, 1.46023, -0.83445, 0.11114, -2.86529, 1.04182, 1.24411, 0.96456, 1.89084, -1.47047, 1.5255, -1.36745, 0.71382, -1.58296, -1.94742]","[-1.16342, -1.15273, -1.10638, -1.00695, -0.65904, -1.02548, 1.07585, -1.02993]"
3,"[1, 1, 1, 1, 1, 0, 1, 1]","[1, 1, 1, 1, 1, 0, 1, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]","[1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0]","[-1.00144, 0.71622, -1.39975, -0.28491, 0.94307, 1.17442, -1.96006, 1.91951, 0.57329, -1.14354, 0.14225, 1.4028, -1.04328, -1.26636, 0.84662, 0.15004]","[-1.15899, -1.23057, -1.14551, -1.06475, -0.96366, 1.08895, -1.13899, -1.03025]"
4,"[1, 1, 1, 1, 1, 0, 1, 0]","[1, 1, 1, 1, 1, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]","[1.53912, -0.67115, -0.85819, 0.03912, -1.17536, -0.11945, 1.74479, -0.86774, -1.06904, 1.11895, -1.12549, -0.77869, 1.45035, 1.82323, -0.97066, 1.09604]","[-1.20667, -1.0551, -0.92214, -1.09278, -1.16158, 1.07238, -1.08675, 1.05346]"
5,"[1, 1, 1, 1, 1, 0, 0, 1]","[1, 1, 1, 1, 1, 0, 0, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1]","[0.59292, 1.91026, 1.22832, -1.3898, -0.19398, 0.39258, 0.93713, 0.53736, -1.69269, -1.13696, -1.87552, 0.84626, 0.68109, -1.64979, -0.52621, -0.68119]","[-1.16217, -1.37405, -1.18475, -1.14626, -1.00075, 1.03992, 1.07897, -1.0694]"
6,"[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0]","[-1.62436, -0.48434, 0.16415, 0.55691, 1.65702, -1.57842, 0.01855, -0.51564, 0.41909, 0.67022, 1.75556, -0.63234, -1.51147, 1.05657, 1.42821, 1.29745]","[-1.1633, -1.17411, -1.1393, -1.13836, -0.84763, 1.10393, 1.09786, 1.08546]"
7,"[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 1]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]","[1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1]","[-0.61112, 1.15176, 0.16931, -0.66126, 1.40222, -1.76044, -2.06865, 0.88567, 1.77558, 0.86746, 0.51783, 0.8848, -2.48841, 1.22353, -0.15398, -0.39658]","[-1.20783, -1.15221, -1.1582, -1.17717, 0.72887, -1.08277, -1.06291, -1.01228]"
8,"[1, 1, 1, 1, 0, 1, 0, 1]","[1, 1, 1, 1, 0, 1, 0, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1]","[0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1]","[1.0539, -1.27355, 1.02051, -0.83607, -0.45036, -0.39514, 1.27721, 0.57783, -0.8322, 1.02537, -0.10504, 1.32412, 0.91741, -0.01636, -1.19997, -1.3021]","[-1.17113, -1.0946, -1.09439, -0.99981, 1.32677, -1.04168, 1.10455, -1.06342]"
9,"[1, 1, 1, 1, 0, 1, 0, 0]","[1, 1, 1, 1, 0, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0]","[1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0]","[-1.76272, 0.13982, -0.35081, 2.06696, 0.91756, 2.477, -0.20191, -0.70974, 1.21491, -1.16143, 1.59677, -0.91856, 0.47392, -0.2623, 1.26002, 1.30046]","[-1.0739, -0.97663, -1.01388, -1.03237, 1.16742, -0.97884, 1.06473, 1.0399]"
